"Description: ","Annual total precipitation divided by the number of wet days (when total precipitation >= 1.0 mm)"
"Station: ","9423001"
"Latitude: ","-39.1"
"Longitude: ","-72.3833"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, sdii, normalised (all years)
1979, 13.3072368421053, 0.165569814014698
1980, 13.3526315789474, 0.173229041998775
1981, 19.7705882352941, 1.25609892169143
1982, 18.681884057971, 1.07240728514027
1983, 17.6509433962264, 0.898461799040786
1984, 20.5459016393443, 1.38691369304669
1985, 16.9055555555556, 0.7726962190328
1986, 23.7795918367347, 1.9325181435767
1987, 17.9037037037037, 0.94110878754582
1988, 15.8654867256637, 0.597210582559488
1989, 15.2302521008403, 0.490030606347139
1990, 17.2016666666667, 0.822657572845846
1991, 20.9168067226891, 1.44949466148963
1992, 20.57, 1.3909796894847
1993, 17.8923076923077, 0.939185995269378
1994, 19.1918032786885, 1.15844341700559
1995, 17.5659090909091, 0.884114383983435
1996, 17.6443396226415, 0.897347577195687
1997, 21.3007751937985, 1.51427975032391
1998, 7.18636363636364, -0.867174653862156
1999, 9.90075757575758, -0.409188476021068
2000, 9.33829787234042, -0.504089501999329
2001, 9.15081967213115, -0.535721765502518
2002, 8.31106194690265, -0.677409906382983
2003, 6.53815789473684, -0.976543182045869
2004, 7.27230046948357, -0.852674959781218
2005, 8.06136363636364, -0.71954025938645
2006, 7.24541984732824, -0.857210393352684
2007, 4.76289592760181, -1.27607429696442
2008, 6.64622222222222, -0.958310025985608
2009, 6.59029535864979, -0.967746287286684
2010, 4.81685393258427, -1.26697023137276
2011, 5.6334693877551, -1.12918677052288
2012, 6.17280701754386, -1.03818701693222
2013, 5.53958333333333, -1.1450276971449
2014, 7.040625, -0.891764408526455
2015, 8.34469273743017, -0.671735550502674
2016, 5.43058252427184, -1.16341886107993
2017, 6.11435897435897, -1.04804866431952
2018, 7.940625, -0.739911888494299
2019, 12.0484848484848, -0.0468131441261604
2020, -99.9, -99.9
