"Description: ","Monthly number of days when TM < 10 degrees_C"
"Station: ","9423001"
"Latitude: ","-39.1"
"Longitude: ","-72.3833"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, tmlt10, normalised (all years)
1979-01, 2, -1.36540386326927
1979-02, 0, -1.53496828895319
1979-03, 2, -1.36540386326927
1979-04, 11, -0.602363947691652
1979-05, 30, 1.00849809630555
1979-06, 30, 1.00849809630555
1979-07, 31, 1.0932803091475
1979-08, 31, 1.0932803091475
1979-09, 28, 0.838933670621631
1979-10, 25, 0.584587032095758
1979-11, 14, -0.348017309165779
1979-12, 3, -1.28062165042732
1980-01, 0, -1.53496828895319
1980-02, 3, -1.28062165042732
1980-03, 3, -1.28062165042732
1980-04, 26, 0.669369244937716
1980-05, 31, 1.0932803091475
1980-06, 30, 1.00849809630555
1980-07, 31, 1.0932803091475
1980-08, 31, 1.0932803091475
1980-09, 27, 0.754151457779674
1980-10, 18, -0.00888845779794724
1980-11, 19, 0.0758937550440106
1980-12, 4, -1.19583943758536
1981-01, 1, -1.45018607611123
1981-02, 0, -1.53496828895319
1981-03, 4, -1.19583943758536
1981-04, 12, -0.517581734849694
1981-05, 31, 1.0932803091475
1981-06, 30, 1.00849809630555
1981-07, 31, 1.0932803091475
1981-08, 30, 1.00849809630555
1981-09, 27, 0.754151457779674
1981-10, 19, 0.0758937550440106
1981-11, 13, -0.432799522007737
1981-12, 9, -0.771928373375568
1982-01, 1, -1.45018607611123
1982-02, 3, -1.28062165042732
1982-03, 9, -0.771928373375568
1982-04, 11, -0.602363947691652
1982-05, 26, 0.669369244937716
1982-06, 30, 1.00849809630555
1982-07, 31, 1.0932803091475
1982-08, 31, 1.0932803091475
1982-09, 22, 0.330240393569884
1982-10, 30, 1.00849809630555
1982-11, 22, 0.330240393569884
1982-12, 2, -1.36540386326927
1983-01, 0, -1.53496828895319
1983-02, 2, -1.36540386326927
1983-03, 9, -0.771928373375568
1983-04, 20, 0.160675967885968
1983-05, 31, 1.0932803091475
1983-06, 30, 1.00849809630555
1983-07, 31, 1.0932803091475
1983-08, 31, 1.0932803091475
1983-09, 30, 1.00849809630555
1983-10, 21, 0.245458180727926
1983-11, 7, -0.941492799059484
1983-12, 0, -1.53496828895319
1984-01, 2, -1.36540386326927
1984-02, 7, -0.941492799059484
1984-03, 7, -0.941492799059484
1984-04, 22, 0.330240393569884
1984-05, 31, 1.0932803091475
1984-06, 30, 1.00849809630555
1984-07, 31, 1.0932803091475
1984-08, 31, 1.0932803091475
1984-09, 30, 1.00849809630555
1984-10, 28, 0.838933670621631
1984-11, 16, -0.178452883481863
1984-12, 8, -0.856710586217526
1985-01, 1, -1.45018607611123
1985-02, 4, -1.19583943758536
1985-03, 13, -0.432799522007737
1985-04, 25, 0.584587032095758
1985-05, 31, 1.0932803091475
1985-06, 30, 1.00849809630555
1985-07, 31, 1.0932803091475
1985-08, 31, 1.0932803091475
1985-09, 26, 0.669369244937716
1985-10, 29, 0.923715883463589
1985-11, 12, -0.517581734849694
1985-12, 3, -1.28062165042732
1986-01, 0, -1.53496828895319
1986-02, 2, -1.36540386326927
1986-03, 13, -0.432799522007737
1986-04, 23, 0.415022606411842
1986-05, 30, 1.00849809630555
1986-06, 30, 1.00849809630555
1986-07, 31, 1.0932803091475
1986-08, 31, 1.0932803091475
1986-09, 24, 0.4998048192538
1986-10, 13, -0.432799522007737
1986-11, 22, 0.330240393569884
1986-12, 6, -1.02627501190144
1987-01, 0, -1.53496828895319
1987-02, 2, -1.36540386326927
1987-03, 2, -1.36540386326927
1987-04, 16, -0.178452883481863
1987-05, 31, 1.0932803091475
1987-06, 29, 0.923715883463589
1987-07, 31, 1.0932803091475
1987-08, 31, 1.0932803091475
1987-09, 29, 0.923715883463589
1987-10, 23, 0.415022606411842
1987-11, 8, -0.856710586217526
1987-12, 8, -0.856710586217526
1988-01, 7, -0.941492799059484
1988-02, 0, -1.53496828895319
1988-03, 4, -1.19583943758536
1988-04, 19, 0.0758937550440106
1988-05, 30, 1.00849809630555
1988-06, 30, 1.00849809630555
1988-07, 31, 1.0932803091475
1988-08, 31, 1.0932803091475
