"Description: ","Annual coldest daily TX"
"Station: ","9423001"
"Latitude: ","-39.1"
"Longitude: ","-72.3833"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, txn, normalised (all years)
1979, 5.8, 1.82355681473201
1980, 3.2, -0.538425645176036
1981, 4.3, 0.460874626323521
1982, 3.8, 0.00664723018735848
1983, 4, 0.188338188641824
1984, 3.7, -0.0841982490398737
1985, 4.2, 0.370029147096289
1986, 5.4, 1.46017489782308
1987, 2.4, -1.2651894789939
1988, 2, -1.62857139590283
1989, 4.3, 0.460874626323521
1990, 3.8, 0.00664723018735848
1991, 4.1, 0.279183667869056
1992, 2.3, -1.35603495822113
1993, 4, 0.188338188641824
1994, 3.8, 0.00664723018735848
1995, 1.6, -1.99195331281176
1996, 5.3, 1.36932941859585
1997, 4.2, 0.370029147096289
1998, 5.6, 1.64186585627754
1999, 5.6, 1.64186585627754
2000, 3.4, -0.356734686721571
2001, 3.7, -0.0841982490398737
2002, 3.8, 0.00664723018735848
2003, 3.4, -0.356734686721571
2004, 5, 1.09679298091415
2005, 3.7, -0.0841982490398737
2006, 4.5, 0.642565584777986
2007, 2, -1.62857139590283
2008, 4.5, 0.642565584777986
2009, 2.7, -0.992653041312198
2010, 2.3, -1.35603495822113
2011, 3, -0.720116603630501
2012, 2.2, -1.44688043744836
2013, 3.6, -0.175043728267106
2014, 4.3, 0.460874626323521
2015, 3.8, 0.00664723018735848
2016, 6, 2.00524777318647
2017, 2.5, -1.17434399976666
2018, 3.7, -0.0841982490398737
2019, 4, 0.188338188641824
2020, -99.9, -99.9
