"Description: ","Standardised Precipitation Index"
1999-02, -1.45978844011246
1999-03, -0.41058595541863
1999-04, -0.773053600450377
1999-05, -0.6962943341419
1999-06, -0.42617525114369
1999-07, -0.511192681671277
1999-08, -0.343170269790098
1999-09, -0.493102569781128
1999-10, -0.253997953730042
1999-11, -0.657937516717554
1999-12, -2.13647854488453
2000-01, -2.50432440427933
2000-02, 0.126200800171611
2000-03, 0.298075316075738
2000-04, 0.0824189611622318
2000-05, -1.0468544280165
2000-06, 0.338596180512331
2000-07, 0.277194551429755
2000-08, 0.631908959636521
2000-09, -0.288438793907386
2000-10, -0.0274692720815252
2000-11, 0.0556321851691939
2000-12, -0.176308804675119
2001-01, 0.294529774050867
2001-02, 0.270061825914538
2001-03, 0.494845549355001
2001-04, -0.931963289594559
2001-05, 0.245565536426513
2001-06, 0.400837419971879
2001-07, 0.815616317866398
2001-08, 0.40111141819149
2001-09, -0.195544537759832
2001-10, -1.66013912549415
2001-11, -1.28722624884384
2001-12, -1.51900461894402
2002-01, -1.54280047310744
2002-02, -1.42885001403733
2002-03, 0.702496998016642
2002-04, 0.409092834234916
2002-05, 0.227619683238877
2002-06, -0.482746850265322
2002-07, -0.715241941114872
2002-08, -0.800769666247231
2002-09, -0.58488771881618
2002-10, 1.49038942625245
2002-11, 1.7668079613041
2002-12, 2.01078263220043
2003-01, 0.749793125040471
2003-02, -0.340233309652152
2003-03, -1.25190524481428
2003-04, -1.01880601089046
2003-05, -1.39251771794786
2003-06, -0.355129164259327
2003-07, -0.338790808353034
2003-08, -0.00938127254623304
2003-09, -0.536984291406762
2003-10, -0.364977523667249
2003-11, 0.562876434874638
2003-12, 0.224606764204789
2004-01, -0.160868648675967
2004-02, -1.03826050935847
2004-03, -1.27797957074809
2004-04, 0.0851233051874162
2004-05, -0.772188075595295
2004-06, -0.305213323532792
2004-07, -0.477620865137304
2004-08, -0.0569003109036018
2004-09, -0.399814351618964
2004-10, -0.0192039489796845
2004-11, 0.575413469123193
2004-12, 0.406666977044702
2005-01, -0.0941242632542456
2005-02, -0.906691863891277
2005-03, -0.506387361365956
2005-04, -0.954971123249342
2005-05, 0.367454917915219
2005-06, 0.287777478141443
2005-07, 0.279117450499247
2005-08, -0.164519385953929
2005-09, -0.429540545501203
2005-10, -0.379418270491008
2005-11, 0.498333251143419
2005-12, 0.657771449483248
2006-01, 1.38247493608925
2006-02, 0.348339395632376
2006-03, 0.551958965093379
2006-04, 0.147686211796095
2006-05, -0.0279765944223888
2006-06, 0.198865166217724
2006-07, 0.254694743075708
2006-08, 0.438848888955608
2006-09, 0.302945068681131
2006-10, -0.173811360777278
2006-11, -0.386839937138347
2006-12, 0.114781071237342
2007-01, 0.171541429156372
2007-02, 0.887917840233273
2007-03, -0.398211586773056
2007-04, 0.420686601602993
2007-05, -0.748221447438441
2007-06, -1.54176643029911
2007-07, -1.99745941771258
2007-08, -2.19476475543921
2007-09, -1.5014781508103
2007-10, -1.5627425403835
2007-11, -0.737319864980689
2007-12, -0.856320392811302
2008-01, -1.06723084656523
2008-02, -0.845487353603568
2008-03, -1.27797957074809
2008-04, -1.3441426376287
2008-05, -0.120212890337
2008-06, -0.346169606660099
2008-07, -0.0295653110768755
2008-08, -0.00205431083303867
2008-09, 0.0793822755341946
2008-10, -0.211029446971054
2008-11, -0.974461139697624
2008-12, -0.746216917807032
2009-01, -0.820763291939761
2009-02, -0.554534372302573
2009-03, -0.67938200377464
2009-04, -0.534778226469952
2009-05, 0.147450609948148
2009-06, -0.185652148617094
2009-07, -0.717732320644917
2009-08, -1.42384563480218
2009-09, -1.43321410660845
2009-10, -0.27521985235534
2009-11, 0.55957154123089
2009-12, 1.12487410118458
2010-01, 1.37687832940818
2010-02, 1.2272802308856
2010-03, 0.764921459862424
2010-04, -0.376860612111655
2010-05, -1.30406326166648
2010-06, -1.28706519686668
2010-07, -1.03615783030277
2010-08, -0.665640445567851
2010-09, -1.20283037532962
2010-10, -1.560692969337
2010-11, -1.27780792615092
2010-12, -0.374993190434073
2011-01, 0.544543456061651
2011-02, 0.558314042860096
2011-03, 0.777526992981313
2011-04, 0.435543833237418
2011-05, -0.181080376513878
2011-06, -0.73350914263921
2011-07, -1.35008001732497
2011-08, -1.08574541708467
2011-09, -0.787745762700333
2011-10, -0.329844942274908
2011-11, -0.285133630251386
2011-12, -1.00370248220526
2012-01, -0.964489720447553
2012-02, 0.162688801501137
2012-03, 0.475221278926095
2012-04, -0.484849357710056
2012-05, -0.838692594491702
2012-06, -0.518584079543411
2012-07, -0.749010375046361
2012-08, -1.1092967204039
2012-09, -2.26640327080148
2012-10, -1.83097788154974
2012-11, -1.41639429966239
2012-12, 0.80906414067622
2013-01, 1.13993766088766
2013-02, 1.65948559751968
2013-03, -1.14974907349378
2013-04, -0.4169657137974
2013-05, -0.497240894578236
2013-06, -1.108726762507
2013-07, -1.49350446690512
2013-08, -2.08910770917634
2013-09, -1.62094808781534
2013-10, -1.34849623295411
2013-11, -0.453308081197386
2013-12, -0.769593857888022
2014-01, -0.100859688955385
2014-02, -0.302948865280302
2014-03, 0.590400755375448
2014-04, -0.204233563452073
2014-05, -0.165154517825963
2014-06, -0.187372410275198
2014-07, -0.00543999020791829
2014-08, -0.00368145231555477
2014-09, -0.0774270063593422
2014-10, -0.617813100974223
2014-11, -0.657054840531287
2014-12, -1.2788798006966
2015-01, -1.89711941464129
2015-02, -2.56837966339275
2015-03, -3.22541462467005
2015-04, -2.10717676779694
2015-05, -0.814763605665303
2015-06, -0.346169606660099
2015-07, 0.24727523892079
2015-08, 0.519207776552141
2015-09, 0.49921377879048
2015-10, -0.12535277783484
2015-11, -0.720234267134567
2015-12, -0.965717150281352
2016-01, -1.4174779633491
2016-02, -1.43501032892975
2016-03, -2.32515449213779
2016-04, -0.895968797411919
2016-05, -1.09451504495267
2016-06, -1.91921313760369
2016-07, -1.34107773534673
2016-08, -1.00500020571761
2016-09, -0.438153323379441
2016-10, -0.954550517994635
2016-11, -0.913510541198674
2016-12, -0.257913132720112
2017-01, -0.371994387331815
2017-02, 0.151403289021652
2017-03, -0.195549515416845
2017-04, -0.403546293757812
2017-05, -1.1363312296306
2017-06, -0.992186720272375
2017-07, -1.49140886613198
2017-08, -0.726790087399736
2017-09, -1.2445942730417
2017-10, -0.417314452457776
2017-11, -0.976382197852614
2017-12, -0.821991742896081
2018-01, -1.22371156438662
2018-02, -1.15899551836275
2018-03, 0.342776399048947
2018-04, 0.63489683789215
2018-05, 0.0527696773587421
2018-06, -0.6877798593247
2018-07, -1.10188912649933
2018-08, -0.966049943228333
2018-09, -0.385026956504238
2018-10, 0.290273090608383
2018-11, 0.680953464263363
2018-12, 0.0750596869964247
2019-01, -0.386498801515705
2019-02, -1.40231074090097
2019-03, -1.46918951025174
2019-04, -1.7459394060945
2019-05, -0.727339532782204
2019-06, -0.210234827982862
2019-07, 0.455740499755611
2019-08, 0.513047614531326
2019-09, 0.0464838481256345
2019-10, -0.82920154153153
2019-11, -0.398392409890923
2019-12, -0.413610879638321
2020-01, -99.9
2020-02, -99.9
2020-03, -99.9
2020-04, -99.9
2020-05, -99.9
2020-06, -99.9
2020-07, -99.9
2020-08, -99.9
2020-09, -99.9
2020-10, -99.9
2020-11, -99.9
2020-12, -99.9
