"Description: ","Standardised Precipitation Index"
"Station: ","9423001"
"Latitude: ","-39.1"
"Longitude: ","-72.3833"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, spi
1979-01, -99.9
1979-02, -99.9
1979-03, -99.9
1979-04, -99.9
1979-05, -99.9
1979-06, -99.9
1979-07, -99.9
1979-08, -99.9
1979-09, -99.9
1979-10, -99.9
1979-11, -99.9
1979-12, 0.450857593226838
1980-01, 0.354830267163299
1980-02, 0.669007236539912
1980-03, 0.7535931414647
1980-04, 1.21680685514718
1980-05, 1.65647894370952
1980-06, 2.01328869743873
1980-07, 1.89210991162165
1980-08, 1.60572891458424
1980-09, 1.43646465421658
1980-10, 1.18224452561524
1980-11, 1.00404799645675
1980-12, 0.956872222347024
1981-01, 1.14987048771042
1981-02, 0.874346727830712
1981-03, 1.00019540589206
1981-04, 0.797156670742157
1981-05, 1.14225018424604
1981-06, 0.971655705328115
1981-07, 0.774916185022602
1981-08, 0.702805827083649
1981-09, 1.05977816215844
1981-10, 1.17106421035698
1981-11, 1.12452723394444
1981-12, 1.06356613505636
1982-01, 0.9910196512234
1982-02, 1.11046455901646
1982-03, 1.08248915813979
1982-04, 0.825535392834178
1982-05, 0.0986369275494564
1982-06, 0.561707114383099
1982-07, 1.1884930698691
1982-08, 1.24861516962234
1982-09, 1.29375206856776
1982-10, 1.44387925038239
1982-11, 1.5197822960664
1982-12, 1.45628541060229
1983-01, 1.39308701337734
1983-02, 1.28176855122767
1983-03, 1.27852618091419
1983-04, 1.40979817654199
1983-05, 1.2399023036176
1983-06, 0.946648081329736
1983-07, 0.450502662571655
1983-08, 0.333285755955093
1983-09, 0.401933773420127
1983-10, 0.287597620552146
1983-11, 0.144885257798226
1983-12, 0.150768359589059
1984-01, 0.140193669990334
1984-02, 0.243416485448341
1984-03, 0.199948692663412
1984-04, 0.0827842077691009
1984-05, 0.698874375385924
1984-06, 1.0876396823815
1984-07, 1.3060802367256
1984-08, 1.16623284028153
1984-09, 1.00094920236013
1984-10, 1.24858011680617
1984-11, 1.33393908983129
1984-12, 1.33114352777594
1985-01, 1.35072272504037
1985-02, 1.32839566695738
1985-03, 1.3382292812555
1985-04, 1.49267253113271
1985-05, 1.58783786174448
1985-06, 1.17860760943758
1985-07, 0.681376644953736
1985-08, 0.754182036260916
1985-09, 0.856842286323456
1985-10, 0.590650076736467
1985-11, 0.646044625711314
1985-12, 0.655559895005013
1986-01, 0.591638663712575
1986-02, 0.708941056617772
1986-03, 0.746892397641718
1986-04, 0.790449579216777
1986-05, 0.581103003954218
1986-06, 0.896156770612725
1986-07, 0.691860157512986
1986-08, 1.06508784287577
1986-09, 0.909631620023504
1986-10, 0.864306231918414
1986-11, 1.04699698449218
1986-12, 1.02932161318826
1987-01, 0.963353334891609
1987-02, 0.839309259004206
1987-03, 0.933660135156427
1987-04, 0.672331248574258
1987-05, 0.30522031871691
1987-06, -0.269817364469422
1987-07, 0.51256555883178
1987-08, 0.347774227632727
1987-09, 0.366102366007815
1987-10, 0.496760706665723
1987-11, 0.203280936796036
1987-12, 0.26663576047338
1988-01, 0.346771923370005
1988-02, 0.304674521934366
1988-03, 0.227410015814758
1988-04, 0.25873543296588
1988-05, -0.00103313241076948
1988-06, 0.543831753002994
1988-07, -0.0952057171898415
1988-08, 0.155792421692313
1988-09, 0.0413541173085825
1988-10, 0.0449516546482588
1988-11, -0.0681274869708656
1988-12, -0.023504718524205
1989-01, -0.102705480058851
1989-02, -0.0769848277606856
1989-03, -0.244943501583485
1989-04, -0.370116138030567
1989-05, -0.474098130240889
1989-06, -0.288422739656132
1989-07, 0.0771884139040354
1989-08, -0.076480613928389
1989-09, -0.0757132044195255
1989-10, -0.268158103928386
1989-11, -0.215955984947675
1989-12, 0.0268911286064834
1990-01, -0.0184836978067281
1990-02, 0.108417894918821
1990-03, 0.354098767218538
1990-04, 0.687659972098546
1990-05, 1.17019850149283
1990-06, 0.630909912092068
1990-07, 0.290182154812193
1990-08, 0.200871907661495
1990-09, 0.727892449036926
1990-10, 0.802736994711681
1990-11, 0.836039300407349
1990-12, 0.530811309007494
1991-01, 0.542927131314256
1991-02, 0.436082567152711
1991-03, 0.267657770110157
1991-04, 0.131843087339423
1991-05, 0.599471920517874
1991-06, 0.687852268104215
1991-07, 1.11403409030467
1991-08, 1.19930991814786
1991-09, 0.954327111005119
1991-10, 0.998288838739365
1991-11, 0.986750965794119
1991-12, 1.29863348178697
1992-01, 1.2868264843172
1992-02, 1.29337118697596
1992-03, 1.44234950351833
1992-04, 1.42130278057918
1992-05, 1.36532946502093
1992-06, 1.65107262942401
1992-07, 1.1231207582002
1992-08, 0.907309520482887
1992-09, 1.00540752662493
1992-10, 1.01686574593789
1992-11, 1.09088803390971
1992-12, 0.915198993964053
1993-01, 0.912850873005081
1993-02, 0.919496874477959
1993-03, 0.827748986190979
1993-04, 0.980478108448117
1993-05, 1.13320333249326
1993-06, 1.42650742881248
1993-07, 1.87714726475595
1993-08, 2.03061578818563
1993-09, 1.89616927432888
1993-10, 1.85849419903723
1993-11, 1.84214517046901
1993-12, 1.79338287087984
1994-01, 1.77651980300065
1994-02, 1.78914265636536
1994-03, 1.6872510474406
1994-04, 1.57644497716206
1994-05, 1.03357022150912
1994-06, 0.920394353150356
1994-07, 0.930682351834523
1994-08, 0.728924445299438
1994-09, 0.938024351327442
1994-10, 0.952897137138395
1994-11, 1.00529441109902
1994-12, 1.03515974268474
1995-01, 1.07050398831032
1995-02, 1.06630181767971
1995-03, 1.04653792378943
1995-04, 1.06434729535301
1995-05, 0.976538373808395
1995-06, 1.26564193941331
1995-07, 1.12223046605519
1995-08, 1.53917414793471
1995-09, 1.44307889440725
1995-10, 1.3892718842219
1995-11, 1.19612260160409
1995-12, 1.00627053467424
1996-01, 0.945554332030229
1996-02, 1.03302327974717
1996-03, 1.13542929194453
1996-04, 0.971853126544469
1996-05, 1.26761350078073
1996-06, 0.66054240314595
1996-07, 0.142789757943447
1996-08, 0.082896806631332
1996-09, -0.0286076638608635
1996-10, -0.0655658091294274
1996-11, 0.0599206410356445
1996-12, 0.149131338345757
1997-01, 0.185862225267155
1997-02, 0.153697395499761
1997-03, -0.0164842141819624
1997-04, 0.378832814653329
1997-05, 0.396918142751234
1997-06, 0.983458823625839
1997-07, 1.43336474003332
1997-08, 1.35025331273758
1997-09, 1.52986439351582
1997-10, 1.65438498627232
1997-11, 1.7116387623271
1997-12, 1.7214320030251
1998-01, 1.60221982105324
1998-02, 1.5832215466943
1998-03, 1.5785353282412
1998-04, 1.1829943585426
1998-05, 0.909263015360313
1998-06, 0.2526792037485
1998-07, -0.393796785260193
1998-08, -0.625420594408977
1998-09, -0.909745178460957
1998-10, -1.42107680729382
1998-11, -1.83653529502866
1998-12, -2.03365631763013
1999-01, -2.0086000287852
1999-02, -2.0286915396583
1999-03, -1.84632755208279
1999-04, -1.97769829813337
