"Description: ","Standardised Precipitation-Evapotranspiration Index"
"Station: ","9423001"
"Latitude: ","-39.1"
"Longitude: ","-72.3833"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, spei
1979-01, -99.9
1979-02, -99.9
1979-03, -99.9
1979-04, -99.9
1979-05, -99.9
1979-06, -1.31239099151867
1979-07, -0.772904602116997
1979-08, 0.111076272314659
1979-09, 0.457817948501252
1979-10, 0.783112766717966
1979-11, 1.05191627158508
1979-12, 1.74414911505554
1980-01, 1.96191961756197
1980-02, 1.67540720218225
1980-03, 1.40463167002308
1980-04, 1.87340346968707
1980-05, 1.70432487826841
1980-06, 1.6276896330017
1980-07, 1.62979539252978
1980-08, 1.45814194048557
1980-09, 1.31540700035918
1980-10, 0.565075705930346
1980-11, -0.322505241804684
1980-12, -0.323521337372497
1981-01, -0.292050564840274
1981-02, -0.78234228686163
1981-03, -0.0403898303037595
1981-04, 1.13168923865907
1981-05, 1.84836383621104
1981-06, 1.63930142281494
1981-07, 1.22329228507041
1981-08, 1.25972885555243
1981-09, 1.3385525957054
1981-10, 1.08982161972184
1981-11, -0.308350954559666
1981-12, -0.0341336829419843
1982-01, 0.249216859267255
1982-02, 0.511224256147983
1982-03, 0.0662295447138903
1982-04, 0.0363221178066665
1982-05, 0.605401667334444
1982-06, 0.972078351677916
1982-07, 1.41786041808822
1982-08, 1.38425013961309
1982-09, 1.49453909093838
1982-10, 1.8223127866738
1982-11, 1.94181443594554
1982-12, 1.70058481882905
1983-01, 1.01109469322137
1983-02, 0.666361282863267
1983-03, 0.171525782291609
1983-04, -0.00223029261565594
1983-05, -0.180745596160943
1983-06, -0.0692748474903587
1983-07, 0.161328030760782
1983-08, 0.0997558988738339
1983-09, 0.424928287917789
1983-10, 0.278597025794523
1983-11, 0.289314178769641
1983-12, 0.217870819468508
1984-01, -0.125154204919725
1984-02, 0.221953705129536
1984-03, -0.662916196065166
1984-04, -0.655960899475767
1984-05, 0.927360271368346
1984-06, 1.39914378275162
1984-07, 1.58423845277607
1984-08, 1.32032580964063
1984-09, 1.33923060311721
1984-10, 1.77075457067677
1984-11, 1.43912586570563
1984-12, 1.07633858316994
1985-01, 0.521058970552236
1985-02, 1.22009269412211
1985-03, 1.24900936327632
1985-04, 0.702368804331006
1985-05, 1.3568045416767
1985-06, 1.15372487398558
1985-07, 0.848868532426406
1985-08, 0.557770562507563
1985-09, 0.675637495471513
1985-10, 0.457019188676555
1985-11, -0.336783287054261
1985-12, -0.153647215721004
1986-01, -0.0435299044599137
1986-02, 0.857866037857425
1986-03, 0.742594627591719
1986-04, 1.19861961518433
1986-05, 1.28471428773858
1986-06, 1.44752890969499
1986-07, 1.00289698244744
1986-08, 1.04931669116053
1986-09, 0.877525440566463
1986-10, 0.509793068776115
1986-11, 0.619869765202811
1986-12, 0.319326292405674
1987-01, 0.819234636741471
1987-02, 0.0449983166442996
1987-03, 0.729464510154827
1987-04, 0.627329804906682
1987-05, -0.173015526352652
1987-06, -0.794111299879834
1987-07, 0.2445561350094
1987-08, 0.315047866776279
1987-09, 0.0408605111699369
1987-10, 0.251116249875883
1987-11, 0.418748776696681
1987-12, 1.1633507507503
1988-01, 0.516642305720058
1988-02, 0.0587275498474853
1988-03, 0.504316992766737
1988-04, 0.0931958264586965
1988-05, -0.435023025055481
1988-06, -0.150139014214835
1988-07, -0.479140399229617
1988-08, 0.117629787797096
1988-09, -0.250656228058642
1988-10, -0.0757237206382278
1988-11, 0.296975815934984
1988-12, 0.203829391791212
1989-01, 0.440555279052974
1989-02, -0.551005587961352
1989-03, -0.341770369888145
1989-04, -1.00697776879588
1989-05, -1.37308968384938
1989-06, -0.605091718530229
1989-07, -0.153875773961219
1989-08, 0.0749207628805425
1989-09, -0.0643689497173917
1989-10, -0.034534812517924
1989-11, 0.551276891684023
1989-12, 0.661996757519608
1990-01, 0.116604498895016
1990-02, -0.0186076470186053
1990-03, 1.13005131748943
1990-04, 1.67610076757518
1990-05, 1.43009083704742
1990-06, 0.608762661083114
1990-07, 0.432106355156522
1990-08, 0.251034456694137
1990-09, 0.486879516770906
1990-10, 0.156167630384653
1990-11, -0.0177944284997853
1990-12, 0.424585798195588
1991-01, 0.804582237414742
1991-02, 0.716846116217414
1991-03, -0.386798545006026
1991-04, -0.0823758236735873
1991-05, 1.082582372997
1991-06, 0.82721944113851
1991-07, 1.13849448675765
1991-08, 1.24560292999244
1991-09, 1.27083931236816
1991-10, 1.29640014394723
1991-11, 0.678856083264816
1991-12, 1.64320783649688
1992-01, 1.45558290959189
1992-02, 1.23389414351833
1992-03, 1.71173621914668
1992-04, 1.48852406988988
1992-05, 1.62001337442045
1992-06, 1.27571145155932
1992-07, 0.989613785417353
1992-08, 0.765603566912275
1992-09, 0.691888544307709
1992-10, 0.739917379141844
1992-11, 0.255270903905975
1992-12, 0.431532659508366
1993-01, 1.03263970881403
1993-02, 1.3845173857427
1993-03, 1.3398438778693
1993-04, 1.45464911669843
1993-05, 1.64386291856495
1993-06, 1.80296178950015
1993-07, 1.88593346823466
1993-08, 2.00942722945565
1993-09, 1.82033724798258
1993-10, 1.75364306715876
1993-11, 1.43007901611233
1993-12, 1.20005098327012
1994-01, 0.540679815270909
1994-02, 0.404144246204136
1994-03, 0.485759831309969
1994-04, 0.701334340020639
1994-05, 0.27946668333815
1994-06, 0.484634814237537
1994-07, 1.01299194379251
1994-08, 0.758140496012945
1994-09, 0.979545156664761
1994-10, 0.966468525308079
1994-11, 1.46572247722324
1994-12, 1.4896833834956
1995-01, 1.24435289684719
1995-02, 1.67492707355954
1995-03, 1.25222140177418
1995-04, 1.21377611684648
1995-05, 0.282905869739691
1995-06, 0.865026795803711
1995-07, 1.06358580376948
1995-08, 1.37634396007005
1995-09, 1.36928291131891
1995-10, 1.31331247128094
1995-11, 1.68495783120502
1995-12, 0.911582102325789
1996-01, 0.303510604084594
1996-02, -0.343261508620218
1996-03, -0.0705672979439199
1996-04, -0.194531006993184
1996-05, 0.298800388033403
1996-06, 0.299149766383306
1996-07, -0.0308275680898832
1996-08, 0.128663163901429
1996-09, -0.169951236202943
1996-10, -0.195053734231635
1996-11, -0.183658698263533
1996-12, 0.124038500214017
1997-01, 0.707614207582901
1997-02, 0.178908523977471
1997-03, 0.180188191573507
1997-04, 1.17558716484612
1997-05, 0.929013289457785
1997-06, 1.39071853146224
1997-07, 1.51499374204827
1997-08, 1.58990517029165
1997-09, 1.70301918165709
1997-10, 1.63865957879591
1997-11, 1.95637373329355
1997-12, 1.70869722887029
1998-01, 1.44769987320649
1998-02, 1.17154380178994
1998-03, 0.769597420484675
1998-04, -0.101870547513328
1998-05, -1.03317104700311
1998-06, -1.44549375965571
1998-07, -1.54217567723875
1998-08, -1.44199054759202
1998-09, -1.49068955587974
1998-10, -1.72724467168689
1998-11, -1.91813005258445
1998-12, -2.07019725754978
1999-01, -1.99154590417676
