"Description: ","Standardised Precipitation Index"
"Station: ","9433001"
"Latitude: ","-39.15"
"Longitude: ","-72.6667"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, spi
1979-01, -99.9
1979-02, -99.9
1979-03, -99.9
1979-04, -99.9
1979-05, -99.9
1979-06, -0.369381542359027
1979-07, -0.0071100953166897
1979-08, 0.92908795515649
1979-09, 1.26090431926904
1979-10, 1.4355457858294
1979-11, 1.63726227195116
1979-12, 2.46501634730733
1980-01, 2.63845934393062
1980-02, 2.22470775435158
1980-03, 2.22382142159105
1980-04, 2.72334392508664
1980-05, 2.67216687798999
1980-06, 2.54644963856302
1980-07, 2.5223455213099
1980-08, 2.42652554975012
1980-09, 2.20352887406402
1980-10, 1.50913276870242
1980-11, 0.504028087519215
1980-12, 0.471005505777724
1981-01, 0.669116012777048
1981-02, 0.0484264790198168
1981-03, 0.302836225145794
1981-04, 1.2952345769085
1981-05, 1.76781828393111
1981-06, 1.21447915700505
1981-07, 0.609710976430272
1981-08, 0.608078616326494
1981-09, 0.599754855572112
1981-10, 0.210839859940534
1981-11, -0.921660072165386
1981-12, -0.441549960905503
1982-01, 0.413741316611339
1982-02, 0.652768996808074
1982-03, 0.557356658458058
1982-04, 0.399963230369765
1982-05, 0.720089941242942
1982-06, 0.867262095571479
1982-07, 0.961723968532665
1982-08, 0.920389733244837
1982-09, 1.07102345699808
1982-10, 1.45657701597239
1982-11, 1.54200743167497
1982-12, 1.29988871743138
1983-01, 1.02541610778187
1983-02, 0.939454893818338
1983-03, 0.623799042988503
1983-04, 0.190294739148369
1983-05, -0.209058797512212
1983-06, -0.301541102692624
1983-07, -0.271832226772113
1983-08, -0.235865392094791
1983-09, 0.0837804753558802
1983-10, 0.0948330915595511
1983-11, 0.132195916634031
1983-12, 0.279253171878983
1984-01, 0.258121270454276
1984-02, 0.525494898028288
1984-03, -0.384078204537539
1984-04, -0.638503317991232
1984-05, 0.59001894807473
1984-06, 0.818398058758147
1984-07, 1.19403115860681
1984-08, 0.830681784726923
1984-09, 0.999868611695782
1984-10, 1.54265060246987
1984-11, 1.2090476726583
1984-12, 1.0349941297324
1985-01, 0.711219204412688
1985-02, 1.30799233994068
1985-03, 1.23888359789479
1985-04, 0.291950774739859
1985-05, 1.08392057329311
1985-06, 0.940034069116585
1985-07, 0.630088701646045
1985-08, 0.451723843341124
1985-09, 0.506832070541342
1985-10, 0.432034369611331
1985-11, -0.219880920024054
1985-12, -0.138694114517624
1986-01, -0.0101778047569943
1986-02, 0.673359443921334
1986-03, 0.772451131852192
1986-04, 0.98162930884186
1986-05, 1.07254288355897
1986-06, 1.07838664693907
1986-07, 0.770677090598057
1986-08, 0.853888723696699
1986-09, 0.590207953420166
1986-10, 0.428649035522177
1986-11, 0.340047041286813
1986-12, 0.260839211950146
1987-01, 0.529514810075048
1987-02, -0.0883037307151
1987-03, 0.478746793488293
1987-04, 0.327881513839557
1987-05, -0.446061222724132
1987-06, -1.20971691653864
1987-07, -0.241719992127612
1987-08, 0.00320449320824103
1987-09, -0.145660220952973
1987-10, 0.105886736408666
1987-11, 0.392749603538199
1987-12, 1.10296986951177
1988-01, 0.618066594424119
1988-02, 0.219382623113314
1988-03, 0.538693878221053
1988-04, 0.000994432674371038
1988-05, -0.67055028782176
1988-06, -0.49115338926949
1988-07, -0.834463533804024
1988-08, -0.310362850886492
1988-09, -0.546014528107253
1988-10, -0.309362590141402
1988-11, 0.0987695164181422
1988-12, 0.0806830009478004
1989-01, 0.457837882007514
1989-02, -0.218060828414453
1989-03, -0.061654221167608
1989-04, -0.920304977626949
1989-05, -1.38728038319492
1989-06, -0.863146856469385
1989-07, -0.430668363207202
1989-08, -0.175928077875625
1989-09, -0.304551541748956
1989-10, -0.181347941807616
1989-11, 0.377317616146007
1989-12, 0.587950611654018
1990-01, 0.265171020462898
1990-02, 0.205763614568055
1990-03, 1.07043234777827
1990-04, 1.38739413069396
1990-05, 1.4217628526561
1990-06, 0.730011544459805
1990-07, 0.530350342894799
1990-08, 0.449845404782106
1990-09, 0.653286646862921
1990-10, 0.506347203160541
1990-11, 0.143296492987447
1990-12, 0.365954379342157
1991-01, 0.704224012044928
1991-02, 0.664545849890669
1991-03, -0.1804984869254
1991-04, -0.0381735496171605
1991-05, 0.811672791651214
1991-06, 0.465738831119518
1991-07, 0.86441317744092
1991-08, 0.906738425826161
1991-09, 0.964535114841439
1991-10, 0.906953847568184
1991-11, 0.454092296584682
1991-12, 1.30499193081543
1992-01, 0.973677468830062
1992-02, 0.971032848972995
1992-03, 1.16754673409857
1992-04, 1.20757297070597
1992-05, 1.0547466182126
1992-06, 0.851364437680408
1992-07, 0.651658052702909
1992-08, 0.468603496581127
1992-09, 0.387950020518067
1992-10, 0.437877360392456
1992-11, 0.309247175701946
1992-12, 0.237421907410041
1993-01, 0.477669217746141
1993-02, 0.80822698585065
1993-03, 0.762551080610269
1993-04, 1.23062655289841
1993-05, 1.39101335642242
1993-06, 1.36415963916988
1993-07, 1.65018049520456
1993-08, 1.46376333804497
1993-09, 1.2358717984648
1993-10, 0.839280424826103
1993-11, 0.580678253880372
1993-12, 0.499695120679058
1994-01, -0.197527315611261
1994-02, 0.0992797978325867
1994-03, 0.189884094681522
1994-04, 0.270478604778317
1994-05, -0.141954330546506
1994-06, 0.0378447744648784
1994-07, 0.340657371260336
1994-08, 0.170682710626201
1994-09, 0.292261069903301
1994-10, 0.461499999038454
1994-11, 0.862627144968197
1994-12, 0.936212495964554
1995-01, 0.90026077205567
1995-02, 1.24926008199646
1995-03, 1.16632899978013
1995-04, 1.05348572106685
1995-05, 0.104179442484444
1995-06, 0.363704392767496
1995-07, 0.577719211857471
1995-08, 1.07091769375372
1995-09, 0.9925463166534
1995-10, 0.933142990838204
1995-11, 1.42292894777371
1995-12, 0.859976637076819
1996-01, 0.545487675358688
1996-02, -0.291017787138071
1996-03, 0.106108729308003
1996-04, -0.104845190473555
1996-05, 0.273132366159819
1996-06, -0.0213773831429618
1996-07, -0.416650278625383
1996-08, -0.134937055376362
1996-09, -0.355815697219203
1996-10, -0.43605536435647
1996-11, -0.606738960281331
1996-12, -0.156894130790062
1997-01, 0.444751363838855
1997-02, -0.021450748222681
1997-03, 0.00903620068521864
1997-04, 1.11867291208043
1997-05, 0.722277234143502
1997-06, 1.38411681496552
1997-07, 1.80003644773948
1997-08, 1.81910309270559
1997-09, 1.78223659588948
1997-10, 1.61612617850094
1997-11, 2.0580242898821
1997-12, 1.52336665506695
1998-01, 0.856630573000209
1998-02, 0.778452702390506
1998-03, 0.853525215554471
1998-04, 0.130793576865816
1998-05, -0.539058577150733
1998-06, -0.855764260745845
1998-07, -1.21095595815683
1998-08, -1.32604196260193
1998-09, -1.32403878485963
1998-10, -1.62916905823082
1998-11, -1.65497103739257
1998-12, -1.55390701707843
1999-01, -1.33707521320699
1999-02, -1.08274886761975
1999-03, -0.661950118702194
1999-04, -0.436410477651962
1999-05, -0.0545814080493347
1999-06, 0.324315047747553
1999-07, 0.0136255666182738
1999-08, -0.316079971565197
1999-09, -0.0842559484044879
1999-10, -0.04445233618331
1999-11, -0.254572094598108
1999-12, -0.843594768090463
2000-01, -0.68042078761464
2000-02, 0.633273266075402
2000-03, -0.162620713500555
2000-04, 0.168879881073069
2000-05, -0.0725133306071701
2000-06, 1.3960564339242
2000-07, 0.852513487175735
2000-08, 0.287985259688662
2000-09, 0.558858179340518
2000-10, 0.51272738655954
2000-11, 0.893198558046907
2000-12, -0.871913553499545
2001-01, 0.0759318328230687
2001-02, 0.211605403067294
2001-03, -0.0862745329304604
2001-04, -0.0804606634617094
2001-05, 0.455147349499168
2001-06, 0.89454566730213
2001-07, 1.08710556556049
2001-08, 0.971537585171139
2001-09, 0.710045959482343
2001-10, 0.682264617420798
2001-11, 0.443183028739635
2001-12, -0.177392862298269
2002-01, -1.37430088322712
2002-02, -1.19221379267408
2002-03, -0.460910237302368
2002-04, -0.107564644278253
2002-05, 0.282116661874112
2002-06, 0.0366437345023621
2002-07, -0.258635669099398
2002-08, -0.0963032756528459
2002-09, 0.0534207121968194
2002-10, 0.954697532144862
2002-11, 1.08781699968418
2002-12, 1.57886340402612
2003-01, 2.27279163004779
2003-02, 2.20937216935439
2003-03, 2.02125266341411
2003-04, -0.204051327554037
2003-05, -1.63570209532267
2003-06, -0.494309740741448
2003-07, -0.673384306232736
2003-08, -0.960337661569442
2003-09, -0.599980167388625
2003-10, -0.411481940008071
2003-11, 0.453365612618846
2003-12, -0.451928610300362
2004-01, -0.321148323480306
2004-02, 0.312944865678252
2004-03, -0.0458447738321127
2004-04, 0.249505742205131
2004-05, -1.10857698876577
2004-06, -0.740848000206169
2004-07, -0.339113310734114
2004-08, -0.437162407101935
2004-09, -0.432757869488704
2004-10, -0.488410999188268
2004-11, 0.476939136704166
2004-12, 0.333304146556192
2005-01, 0.0160336611825926
2005-02, 0.132418595696144
2005-03, -0.0245937064879343
2005-04, -0.617977287246124
2005-05, 0.409659017013049
2005-06, 0.555640326204142
2005-07, 0.489745179581132
2005-08, 0.611738349796879
2005-09, 0.430913226709712
2005-10, 0.545134054170181
