"Description: ","Standardised Precipitation Index"
"Station: ","9433001"
"Latitude: ","-39.15"
"Longitude: ","-72.6667"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, spi
1979-01, -99.9
1979-02, -99.9
1979-03, -99.9
1979-04, -99.9
1979-05, -99.9
1979-06, -99.9
1979-07, -99.9
1979-08, -99.9
1979-09, -99.9
1979-10, -99.9
1979-11, -99.9
1979-12, 1.3877094127011
1980-01, 1.30148446644317
1980-02, 1.57478441537427
1980-03, 1.74120514936878
1980-04, 2.19473966248634
1980-05, 2.7000792724932
1980-06, 3.24578933132098
1980-07, 3.04695582284315
1980-08, 2.75484966772403
1980-09, 2.62642005909721
1980-10, 2.35026478175089
1980-11, 2.11873285842177
1980-12, 1.97592383984342
1981-01, 2.13053750610335
1981-02, 1.91064442555999
1981-03, 1.8702169128389
1981-04, 1.60630150459408
1981-05, 1.40824093534231
1981-06, 1.0779422367751
1981-07, 0.72271111467848
1981-08, 0.486247351341798
1981-09, 0.604232247107799
1981-10, 0.718836059780029
1981-11, 0.679038476481126
1981-12, 0.550446130545381
1982-01, 0.583186304803863
1982-02, 0.674033718999909
1982-03, 0.626147533935566
1982-04, 0.276681863161328
1982-05, -0.153491770589569
1982-06, 0.294148605273804
1982-07, 0.871838407866377
1982-08, 0.960597940066698
1982-09, 1.09049906867798
1982-10, 1.3035425100763
1982-11, 1.41623313276156
1982-12, 1.27860941897941
1983-01, 1.1056818391818
1983-02, 1.0206984654813
1983-03, 1.0257917573735
1983-04, 1.16015522910621
1983-05, 0.898145689391232
1983-06, 0.627958193737931
1983-07, 0.282337284338987
1983-08, 0.207115150217443
1983-09, 0.288948991464243
1983-10, 0.14285052262702
1983-11, -0.0549863395288949
1983-12, -0.0564044788912923
1984-01, -0.106711978566095
1984-02, -0.00175130068577079
1984-03, -0.0902557341280205
1984-04, -0.190696376710252
1984-05, 0.388190012332259
1984-06, 0.674684245900846
1984-07, 0.985562043692857
1984-08, 0.841133675261808
1984-09, 0.739862715094527
1984-10, 1.04557864088677
1984-11, 1.1194063456062
1984-12, 1.08850678522229
1985-01, 1.13617892544038
1985-02, 1.10315250927905
1985-03, 1.17564995744124
1985-04, 1.2619211751526
1985-05, 1.37881042716536
1985-06, 1.23007003752429
1985-07, 0.757331594236314
1985-08, 0.876503361577718
1985-09, 0.869292242403452
1985-10, 0.446924796528643
1985-11, 0.541380067698275
1985-12, 0.507928838567428
1986-01, 0.41794587859257
1986-02, 0.564999977195756
1986-03, 0.626147533935566
1986-04, 0.682022010644913
1986-05, 0.499431324181844
1986-06, 0.624980679753673
1986-07, 0.542743585652784
1986-08, 0.91650387883412
1986-09, 0.760766172842351
1986-10, 0.734317306409049
1986-11, 0.865065002534446
1986-12, 0.817076837187571
1987-01, 0.749830085856107
1987-02, 0.595744418108624
1987-03, 0.592456610530016
1987-04, 0.412359939668047
1987-05, -0.0725182381526545
1987-06, -0.65095432779722
1987-07, 0.0458372321420557
1987-08, -0.0454227567964891
1987-09, 0.0467203667370774
1987-10, 0.207622731640573
1987-11, -0.0020355540422867
1987-12, 0.0155380545244537
1988-01, 0.0873391254799283
1988-02, 0.0502055259786604
1988-03, 0.035324849143899
1988-04, 0.0423971178273024
1988-05, -0.147989174740671
1988-06, 0.37549956153299
1988-07, -0.306441618510648
1988-08, -0.16466870488475
1988-09, -0.25181233678617
1988-10, -0.247982476394747
1988-11, -0.323014935371769
1988-12, -0.293093619353114
1989-01, -0.378700070501414
1989-02, -0.355303196939913
1989-03, -0.490529174375169
1989-04, -0.603224048479759
1989-05, -0.68889306142172
1989-06, -0.57816022634192
1989-07, -0.121067893040711
1989-08, -0.236143576481415
1989-09, -0.283598336935939
1989-10, -0.484351419831768
1989-11, -0.446522325409268
1989-12, -0.170550469516994
1990-01, -0.210893135230448
1990-02, -0.0890947658185842
1990-03, 0.11952730417402
1990-04, 0.437279588003949
1990-05, 1.09110761060956
1990-06, 0.801873663335554
1990-07, 0.478801220051211
1990-08, 0.418890017506871
1990-09, 0.923151761514396
1990-10, 0.97785520418796
1990-11, 0.989720628568995
1990-12, 0.641481187354012
1991-01, 0.656145401787322
1991-02, 0.560095161639139
1991-03, 0.439072149013941
1991-04, 0.336752018348927
1991-05, 0.538422239872782
1991-06, 0.478479468062698
1991-07, 0.927573736512354
1991-08, 0.954446524240365
1991-09, 0.767240391687329
1991-10, 0.70401359969533
1991-11, 0.764878139470708
1991-12, 1.04082084011482
1992-01, 1.01355896418138
1992-02, 1.02287562192664
1992-03, 1.12293884332194
1992-04, 1.12497995633447
1992-05, 0.888392792632771
1992-06, 1.34574448238741
1992-07, 0.897250362205312
1992-08, 0.742131025829841
1992-09, 0.745635620239237
1992-10, 0.843716575589569
1992-11, 0.834540367092583
1992-12, 0.650148503293862
1993-01, 0.641346843541693
1993-02, 0.63165864565629
1993-03, 0.52967857827572
1993-04, 0.795868454606544
1993-05, 1.02994042740768
1993-06, 1.0546435861612
1993-07, 1.43505910904638
1993-08, 1.44894933477017
1993-09, 1.29938711917656
1993-10, 1.15327765965744
1993-11, 1.2243931856136
1993-12, 1.14219691541914
1994-01, 1.13004832653402
1994-02, 1.14325552083809
1994-03, 1.0288220164613
1994-04, 0.705222323298279
1994-05, 0.254140461419158
1994-06, 0.277183324592962
1994-07, 0.130463453061529
1994-08, 0.158394191664079
1994-09, 0.305412139965424
1994-10, 0.461628670468625
1994-11, 0.483427716318638
1994-12, 0.55762012938209
1995-01, 0.615766847633464
1995-02, 0.603175444947118
1995-03, 0.604014601126347
1995-04, 0.73454712339152
1995-05, 0.5802001545717
1995-06, 0.781039158569915
1995-07, 0.808696490311001
1995-08, 1.31586420944815
1995-09, 1.23761099383414
1995-10, 1.14742341366076
1995-11, 1.00223322480528
1995-12, 0.702584430102315
1996-01, 0.618283728732703
1996-02, 0.703577390751593
1996-03, 0.803211404501093
1996-04, 0.648633996398643
1996-05, 1.05594538138736
1996-06, 0.483802708979644
1996-07, -0.0664324473949031
1996-08, -0.231480247229067
1996-09, -0.265294275142686
1996-10, -0.389426873841469
1996-11, -0.241045615833898
1996-12, -0.147646950636784
1997-01, -0.11392679312442
1997-02, -0.147253886674993
1997-03, -0.316563340406349
1997-04, 0.131790568379739
1997-05, 0.02927593415427
1997-06, 0.851767738713949
1997-07, 1.54105842165765
1997-08, 1.4563763862062
1997-09, 1.54539373274846
1997-10, 1.70203623130799
1997-11, 1.76786873876974
1997-12, 1.73474543604319
1998-01, 1.646707030201
1998-02, 1.65170099845393
1998-03, 1.67552103125989
1998-04, 1.26743885971843
1998-05, 1.13079370999057
1998-06, 0.49367761110911
1998-07, -0.409732854182376
1998-08, -0.636191300876906
1998-09, -0.710942453947627
1998-10, -1.17150951958324
1998-11, -1.41625147848032
1998-12, -1.49012995793083
1999-01, -1.49381113452314
1999-02, -1.45506259232394
1999-03, -1.3101253711627
1999-04, -1.427767092623
1999-05, -1.1243247781019
1999-06, -0.726779795891932
1999-07, -0.593712297355319
1999-08, -0.657957502465019
1999-09, -0.295172118083721
1999-10, -0.206766823673641
1999-11, -0.223133835876284
1999-12, -0.293626325694901
2000-01, -0.316968466996794
2000-02, -0.0135290617559344
2000-03, -0.157579778823405
2000-04, -0.00668725923287973
2000-05, -0.267308707337121
2000-06, 0.506821749584186
2000-07, 0.339050237921921
2000-08, 0.46321814986598
2000-09, 0.418242823367897
2000-10, 0.462832398142625
2000-11, 0.540909129881332
2000-12, 0.48316889204189
2001-01, 0.619198711197784
2001-02, 0.262539772265811
2001-03, 0.389095058981422
2001-04, 0.326820844089745
2001-05, 0.797484312052227
2001-06, 0.0843938273602242
2001-07, 0.826269816618903
2001-08, 0.837192222378715
2001-09, 0.573223169498552
2001-10, 0.506971986047668
2001-11, 0.536433474485752
2001-12, 0.455725203325532
2002-01, 0.278469531315651
2002-02, 0.362174101104325
2002-03, 0.407228056021511
2002-04, 0.450049653567595
2002-05, 0.399451103288403
2002-06, -0.161651135564474
2002-07, -0.827882064857915
2002-08, -0.510721709550204
2002-09, -0.113096858308022
2002-10, 0.719067393441463
2002-11, 0.865065002534446
2002-12, 0.976555338234576
2003-01, 0.950844342065969
2003-02, 0.879413167472592
2003-03, 0.776059120455741
2003-04, 0.633337559269581
2003-05, -0.0274336054356884
2003-06, 0.726966032962319
2003-07, 0.744486870899897
2003-08, 0.373757832229985
2003-09, 0.372631902337878
2003-10, -0.410232981827798
2003-11, -0.485495275130627
2003-12, -0.621446957810621
2004-01, -0.654887492298994
2004-02, -0.612385382994414
2004-03, -0.527190574103432
2004-04, -0.246223021116773
2004-05, -0.305923617669733
2004-06, -0.865669078299023
2004-07, -0.43647276423791
2004-08, -0.220521860609399
2004-09, -0.384544506350915
2004-10, -0.279423559877608
2004-11, -0.25498520331562
2004-12, -0.273948863721342
2005-01, -0.266731145934043
2005-02, -0.312290110650496
2005-03, -0.388729245942517
2005-04, -0.641694418729786
2005-05, 0.497074790362752
2005-06, 0.520696481931193
2005-07, 0.337557672825204
2005-08, 0.519909120882464
2005-09, 0.35174783062206
2005-10, 0.21388746002008
2005-11, 0.358870275754437
2005-12, 0.405688152781658
2006-01, 0.470857491689215
