"Description: ","Monthly mean daily mean temperature"
"Station: ","9433001"
"Latitude: ","-39.15"
"Longitude: ","-72.6667"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, tmm, normalised (all years)
1979-01, 17.091935483871, 1.44192391459353
1979-02, 17.0125, 1.41912953232504
1979-03, 15.3790322580645, 0.95039835176873
1979-04, 12.7466666666667, 0.195028778415728
1979-05, 10.4951612903226, -0.451051181407764
1979-06, 6.91666666666667, -1.47791688955647
1979-07, 7.90161290322581, -1.19528197709727
1979-08, 9.38225806451613, -0.770403948214832
1979-09, 8.97333333333333, -0.887746805429062
1979-10, 11.2177419354839, -0.243703298031581
1979-11, 13.6616666666667, 0.457592292342753
1979-12, 16.308064516129, 1.2169884875381
1980-01, 17.7354838709677, 1.62659312322542
1980-02, 17.1603448275862, 1.46155429456217
1980-03, 15.4790322580645, 0.979093817771683
1980-04, 10.1466666666667, -0.551053337661063
1980-05, 10.1709677419355, -0.544080030868953
1980-06, 7.79, -1.22730981979734
1980-07, 7.44516129032258, -1.32626289449785
1980-08, 8.99193548387097, -0.882408831645715
1980-09, 9.82833333333333, -0.642400571103809
1980-10, 11.4241935483871, -0.184461045638394
1980-11, 12.5983333333333, 0.152463837177995
1980-12, 15.7370967741935, 1.05314663326317
1981-01, 16.2451612903226, 1.19893811376206
1981-02, 15.9732142857143, 1.12090165350864
1981-03, 15.2370967741935, 0.909669303248399
1981-04, 13.1816666666667, 0.319854055528576
1981-05, 10.8209677419355, -0.357559501849755
1981-06, 8.19666666666667, -1.11061492471867
1981-07, 8.01290322580645, -1.16334670041657
1981-08, 8.3258064516129, -1.07355766163313
1981-09, 9.41833333333333, -0.760051981715919
1981-10, 11.8806451612903, -0.0534801282378232
1981-11, 12.6033333333333, 0.153898610478142
1981-12, 15.0596774193548, 0.858757992598001
1982-01, 17.3661290322581, 1.52060503105324
1982-02, 15.4589285714286, 0.973324971207739
1982-03, 14.3822580645161, 0.664369351932835
1982-04, 12.7516666666667, 0.196463551715876
1982-05, 11.2790322580645, -0.226115754352364
1982-06, 7.29666666666667, -1.36887411874525
1982-07, 7.98709677419355, -1.17075198196572
1982-08, 8.70806451612903, -0.963866928686359
1982-09, 11.59, -0.136882111685111
1982-10, 10.8145161290323, -0.359410822237035
1982-11, 12.4, 0.095551162938813
1982-12, 16.3129032258065, 1.21837697782859
1983-01, 18.8596774193548, 1.94918570071023
1983-02, 16.3446428571429, 1.22748481294819
1983-03, 14.5048387096774, 0.699544439291297
1983-04, 12.1816666666667, 0.0328993954990408
1983-05, 9.34032258064516, -0.7824375307322
1983-06, 6.94833333333333, -1.46882999198887
1983-07, 6.51612903225806, -1.59285303026723
1983-08, 8.5741935483871, -1.00228182672257
1983-09, 8.825, -0.930311746666775
1983-10, 12.2516129032258, 0.0529707940312025
1983-11, 14.7166666666667, 0.760329458673912
1983-12, 17.7193548387097, 1.62196482225722
1984-01, 17.5096774193548, 1.56179690967036
1984-02, 15.4896551724138, 0.98214211254731
1984-03, 15.55, 0.999458342031849
1984-04, 10.985, -0.310489681002979
1984-05, 8.6741935483871, -0.973586360719615
1984-06, 6, -1.74095866125021
1984-07, 6.94677419354839, -1.4692773944158
1984-08, 7.62096774193548, -1.27581441394427
1984-09, 10.655, -0.405184718812726
1984-10, 11.1903225806452, -0.251571409677549
1984-11, 13.5566666666667, 0.427462053039652
1984-12, 16.1290322580645, 1.16561434679088
1985-01, 16.9016129032258, 1.38730996316854
1985-02, 16.8053571428571, 1.35968892417606
1985-03, 14.7935483870968, 0.782391026622417
1985-04, 10.3833333333333, -0.483140734787426
1985-05, 9.88387096774193, -0.626463788103245
1985-06, 10.2716666666667, -0.515184005157371
1985-07, 7.65645161290323, -1.26563215181419
1985-08, 8.21774193548387, -1.10456727812019
1985-09, 9.68, -0.684965512341523
1985-10, 11.0983870967742, -0.277952725196403
1985-11, 15.1833333333333, 0.894241633354343
1985-12, 15.8822580645161, 1.09480134197714
1986-01, 16.2209677419355, 1.19199566230973
1986-02, 16.4946428571429, 1.27052801195262
1986-03, 13.441935483871, 0.394539405485725
1986-04, 11.965, -0.0292741141740349
1986-05, 9.90483870967742, -0.620446996844559
1986-06, 7.645, -1.26891824550163
1986-07, 8.32096774193548, -1.0749461519236
1986-08, 8.52258064516129, -1.01709238982087
1986-09, 10.125, -0.55727068862838
