"Description: ","Monthly number of days when TM >= 10 degrees_C"
"Station: ","9433001"
"Latitude: ","-39.15"
"Longitude: ","-72.6667"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, tmge10, normalised (all years)
1979-01, 31, 1.00029050478466
1979-02, 28, 0.718069748030855
1979-03, 31, 1.00029050478466
1979-04, 29, 0.812143333615457
1979-05, 20, -0.0345189366459629
1979-06, 0, -1.91599064833801
1979-07, 6, -1.35154913483039
1979-08, 12, -0.787107621322781
1979-09, 8, -1.16340196366119
1979-10, 20, -0.0345189366459629
1979-11, 28, 0.718069748030855
1979-12, 31, 1.00029050478466
1980-01, 31, 1.00029050478466
1980-02, 29, 0.812143333615457
1980-03, 31, 1.00029050478466
1980-04, 15, -0.504886864568974
1980-05, 17, -0.31673969339977
1980-06, 8, -1.16340196366119
1980-07, 7, -1.25747554924579
1980-08, 9, -1.06932837807659
1980-09, 13, -0.693034035738179
1980-10, 24, 0.341775405692446
1980-11, 28, 0.718069748030855
1980-12, 31, 1.00029050478466
1981-01, 31, 1.00029050478466
1981-02, 28, 0.718069748030855
1981-03, 31, 1.00029050478466
1981-04, 28, 0.718069748030855
1981-05, 20, -0.0345189366459629
1981-06, 6, -1.35154913483039
1981-07, 6, -1.35154913483039
1981-08, 7, -1.25747554924579
1981-09, 11, -0.881181206907383
1981-10, 24, 0.341775405692446
1981-11, 27, 0.623996162446253
1981-12, 31, 1.00029050478466
1982-01, 31, 1.00029050478466
1982-02, 28, 0.718069748030855
1982-03, 29, 0.812143333615457
1982-04, 26, 0.529922576861651
1982-05, 21, 0.0595546489386393
1982-06, 6, -1.35154913483039
1982-07, 7, -1.25747554924579
1982-08, 6, -1.35154913483039
1982-09, 23, 0.247701820107844
1982-10, 26, 0.529922576861651
1982-11, 29, 0.812143333615457
1982-12, 31, 1.00029050478466
1983-01, 31, 1.00029050478466
1983-02, 28, 0.718069748030855
1983-03, 31, 1.00029050478466
1983-04, 29, 0.812143333615457
1983-05, 11, -0.881181206907383
1983-06, 1, -1.82191706275341
1983-07, 1, -1.82191706275341
1983-08, 9, -1.06932837807659
1983-09, 9, -1.06932837807659
1983-10, 31, 1.00029050478466
1983-11, 30, 0.90621691920006
1983-12, 31, 1.00029050478466
1984-01, 31, 1.00029050478466
1984-02, 29, 0.812143333615457
1984-03, 31, 1.00029050478466
1984-04, 20, -0.0345189366459629
1984-05, 5, -1.445622720415
1984-06, 2, -1.7278434771688
1984-07, 2, -1.7278434771688
1984-08, 2, -1.7278434771688
1984-09, 23, 0.247701820107844
1984-10, 24, 0.341775405692446
1984-11, 30, 0.90621691920006
1984-12, 31, 1.00029050478466
1985-01, 31, 1.00029050478466
1985-02, 28, 0.718069748030855
1985-03, 31, 1.00029050478466
1985-04, 19, -0.128592522230565
1985-05, 14, -0.598960450153577
1985-06, 19, -0.128592522230565
1985-07, 2, -1.7278434771688
1985-08, 5, -1.445622720415
1985-09, 13, -0.693034035738179
1985-10, 21, 0.0595546489386393
1985-11, 30, 0.90621691920006
1985-12, 31, 1.00029050478466
1986-01, 31, 1.00029050478466
1986-02, 28, 0.718069748030855
1986-03, 31, 1.00029050478466
1986-04, 27, 0.623996162446253
1986-05, 17, -0.31673969339977
