"Description: ","Monthly number of days when TN < 0 degrees_C"
"Station: ","9433001"
"Latitude: ","-39.15"
"Longitude: ","-72.6667"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, fd, normalised (all years)
1979-01, 0, -0.519779427491335
1979-02, 0, -0.519779427491335
1979-03, 0, -0.519779427491335
1979-04, 0, -0.519779427491335
1979-05, 0, -0.519779427491335
1979-06, 6, 2.1751048516275
1979-07, 4, 1.27681009192122
1979-08, 0, -0.519779427491335
1979-09, 2, 0.378515332214945
1979-10, 0, -0.519779427491335
1979-11, 0, -0.519779427491335
1979-12, 0, -0.519779427491335
1980-01, 0, -0.519779427491335
1980-02, 0, -0.519779427491335
1980-03, 0, -0.519779427491335
1980-04, 1, -0.0706320476381954
1980-05, 0, -0.519779427491335
1980-06, 2, 0.378515332214945
1980-07, 7, 2.62425223148064
1980-08, 1, -0.0706320476381954
1980-09, 0, -0.519779427491335
1980-10, 0, -0.519779427491335
1980-11, 0, -0.519779427491335
1980-12, 0, -0.519779427491335
1981-01, 0, -0.519779427491335
1981-02, 0, -0.519779427491335
1981-03, 0, -0.519779427491335
1981-04, 0, -0.519779427491335
1981-05, 0, -0.519779427491335
1981-06, 1, -0.0706320476381954
1981-07, 3, 0.827662712068085
1981-08, 2, 0.378515332214945
1981-09, 1, -0.0706320476381954
1981-10, 0, -0.519779427491335
1981-11, 0, -0.519779427491335
1981-12, 0, -0.519779427491335
1982-01, 0, -0.519779427491335
1982-02, 0, -0.519779427491335
1982-03, 0, -0.519779427491335
1982-04, 0, -0.519779427491335
1982-05, 0, -0.519779427491335
1982-06, 8, 3.07339961133378
1982-07, 4, 1.27681009192122
1982-08, 0, -0.519779427491335
1982-09, 0, -0.519779427491335
1982-10, 0, -0.519779427491335
1982-11, 0, -0.519779427491335
1982-12, 0, -0.519779427491335
1983-01, 0, -0.519779427491335
1983-02, 0, -0.519779427491335
1983-03, 0, -0.519779427491335
1983-04, 0, -0.519779427491335
1983-05, 0, -0.519779427491335
1983-06, 4, 1.27681009192122
1983-07, 8, 3.07339961133378
1983-08, 3, 0.827662712068085
1983-09, 4, 1.27681009192122
1983-10, 0, -0.519779427491335
1983-11, 0, -0.519779427491335
1983-12, 0, -0.519779427491335
1984-01, 0, -0.519779427491335
1984-02, 0, -0.519779427491335
1984-03, 0, -0.519779427491335
1984-04, 0, -0.519779427491335
1984-05, 0, -0.519779427491335
1984-06, 9, 3.52254699118692
1984-07, 3, 0.827662712068085
1984-08, 3, 0.827662712068085
1984-09, 0, -0.519779427491335
1984-10, 0, -0.519779427491335
1984-11, 0, -0.519779427491335
1984-12, 0, -0.519779427491335
1985-01, 0, -0.519779427491335
1985-02, 0, -0.519779427491335
1985-03, 0, -0.519779427491335
1985-04, 1, -0.0706320476381954
1985-05, 0, -0.519779427491335
1985-06, 0, -0.519779427491335
1985-07, 4, 1.27681009192122
1985-08, 2, 0.378515332214945
1985-09, 3, 0.827662712068085
1985-10, 0, -0.519779427491335
1985-11, 0, -0.519779427491335
1985-12, 0, -0.519779427491335
1986-01, 0, -0.519779427491335
1986-02, 0, -0.519779427491335
1986-03, 0, -0.519779427491335
1986-04, 0, -0.519779427491335
1986-05, 1, -0.0706320476381954
1986-06, 2, 0.378515332214945
1986-07, 2, 0.378515332214945
1986-08, 1, -0.0706320476381954
1986-09, 2, 0.378515332214945
1986-10, 0, -0.519779427491335
1986-11, 0, -0.519779427491335
