"Description: ","Annual number of days when TX >= 30 degrees_C"
"Station: ","9433001"
"Latitude: ","-39.15"
"Longitude: ","-72.6667"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, txge30, normalised (all years)
1979, 0, -1.16011269467525
1980, 1, -0.847187559927321
1981, 0, -1.16011269467525
1982, 2, -0.534262425179392
1983, 11, 2.28206378755197
1984, 5, 0.404512979064396
1985, 2, -0.534262425179392
1986, 0, -1.16011269467525
1987, 5, 0.404512979064396
1988, 5, 0.404512979064396
1989, 3, -0.221337290431462
1990, 2, -0.534262425179392
1991, 3, -0.221337290431462
1992, 0, -1.16011269467525
1993, 1, -0.847187559927321
1994, 2, -0.534262425179392
1995, 1, -0.847187559927321
1996, 4, 0.0915878443164671
1997, 1, -0.847187559927321
1998, 9, 1.65621351805611
1999, 9, 1.65621351805611
2000, 0, -1.16011269467525
2001, 1, -0.847187559927321
2002, 5, 0.404512979064396
2003, 1, -0.847187559927321
2004, 7, 1.03036324856026
2005, 3, -0.221337290431462
2006, 2, -0.534262425179392
2007, 2, -0.534262425179392
2008, 12, 2.5949889222999
2009, 6, 0.717438113812326
2010, 0, -1.16011269467525
2011, 7, 1.03036324856026
2012, 4, 0.0915878443164671
2013, 9, 1.65621351805611
2014, 3, -0.221337290431462
2015, 3, -0.221337290431462
2016, 7, 1.03036324856026
2017, 4, 0.0915878443164671
2018, 3, -0.221337290431462
2019, 7, 1.03036324856026
2020, -99.9, -99.9
