"Description: ","Monthly coldest daily TN"
"Station: ","9433001"
"Latitude: ","-39.15"
"Longitude: ","-72.6667"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, tnn, normalised (all years)
1979-01, 6.9, 1.7291222317268
1979-02, 5.9, 1.38983723016952
1979-03, 4.7, 0.982695228300784
1979-04, 2.2, 0.134482724407583
1979-05, 0, -0.611944279018434
1979-06, -1.8, -1.22265728182154
1979-07, -1, -0.951229280575714
1979-08, 0.4, -0.476230278395521
1979-09, -0.8, -0.883372280264258
1979-10, 1.1, -0.238730777305425
1979-11, 2.1, 0.100554224251855
1979-12, 5.8, 1.35590873001379
1980-01, 6.5, 1.59340823110389
1980-02, 6.3, 1.52555123079243
1980-03, 5.5, 1.25412322954661
1980-04, -0.2, -0.67980127932989
1980-05, 0.7, -0.374444777928337
1980-06, -1.5, -1.12087178135435
1980-07, -2.9, -1.59587078353455
1980-08, -0.1, -0.645872779174162
1980-09, 0.6, -0.408373278084065
1980-10, 0.1, -0.578015778862705
1980-11, 2.6, 0.270196725030495
1980-12, 3.3, 0.507696226120592
1981-01, 6.7, 1.66126523141535
1981-02, 6, 1.42376573032525
1981-03, 3.2, 0.473767725964864
1981-04, 2.7, 0.304125225186224
1981-05, 0.4, -0.476230278395521
1981-06, -0.3, -0.713729779485618
1981-07, -0.8, -0.883372280264258
1981-08, -0.4, -0.747658279641346
1981-09, -0.6, -0.815515279952802
1981-10, 0.6, -0.408373278084065
1981-11, 2.7, 0.304125225186224
1981-12, 4.5, 0.914838227989328
1982-01, 6.7, 1.66126523141535
1982-02, 6, 1.42376573032525
1982-03, 1.6, -0.0690882765267849
1982-04, 2.8, 0.338053725341951
1982-05, 2.7, 0.304125225186224
1982-06, -2, -1.29051428213299
1982-07, -1.7, -1.18872878166581
1982-08, 0.5, -0.442301778239793
1982-09, 1.2, -0.204802277149697
1982-10, 2.5, 0.236268224874767
1982-11, 3.7, 0.643410226743504
1982-12, 5.5, 1.25412322954661
1983-01, 7.5, 1.93269323266117
1983-02, 5.2, 1.15233772907942
1983-03, 4.7, 0.982695228300784
1983-04, 3.3, 0.507696226120592
1983-05, 1.6, -0.0690882765267849
1983-06, -1.4, -1.08694328119863
1983-07, -1.1, -0.985157780731442
1983-08, -1.3, -1.0530147810429
1983-09, -1.2, -1.01908628088717
1983-10, 2.2, 0.134482724407583
1983-11, 4.1, 0.779124227366416
1983-12, 6.3, 1.52555123079243
1984-01, 6.5, 1.59340823110389
1984-02, 4.7, 0.982695228300784
1984-03, 4.1, 0.779124227366416
1984-04, 0, -0.611944279018434
1984-05, 0.3, -0.510158778551249
1984-06, -2.7, -1.52801378322309
1984-07, -1.5, -1.12087178135435
1984-08, -1, -0.951229280575714
1984-09, 0.6, -0.408373278084065
1984-10, 1, -0.272659277461153
1984-11, 4.5, 0.914838227989328
1984-12, 5.2, 1.15233772907942
1985-01, 6.6, 1.62733673125962
1985-02, 5.6, 1.28805172970234
1985-03, 4.8, 1.01662372845651
1985-04, -0.1, -0.645872779174162
1985-05, 0.7, -0.374444777928337
1985-06, 1.5, -0.103016776682513
1985-07, -1.2, -1.01908628088717
1985-08, -1.3, -1.0530147810429
1985-09, -1.7, -1.18872878166581
1985-10, 1.7, -0.0351597763710569
1985-11, 3.4, 0.54162472627632
1985-12, 4, 0.745195727210688
1986-01, 5.7, 1.32198022985806
1986-02, 5.6, 1.28805172970234
1986-03, 3.7, 0.643410226743504
1986-04, 1.9, 0.0326972239403991
1986-05, -1, -0.951229280575714
1986-06, -2.2, -1.35837128244445
1986-07, -0.7, -0.84944378010853
1986-08, -0.1, -0.645872779174162
1986-09, -1.4, -1.08694328119863
1986-10, 2.8, 0.338053725341951
1986-11, 3.4, 0.54162472627632
1986-12, 5.7, 1.32198022985806
1987-01, 6.5, 1.59340823110389
1987-02, 5, 1.08448072876797
1987-03, 5.9, 1.38983723016952
1987-04, 2.4, 0.202339724719039
1987-05, -0.5, -0.781586779797074
1987-06, -2.3, -1.39229978260018
1987-07, -1.7, -1.18872878166581
1987-08, -0.8, -0.883372280264258
1987-09, -0.3, -0.713729779485618
1987-10, 2.2, 0.134482724407583
1987-11, 3.5, 0.575553226432048
1987-12, 5.6, 1.28805172970234
1988-01, 4.2, 0.813052727522144
1988-02, 6.8, 1.69519373157107
1988-03, 3.3, 0.507696226120592
1988-04, 1.8, -0.00123127621532885
1988-05, -3.2, -1.69765628400173
1988-06, -2.1, -1.32444278228872
1988-07, -3.1, -1.663727783846
1988-08, -1.6, -1.15480028151008
