"Description: ","Maximum 3-day precipitation total"
"Station: ","9433001"
"Latitude: ","-39.15"
"Longitude: ","-72.6667"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, rx3day, normalised (all years)
1979-01, 42, -0.48272238828808
1979-02, 18.6, -0.990974828901094
1979-03, 17.8, -1.00835098071692
1979-04, 74.5, 0.223183779229995
1979-05, 110.1, 0.996422535034408
1979-06, 60.8, -0.0743828206160862
1979-07, 118.7, 1.18321616705458
1979-08, 120.8, 1.22882856557113
1979-09, 90.5, 0.570706815546585
1979-10, 43.1, -0.458830179541314
1979-11, 53.3, -0.237284243889488
1979-12, 86.5, 0.483826056467437
1980-01, 14.6, -1.07785558798024
1980-02, 50.9, -0.289412699336977
1980-03, 58.7, -0.119995219132639
1980-04, 76.2, 0.260108101838632
1980-05, 159.2, 2.06288385273095
1980-06, 73.7, 0.205807627414165
1980-07, 86.4, 0.481654037490459
1980-08, 181.8, 2.55376014152813
1980-09, 61.1, -0.06786676368515
1980-10, 4.60000000000001, -1.29505748567811
1980-11, 33.5, -0.667344001331269
1980-12, 73, 0.190603494575314
1981-01, 66.4, 0.0472502420947207
1981-02, 9.00000000000001, -1.19948865069105
1981-03, 52, -0.265520490590211
1981-04, 78.3, 0.305720500355185
1981-05, 126.2, 1.34611759032798
1981-06, 85.2, 0.455589809766715
1981-07, 90.7, 0.575050853500543
1981-08, 68.4, 0.0906906216342945
1981-09, 108, 0.950810136517856
1981-10, 64.6, 0.00815390050910403
1981-11, 34.9, -0.636935735653567
1981-12, 44.8, -0.421905856932677
1982-01, 57.8, -0.139543389925447
1982-02, 39.6, -0.534850843735569
1982-03, 39.1, -0.545710938620462
1982-04, 37.5, -0.580463242252121
1982-05, 100.3, 0.783564675290497
1982-06, 120.5, 1.22231250864019
1982-07, 120, 1.2114524137553
1982-08, 46, -0.395841629208932
1982-09, 96.4, 0.698855935188328
1982-10, 85.1, 0.453417790789736
1982-11, 71.5, 0.158023209920634
1982-12, 10.1, -1.17559644194428
1983-01, 33.4, -0.669516020308248
1983-02, 6.30000000000001, -1.25813316306947
1983-03, 39.2, -0.543538919643483
1983-04, 65.8, 0.0342181282328484
1983-05, 67.3, 0.0667984128875287
1983-06, 119.4, 1.19842029989343
1983-07, 111.8, 1.03334685764305
