year,month,day,tmax
1979,8,25,7.6754911
1979,8,26,7.0315104
1979,8,27,4.9999695
1979,8,28,5.6507909
1979,8,29,7.937296
1979,8,30,8.4901984
1979,8,31,4.9028677
1979,9,1,4.3677087
1979,9,2,4.1604696
1979,9,3,8.1546274
1979,9,4,14.808882
1979,9,5,18.847634
1979,9,6,17.916016
1979,9,7,12.336093
1979,9,8,14.63162
1979,9,9,14.232413
1979,9,10,8.3676629
1979,9,11,10.137995
1979,9,12,9.3830849
1979,9,13,8.5911458
1979,9,14,4.8531031
1979,9,15,4.0436715
1979,9,16,8.6113311
1979,9,17,11.250896
1979,9,18,13.55213
1979,9,19,8.5199935
1979,9,20,7.7125919
1979,9,21,8.5153803
1979,9,22,7.6313902
1979,9,23,7.174495
1979,9,24,8.303303
1979,9,25,8.2506006
1979,9,26,5.7119347
1979,9,27,6.170982
1979,9,28,4.9210751
1979,9,29,7.8101989
1979,9,30,7.2369984
1979,10,1,5.9162188
1979,10,2,7.7948369
1979,10,3,8.2365991
1979,10,4,6.9533161
1979,10,5,7.7115684
1979,10,6,10.600851
1979,10,7,11.238116
1979,10,8,12.709974
1979,10,9,12.629732
1979,10,10,16.939333
1979,10,11,18.031961
1979,10,12,14.709071
1979,10,13,14.691574
1979,10,14,18.312969
1979,10,15,19.404707
1979,10,16,16.86765
1979,10,17,18.710063
1979,10,18,17.887045
1979,10,19,15.572946
1979,10,20,10.14088
1979,10,21,10.05254
1979,10,22,8.5619615
1979,10,23,7.0480598
1979,10,24,10.117152
1979,10,25,12.519457
1979,10,26,10.630034
1979,10,27,8.1225932
1979,10,28,7.3925446
1979,10,29,6.921627
1979,10,30,8.1017005
1979,10,31,8.6402112
1979,11,1,8.2976549
1979,11,2,10.708644
1979,11,3,14.435422
1979,11,4,15.318562
1979,11,5,14.56318
1979,11,6,9.9759145
1979,11,7,13.740837
1979,11,8,16.983733
1979,11,9,19.882236
1979,11,10,19.946034
1979,11,11,15.329116
1979,11,12,8.7815323
1979,11,13,11.257519
1979,11,14,16.691677
1979,11,15,19.330088
1979,11,16,11.184963
1979,11,17,10.425331
1979,11,18,10.253906
1979,11,19,12.266105
1979,11,20,13.109261
1979,11,21,11.097799
1979,11,22,11.795681
1979,11,23,17.619481
1979,11,24,17.419175
1979,11,25,22.155037
1979,11,26,23.080398
1979,11,27,19.341493
1979,11,28,20.217181
1979,11,29,14.820812
1979,11,30,14.908372
1979,12,1,18.45965
1979,12,2,18.172014
1979,12,3,16.228447
1979,12,4,15.648403
1979,12,5,13.847521
1979,12,6,14.189381
1979,12,7,14.776472
1979,12,8,14.84684
1979,12,9,20.575889
1979,12,10,15.551302
1979,12,11,12.579327
1979,12,12,12.832753
1979,12,13,12.004397
1979,12,14,16.806528
1979,12,15,23.766687
1979,12,16,22.602369
1979,12,17,18.38481
1979,12,18,17.59165
1979,12,19,16.827809
1979,12,20,17.416789
1979,12,21,21.74182
1979,12,22,24.124077
1979,12,23,21.064334
1979,12,24,19.435405
1979,12,25,22.301918
1979,12,26,21.372036
1979,12,27,16.678565
1979,12,28,17.911192
1979,12,29,15.940381
1979,12,30,23.068204
1979,12,31,26.343578
1980,1,1,20.60294
1980,1,2,19.026904
1980,1,3,21.939102
1980,1,4,20.51118
1980,1,5,19.446911
1980,1,6,16.969238
1980,1,7,17.837181
1980,1,8,21.572174
1980,1,9,21.183667
1980,1,10,24.879612
1980,1,11,21.256832
1980,1,12,18.954738
1980,1,13,21.373228
1980,1,14,19.635488
1980,1,15,19.873373
1980,1,16,21.619939
1980,1,17,21.666122
1980,1,18,20.483594
1980,1,19,25.395691
1980,1,20,31.950046
1980,1,21,26.136301
1980,1,22,19.535357
1980,1,23,14.157945
1980,1,24,19.846501
1980,1,25,16.263741
1980,1,26,16.760526
1980,1,27,23.397233
1980,1,28,23.206616
1980,1,29,21.113167
1980,1,30,22.88789
1980,1,31,25.825889
1980,2,1,22.664549
1980,2,2,20.177547
1980,2,3,19.445423
1980,2,4,17.679979
1980,2,5,16.417566
1980,2,6,12.185159
1980,2,7,12.692345
1980,2,8,14.924833
1980,2,9,11.561782
1980,2,10,13.338205
1980,2,11,13.316126
1980,2,12,13.624725
1980,2,13,20.938981
1980,2,14,21.326194
1980,2,15,19.491766
1980,2,16,26.789499
1980,2,17,26.283729
1980,2,18,23.435077
1980,2,19,19.313597
1980,2,20,22.128634
1980,2,21,22.022891
1980,2,22,20.412712
1980,2,23,19.121149
1980,2,24,19.516988
1980,2,25,17.789343
1980,2,26,15.830555
1980,2,27,15.566808
1980,2,28,15.064866
1980,2,29,15.40206
1980,3,1,17.978853
1980,3,2,20.411661
1980,3,3,19.321793
1980,3,4,14.341089
1980,3,5,13.278457
1980,3,6,15.928717
1980,3,7,20.921935
1980,3,8,20.909861
1980,3,9,22.427507
1980,3,10,25.518454
1980,3,11,26.928932
1980,3,12,27.1564
1980,3,13,21.483021
1980,3,14,15.210237
1980,3,15,16.198709
1980,3,16,17.621247
1980,3,17,21.517018
1980,3,18,16.959454
1980,3,19,18.717913
1980,3,20,18.880379
1980,3,21,19.021939
1980,3,22,11.851472
1980,3,23,11.365752
1980,3,24,13.538398
1980,3,25,15.696635
1980,3,26,14.142617
1980,3,27,20.336937
1980,3,28,14.953634
1980,3,29,18.253276
1980,3,30,21.242428
1980,3,31,23.732979
1980,4,1,17.489001
1980,4,2,11.66306
1980,4,3,10.893097
1980,4,4,11.953351
1980,4,5,14.748759
1980,4,6,14.783051
1980,4,7,13.355125
1980,4,8,9.2053119
1980,4,9,5.8026402
1980,4,10,4.2549389
1980,4,11,3.3872406
1980,4,12,3.4027641
1980,4,13,4.9503254
1980,4,14,5.0836545
1980,4,15,7.3846898
1980,4,16,7.2785005
1980,4,17,5.9210854
1980,4,18,9.913798
1980,4,19,12.204653
1980,4,20,13.43959
1980,4,21,14.035839
1980,4,22,12.836491
1980,4,23,7.1335236
1980,4,24,7.631862
1980,4,25,10.228173
1980,4,26,12.824245
1980,4,27,11.390206
1980,4,28,7.9476265
1980,4,29,7.7563062
1980,4,30,11.132927
1980,5,1,14.350113
1980,5,2,14.909607
1980,5,3,13.20179
1980,5,4,8.7648052
1980,5,5,8.0995069
1980,5,6,9.2985127
1980,5,7,8.9048306
1980,5,8,8.3007507
1980,5,9,7.6315293
1980,5,10,6.2486681
1980,5,11,8.4327166
1980,5,12,8.8822429
1980,5,13,7.3596798
1980,5,14,8.172116
1980,5,15,10.39312
1980,5,16,10.988846
1980,5,17,13.03895
1980,5,18,8.3499726
1980,5,19,9.0365336
1980,5,20,8.0471462
1980,5,21,10.111471
1980,5,22,11.819134
1980,5,23,9.6664489
1980,5,24,9.6740347
1980,5,25,10.320951
1980,5,26,9.0992613
1980,5,27,4.8343326
1980,5,28,6.9618473
1980,5,29,6.3861793
1980,5,30,5.8021323
1980,5,31,4.6266938
1980,6,1,6.9292863
1980,6,2,8.064293
1980,6,3,8.9702967
1980,6,4,8.3441601
1980,6,5,8.0238335
1980,6,6,9.6116365
1980,6,7,8.4020248
1980,6,8,7.1967307
1980,6,9,7.0922779
1980,6,10,7.4084879
1980,6,11,7.9986571
1980,6,12,7.0326729
1980,6,13,8.4635435
1980,6,14,9.3726709
1980,6,15,6.9660483
1980,6,16,7.7759716
1980,6,17,9.5757503
1980,6,18,5.9634334
1980,6,19,8.0559681
1980,6,20,12.400542
1980,6,21,9.643306
1980,6,22,11.339344
1980,6,23,7.4607513
1980,6,24,3.3277313
1980,6,25,0.55734601
1980,6,26,3.2794866
1980,6,27,7.0600684
1980,6,28,5.1701502
1980,6,29,1.7821126
1980,6,30,0.64282837
1980,7,1,1.8417664
1980,7,2,3.6014212
1980,7,3,5.8587
1980,7,4,8.1538879
1980,7,5,7.7623675
1980,7,6,6.9426826
1980,7,7,6.3839834
1980,7,8,6.131751
1980,7,9,9.0243075
1980,7,10,8.3099517
1980,7,11,7.1274463
1980,7,12,6.4409417
1980,7,13,5.0194862
1980,7,14,6.4617313
1980,7,15,8.1853944
1980,7,16,9.284976
1980,7,17,10.652025
1980,7,18,8.5228181
1980,7,19,4.776488
1980,7,20,5.633717
1980,7,21,7.5259875
1980,7,22,12.210392
1980,7,23,10.72567
1980,7,24,9.3092055
1980,7,25,8.0945801
1980,7,26,5.0892517
1980,7,27,5.2155884
1980,7,28,2.6540198
1980,7,29,1.9178186
1980,7,30,5.6799121
1980,7,31,10.603142
1980,8,1,13.217783
1980,8,2,8.6089964
1980,8,3,8.3647246
1980,8,4,7.7493004
1980,8,5,8.8838255
1980,8,6,4.9200032
1980,8,7,4.7771327
1980,8,8,6.9189925
1980,8,9,5.8039139
1980,8,10,6.2241304
1980,8,11,12.968585
1980,8,12,10.863006
1980,8,13,13.745583
1980,8,14,10.775088
1980,8,15,7.230445
1980,8,16,8.8432606
1980,8,17,6.8341037
1980,8,18,6.3745832
1980,8,19,6.6676353
1980,8,20,5.8083624
1980,8,21,4.6993395
1980,8,22,8.1098924
1980,8,23,7.9196315
1980,8,24,5.9535825
1980,8,25,8.1075778
1980,8,26,13.981075
1980,8,27,17.268629
1980,8,28,13.617222
1980,8,29,12.588036
1980,8,30,7.4620372
1980,8,31,9.9102878
1980,9,1,12.110701
1980,9,2,8.4496021
1980,9,3,15.52874
1980,9,4,14.081425
1980,9,5,17.108847
1980,9,6,9.8592983
1980,9,7,4.9069655
1980,9,8,7.1340541
1980,9,9,9.0281634
1980,9,10,10.071845
1980,9,11,18.525774
1980,9,12,15.997254
1980,9,13,8.1454812
1980,9,14,9.7531945
1980,9,15,11.632305
1980,9,16,13.111638
1980,9,17,7.7234317
1980,9,18,12.440606
1980,9,19,12.230507
1980,9,20,13.13089
1980,9,21,17.046376
1980,9,22,17.982235
1980,9,23,17.581362
1980,9,24,12.268849
1980,9,25,12.926567
1980,9,26,7.139523
1980,9,27,12.378213
1980,9,28,13.090712
1980,9,29,7.2234598
1980,9,30,6.1272713
1980,10,1,8.8730365
1980,10,2,9.4331048
1980,10,3,10.867778
1980,10,4,13.35941
1980,10,5,14.649404
1980,10,6,14.956563
1980,10,7,13.8628
1980,10,8,15.778537
1980,10,9,17.864611
1980,10,10,17.130887
1980,10,11,14.428615
1980,10,12,13.871468
1980,10,13,18.926078
1980,10,14,16.301279
1980,10,15,18.725125
1980,10,16,14.687792
1980,10,17,16.183749
1980,10,18,17.77949
1980,10,19,12.351901
1980,10,20,10.819201
1980,10,21,7.2266556
1980,10,22,8.0052704
1980,10,23,10.940371
1980,10,24,15.36591
1980,10,25,15.54617
1980,10,26,12.931507
1980,10,27,12.977504
1980,10,28,9.2373244
1980,10,29,10.767003
1980,10,30,14.306987
1980,10,31,20.842488
1980,11,1,14.931091
1980,11,2,11.148029
1980,11,3,11.687128
1980,11,4,11.104079
1980,11,5,9.3935155
1980,11,6,7.1997926
1980,11,7,7.2593824
1980,11,8,11.924604
1980,11,9,8.5076139
1980,11,10,10.639391
1980,11,11,14.71782
1980,11,12,20.001444
1980,11,13,14.646808
1980,11,14,16.07057
1980,11,15,10.588231
1980,11,16,20.482525
1980,11,17,14.414397
1980,11,18,15.134093
1980,11,19,9.5217359
1980,11,20,11.341328
1980,11,21,12.206187
1980,11,22,14.176788
1980,11,23,16.934781
1980,11,24,14.699417
1980,11,25,19.092825
1980,11,26,19.991565
1980,11,27,19.188311
1980,11,28,19.851822
1980,11,29,26.110062
1980,11,30,25.970617
1980,12,1,19.646802
1980,12,2,19.671558
1980,12,3,19.566745
1980,12,4,14.213448
1980,12,5,14.99352
1980,12,6,20.043762
1980,12,7,22.680035
1980,12,8,20.038169
1980,12,9,13.342438
1980,12,10,14.056052
1980,12,11,18.915114
1980,12,12,13.220344
1980,12,13,16.608365
1980,12,14,18.866037
1980,12,15,19.878037
1980,12,16,14.737773
1980,12,17,8.6929864
1980,12,18,8.237919
1980,12,19,14.222306
1980,12,20,20.320806
1980,12,21,22.795546
1980,12,22,22.968057
1980,12,23,23.91432
1980,12,24,21.644374
1980,12,25,20.857508
1980,12,26,20.335954
1980,12,27,19.247883
1980,12,28,17.34174
1980,12,29,13.683741
1980,12,30,12.180792
1980,12,31,11.036544
1981,1,1,16.020038
1981,1,2,15.412909
1981,1,3,16.838106
1981,1,4,19.213971
1981,1,5,15.471648
1981,1,6,17.169494
1981,1,7,20.202238
1981,1,8,16.658216
1981,1,9,18.141108
1981,1,10,17.197658
1981,1,11,16.42531
1981,1,12,17.815517
1981,1,13,21.48415
1981,1,14,24.556279
1981,1,15,18.673072
1981,1,16,18.221539
1981,1,17,15.458574
1981,1,18,12.942696
1981,1,19,14.371752
1981,1,20,18.381706
1981,1,21,20.616314
1981,1,22,17.122524
1981,1,23,16.69518
1981,1,24,17.154737
1981,1,25,17.575262
1981,1,26,17.58007
1981,1,27,14.953255
1981,1,28,21.383644
1981,1,29,23.507902
1981,1,30,22.119737
1981,1,31,20.228065
1981,2,1,20.351788
1981,2,2,18.01845
1981,2,3,17.012856
1981,2,4,24.194697
1981,2,5,21.483792
1981,2,6,18.962966
1981,2,7,13.361191
1981,2,8,19.842942
1981,2,9,19.752102
1981,2,10,17.046767
1981,2,11,20.533941
1981,2,12,14.448465
1981,2,13,20.286651
1981,2,14,21.561599
1981,2,15,19.629911
1981,2,16,21.244918
1981,2,17,20.23356
1981,2,18,23.88618
1981,2,19,25.704683
1981,2,20,23.480262
1981,2,21,20.529946
1981,2,22,21.839899
1981,2,23,23.290529
1981,2,24,13.327841
1981,2,25,18.287113
1981,2,26,20.237005
1981,2,27,19.996655
1981,2,28,28.219462
1981,3,1,24.39036
1981,3,2,26.383213
1981,3,3,26.097668
1981,3,4,21.472336
1981,3,5,22.388426
1981,3,6,22.365631
1981,3,7,21.141885
1981,3,8,21.245498
1981,3,9,21.019271
1981,3,10,17.499853
1981,3,11,17.548513
1981,3,12,15.5779
1981,3,13,14.02395
1981,3,14,11.498659
1981,3,15,11.855659
1981,3,16,15.64386
1981,3,17,15.839045
1981,3,18,18.831168
1981,3,19,17.90693
1981,3,20,16.514666
1981,3,21,16.833761
1981,3,22,12.074779
1981,3,23,12.907978
1981,3,24,16.681674
1981,3,25,20.737724
1981,3,26,18.722858
1981,3,27,15.915018
1981,3,28,17.17419
1981,3,29,16.291521
1981,3,30,16.624859
1981,3,31,17.114959
1981,4,1,16.085683
1981,4,2,14.144041
1981,4,3,17.455385
1981,4,4,17.17601
1981,4,5,17.07042
1981,4,6,15.635897
1981,4,7,14.813937
1981,4,8,16.901228
1981,4,9,12.371267
1981,4,10,14.529062
1981,4,11,15.608358
1981,4,12,18.006449
1981,4,13,17.727816
1981,4,14,16.413504
1981,4,15,16.306967
1981,4,16,15.213807
1981,4,17,16.928644
1981,4,18,14.265972
1981,4,19,12.12265
1981,4,20,10.698957
1981,4,21,10.921475
1981,4,22,8.827007
1981,4,23,12.628009
1981,4,24,11.571326
1981,4,25,10.323137
1981,4,26,9.3992788
1981,4,27,8.2143521
1981,4,28,9.2333022
1981,4,29,11.662905
1981,4,30,11.703001
1981,5,1,9.8441444
1981,5,2,7.734827
1981,5,3,7.6268646
1981,5,4,9.6822151
1981,5,5,7.0489028
1981,5,6,10.450422
1981,5,7,10.128224
1981,5,8,6.4421686
1981,5,9,8.6477503
1981,5,10,9.8851875
1981,5,11,10.276189
1981,5,12,10.770726
1981,5,13,11.751389
1981,5,14,10.342942
1981,5,15,9.1050688
1981,5,16,8.3927745
1981,5,17,8.8330589
1981,5,18,5.9120959
1981,5,19,5.8724883
1981,5,20,12.632146
1981,5,21,12.091963
1981,5,22,8.2616854
1981,5,23,9.635095
1981,5,24,4.025493
1981,5,25,7.5037173
1981,5,26,10.912854
1981,5,27,9.2836438
1981,5,28,8.9128426
1981,5,29,9.92436
1981,5,30,7.6154847
1981,5,31,8.085867
1981,6,1,5.3286566
1981,6,2,4.9682419
1981,6,3,6.1353675
1981,6,4,8.9421698
1981,6,5,8.0354333
1981,6,6,8.5156289
1981,6,7,9.5183862
1981,6,8,7.3139984
1981,6,9,4.3492859
1981,6,10,5.8049089
1981,6,11,5.3225451
1981,6,12,5.3551716
1981,6,13,8.5059764
1981,6,14,6.8829676
1981,6,15,7.6424408
1981,6,16,9.6488066
1981,6,17,12.171655
1981,6,18,10.542515
1981,6,19,9.402762
1981,6,20,10.707437
1981,6,21,7.8401471
1981,6,22,11.30113
1981,6,23,12.123666
1981,6,24,6.4799659
1981,6,25,3.6699819
1981,6,26,2.9624333
1981,6,27,3.300811
1981,6,28,6.1445394
1981,6,29,7.839511
1981,6,30,7.8137857
1981,7,1,7.2583237
1981,7,2,11.421354
1981,7,3,10.465993
1981,7,4,11.830612
1981,7,5,8.954101
1981,7,6,10.432417
1981,7,7,11.518384
1981,7,8,8.3827842
1981,7,9,5.2798577
1981,7,10,5.5428593
1981,7,11,5.0486469
1981,7,12,4.9673024
1981,7,13,7.1618101
1981,7,14,3.787533
1981,7,15,3.1708885
1981,7,16,1.5168788
1981,7,17,5.870895
1981,7,18,8.2885958
1981,7,19,11.813353
1981,7,20,9.0225941
1981,7,21,6.7758084
1981,7,22,6.2650486
1981,7,23,12.089544
1981,7,24,14.252431
1981,7,25,12.154376
1981,7,26,10.331021
1981,7,27,10.637055
1981,7,28,8.8674019
1981,7,29,10.423157
1981,7,30,9.0015098
1981,7,31,9.7389898
1981,8,1,7.1182985
1981,8,2,4.9386175
1981,8,3,5.3982166
1981,8,4,5.7802233
1981,8,5,5.8598168
1981,8,6,5.5172189
1981,8,7,3.9319075
1981,8,8,7.023588
1981,8,9,9.2716582
1981,8,10,6.8511065
1981,8,11,7.6031041
1981,8,12,6.8188972
1981,8,13,8.7499814
1981,8,14,9.4894658
1981,8,15,9.3840254
1981,8,16,8.6980038
1981,8,17,11.204454
1981,8,18,16.658815
1981,8,19,18.299725
1981,8,20,17.889987
1981,8,21,12.331323
1981,8,22,8.7074062
1981,8,23,4.6044602
1981,8,24,5.1386599
1981,8,25,8.0437489
1981,8,26,10.887675
1981,8,27,11.152783
1981,8,28,8.3497859
1981,8,29,9.9298817
1981,8,30,6.6542196
1981,8,31,9.915907
1981,9,1,8.6833603
1981,9,2,7.275518
1981,9,3,8.8746811
1981,9,4,11.605675
1981,9,5,10.64242
1981,9,6,12.099438
1981,9,7,6.7877654
1981,9,8,5.4258435
1981,9,9,4.7625366
1981,9,10,4.5490617
1981,9,11,8.0763266
1981,9,12,5.6151669
1981,9,13,6.8216401
1981,9,14,10.33759
1981,9,15,7.8557974
1981,9,16,7.5465372
1981,9,17,5.4861254
1981,9,18,4.7280834
1981,9,19,4.8946715
1981,9,20,7.5636805
1981,9,21,13.596231
1981,9,22,16.591122
1981,9,23,17.130524
1981,9,24,16.701444
1981,9,25,15.242675
1981,9,26,11.256854
1981,9,27,7.3340875
1981,9,28,12.416819
1981,9,29,17.238043
1981,9,30,17.215242
1981,10,1,9.9483834
1981,10,2,6.9279298
1981,10,3,7.9321885
1981,10,4,7.9575846
1981,10,5,8.5877702
1981,10,6,9.559912
1981,10,7,11.942093
1981,10,8,13.271453
1981,10,9,9.6778681
1981,10,10,9.949925
1981,10,11,8.2058778
1981,10,12,14.714004
1981,10,13,17.805706
1981,10,14,12.743032
1981,10,15,15.081125
1981,10,16,16.67233
1981,10,17,17.298846
1981,10,18,17.661221
1981,10,19,18.041358
1981,10,20,15.666266
1981,10,21,21.938593
1981,10,22,21.493339
1981,10,23,18.13664
1981,10,24,19.074645
1981,10,25,18.342467
1981,10,26,12.407998
1981,10,27,16.753876
1981,10,28,12.86061
1981,10,29,10.233519
1981,10,30,13.826764
1981,10,31,15.159104
1981,11,1,14.50796
1981,11,2,9.3532411
1981,11,3,11.11022
1981,11,4,11.468227
1981,11,5,11.492627
1981,11,6,13.053498
1981,11,7,12.859013
1981,11,8,9.6776797
1981,11,9,13.396291
1981,11,10,18.203462
1981,11,11,19.159825
1981,11,12,16.084469
1981,11,13,18.254108
1981,11,14,21.073918
1981,11,15,22.568613
1981,11,16,15.411375
1981,11,17,11.399872
1981,11,18,17.075736
1981,11,19,18.121423
1981,11,20,13.434412
1981,11,21,13.048687
1981,11,22,15.378437
1981,11,23,19.149908
1981,11,24,16.507641
1981,11,25,20.501037
1981,11,26,20.828184
1981,11,27,17.568237
1981,11,28,17.227179
1981,11,29,10.044345
1981,11,30,9.1444619
1981,12,1,14.294312
1981,12,2,22.580364
1981,12,3,20.908984
1981,12,4,15.578499
1981,12,5,10.769748
1981,12,6,17.325365
1981,12,7,20.159041
1981,12,8,19.414235
1981,12,9,22.992941
1981,12,10,22.041585
1981,12,11,19.669578
1981,12,12,21.494181
1981,12,13,16.779967
1981,12,14,12.001302
1981,12,15,13.012497
1981,12,16,9.759338
1981,12,17,10.910813
1981,12,18,13.577824
1981,12,19,10.216776
1981,12,20,10.895166
1981,12,21,14.36862
1981,12,22,15.074877
1981,12,23,23.214081
1981,12,24,21.877909
1981,12,25,21.213965
1981,12,26,21.003429
1981,12,27,21.7179
1981,12,28,22.407903
1981,12,29,19.043556
1981,12,30,14.482098
1981,12,31,23.402738
1982,1,1,24.087607
1982,1,2,22.412956
1982,1,3,21.247537
1982,1,4,16.879218
1982,1,5,20.864836
1982,1,6,22.76627
1982,1,7,20.503068
1982,1,8,17.417599
1982,1,9,22.715104
1982,1,10,23.391292
1982,1,11,19.923648
1982,1,12,12.867344
1982,1,13,18.216585
1982,1,14,20.841791
1982,1,15,17.477564
1982,1,16,10.250661
1982,1,17,20.211415
1982,1,18,25.993481
1982,1,19,21.731923
1982,1,20,17.435054
1982,1,21,24.206125
1982,1,22,30.158721
1982,1,23,23.369204
1982,1,24,19.342682
1982,1,25,22.765901
1982,1,26,22.241537
1982,1,27,22.254065
1982,1,28,21.54218
1982,1,29,14.836808
1982,1,30,19.761788
1982,1,31,21.328341
1982,2,1,16.305248
1982,2,2,10.794026
1982,2,3,15.177295
1982,2,4,20.408426
1982,2,5,17.950326
1982,2,6,15.497782
1982,2,7,18.774531
1982,2,8,23.359714
1982,2,9,19.055572
1982,2,10,13.122108
