year,month,day,tmax
1979,1,1,23.167169
1979,1,2,25.912819
1979,1,3,25.789285
1979,1,4,27.4233
1979,1,5,27.479479
1979,1,6,28.445899
1979,1,7,27.066422
1979,1,8,27.336149
1979,1,9,23.669
1979,1,10,24.29474
1979,1,11,26.07036
1979,1,12,20.509652
1979,1,13,21.060789
1979,1,14,23.966722
1979,1,15,25.109731
1979,1,16,24.882316
1979,1,17,25.416259
1979,1,18,28.061785
1979,1,19,28.200143
1979,1,20,27.72631
1979,1,21,27.872458
1979,1,22,25.903527
1979,1,23,23.702221
1979,1,24,22.96664
1979,1,25,25.193596
1979,1,26,23.205512
1979,1,27,23.182687
1979,1,28,24.188854
1979,1,29,26.409244
1979,1,30,26.453182
1979,1,31,27.824364
1979,2,1,27.970698
1979,2,2,27.029874
1979,2,3,26.44499
1979,2,4,23.066535
1979,2,5,23.64294
1979,2,6,22.628425
1979,2,7,29.64597
1979,2,8,28.07401
1979,2,9,24.666299
1979,2,10,25.942345
1979,2,11,25.03699
1979,2,12,24.740534
1979,2,13,22.433311
1979,2,14,22.491499
1979,2,15,25.22999
1979,2,16,22.893037
1979,2,17,23.164662
1979,2,18,24.240112
1979,2,19,25.780026
1979,2,20,27.930286
1979,2,21,28.175393
1979,2,22,24.884604
1979,2,23,23.46206
1979,2,24,23.417649
1979,2,25,23.755828
1979,2,26,24.832537
1979,2,27,22.622055
1979,2,28,25.976956
1979,3,1,29.505677
1979,3,2,21.784508
1979,3,3,21.87255
1979,3,4,20.837309
1979,3,5,20.740949
1979,3,6,17.717887
1979,3,7,18.40521
1979,3,8,20.934828
1979,3,9,21.567347
1979,3,10,25.403188
1979,3,11,27.392099
1979,3,12,26.314482
1979,3,13,23.206931
1979,3,14,22.193237
1979,3,15,22.25054
1979,3,16,22.567419
1979,3,17,23.514436
1979,3,18,22.878453
1979,3,19,24.384657
1979,3,20,28.281349
1979,3,21,23.865492
1979,3,22,22.881302
1979,3,23,23.842656
1979,3,24,23.577306
1979,3,25,22.097467
1979,3,26,25.09368
1979,3,27,23.028637
1979,3,28,21.545246
1979,3,29,23.407939
1979,3,30,22.911542
1979,3,31,22.144602
1979,4,1,19.136168
1979,4,2,18.265591
1979,4,3,20.948931
1979,4,4,21.174252
1979,4,5,20.77787
1979,4,6,25.954421
1979,4,7,24.246347
1979,4,8,21.101455
1979,4,9,18.840627
1979,4,10,18.50737
1979,4,11,19.9535
1979,4,12,25.298219
1979,4,13,24.777056
1979,4,14,21.959898
1979,4,15,21.724317
1979,4,16,19.107416
1979,4,17,21.228344
1979,4,18,17.647103
1979,4,19,20.302969
1979,4,20,21.060952
1979,4,21,19.736182
1979,4,22,23.438957
1979,4,23,22.680726
1979,4,24,20.007189
1979,4,25,20.164807
1979,4,26,18.979848
1979,4,27,17.320666
1979,4,28,16.512502
1979,4,29,15.861678
1979,4,30,14.671975
1979,5,1,14.889848
1979,5,2,14.141176
1979,5,3,13.89859
1979,5,4,14.120009
1979,5,5,13.247482
1979,5,6,14.044986
1979,5,7,15.934989
1979,5,8,15.848359
1979,5,9,16.051795
1979,5,10,17.167286
1979,5,11,16.685488
1979,5,12,17.096207
1979,5,13,16.385867
1979,5,14,16.77324
1979,5,15,16.993297
1979,5,16,16.0892
1979,5,17,14.20612
1979,5,18,13.58342
1979,5,19,14.983577
1979,5,20,16.549018
1979,5,21,15.528166
1979,5,22,15.830468
1979,5,23,17.92712
1979,5,24,15.814254
1979,5,25,13.552385
1979,5,26,14.579974
1979,5,27,14.202661
