year,month,day,tmax
1979,1,1,20.425125
1979,1,2,24.091559
1979,1,3,24.290623
1979,1,4,26.273078
1979,1,5,25.709146
1979,1,6,26.724802
1979,1,7,25.187883
1979,1,8,24.61792
1979,1,9,22.155119
1979,1,10,21.678966
1979,1,11,23.201414
1979,1,12,16.799165
1979,1,13,17.97975
1979,1,14,21.814911
1979,1,15,23.506688
1979,1,16,22.637173
1979,1,17,23.241546
1979,1,18,28.175713
1979,1,19,27.697825
1979,1,20,25.950854
1979,1,21,25.788787
1979,1,22,23.502148
1979,1,23,21.519015
1979,1,24,20.445857
1979,1,25,22.788015
1979,1,26,19.50837
1979,1,27,21.109868
1979,1,28,23.478761
1979,1,29,25.191628
1979,1,30,24.770612
1979,1,31,24.964503
1979,2,1,25.635869
1979,2,2,25.28437
1979,2,3,23.144162
1979,2,4,19.522251
1979,2,5,21.820784
1979,2,6,20.468553
1979,2,7,26.974392
1979,2,8,25.945476
1979,2,9,21.363484
1979,2,10,22.919294
1979,2,11,22.366148
1979,2,12,21.981414
1979,2,13,19.757524
1979,2,14,19.260503
1979,2,15,23.572975
1979,2,16,20.797702
1979,2,17,19.996043
1979,2,18,21.842501
1979,2,19,23.688464
1979,2,20,26.763477
1979,2,21,28.224984
1979,2,22,22.194346
1979,2,23,21.116482
1979,2,24,20.201336
1979,2,25,21.191303
1979,2,26,23.57446
1979,2,27,18.461231
1979,2,28,25.00426
1979,3,1,28.101511
1979,3,2,19.519781
1979,3,3,18.821435
1979,3,4,16.739009
1979,3,5,17.36589
1979,3,6,13.818185
1979,3,7,16.338661
1979,3,8,19.340595
1979,3,9,20.551757
1979,3,10,24.033783
1979,3,11,24.689441
1979,3,12,23.844743
1979,3,13,20.434075
1979,3,14,20.024505
1979,3,15,20.673232
1979,3,16,21.297132
1979,3,17,22.441464
1979,3,18,21.611476
1979,3,19,23.28835
1979,3,20,23.217926
1979,3,21,21.605557
1979,3,22,19.192977
1979,3,23,21.930155
1979,3,24,21.691359
1979,3,25,20.312602
1979,3,26,20.228661
1979,3,27,19.773522
1979,3,28,19.017983
1979,3,29,20.538892
1979,3,30,21.040889
1979,3,31,19.329142
1979,4,1,16.690174
1979,4,2,15.437749
1979,4,3,16.010475
1979,4,4,17.313629
1979,4,5,19.067179
1979,4,6,22.983
1979,4,7,22.727194
1979,4,8,19.287519
1979,4,9,16.102872
1979,4,10,17.003085
1979,4,11,18.905996
1979,4,12,21.429932
1979,4,13,22.71493
1979,4,14,20.054181
1979,4,15,20.495185
1979,4,16,16.662288
1979,4,17,19.006813
1979,4,18,16.249441
1979,4,19,18.326682
1979,4,20,20.261423
1979,4,21,19.180296
1979,4,22,22.454134
1979,4,23,21.588579
1979,4,24,20.215826
1979,4,25,19.62656
1979,4,26,18.464453
1979,4,27,15.784464
1979,4,28,13.453175
1979,4,29,12.566534
1979,4,30,13.382699
1979,5,1,12.984426
1979,5,2,10.995904
1979,5,3,10.795672
1979,5,4,11.21018
1979,5,5,11.699758
1979,5,6,13.356526
1979,5,7,14.380015
1979,5,8,14.781759
1979,5,9,14.688815
1979,5,10,14.588788
1979,5,11,13.998422
1979,5,12,14.658071
1979,5,13,13.081594
1979,5,14,14.763462
1979,5,15,13.727542
1979,5,16,12.898503
1979,5,17,10.718163
1979,5,18,10.17098
1979,5,19,12.169623
1979,5,20,14.182986
1979,5,21,12.221375
1979,5,22,12.75044
1979,5,23,15.365244
1979,5,24,13.818793
1979,5,25,10.753893
1979,5,26,12.002982
1979,5,27,10.933712
1979,5,28,9.3729894
1979,5,29,10.94021
1979,5,30,12.662376
1979,5,31,13.577098
1979,6,1,11.663584
1979,6,2,9.4382314
1979,6,3,7.432267
1979,6,4,6.7810956
1979,6,5,7.6543349
1979,6,6,7.591284
1979,6,7,9.6535942
1979,6,8,10.590539
1979,6,9,10.895344
1979,6,10,10.607461
1979,6,11,8.9414764
1979,6,12,7.4197164
1979,6,13,9.0155469
1979,6,14,10.44617
1979,6,15,8.9213734
1979,6,16,11.299375
1979,6,17,12.37697
1979,6,18,10.815508
1979,6,19,8.8510687
1979,6,20,8.7382407
1979,6,21,8.8580737
1979,6,22,8.3870148
1979,6,23,7.7289471
1979,6,24,8.3508247
1979,6,25,9.5502665
1979,6,26,11.72444
1979,6,27,12.222503
1979,6,28,12.411859
1979,6,29,12.098394
1979,6,30,10.750492
1979,7,1,10.921241
1979,7,2,9.5671987
1979,7,3,9.1128745
1979,7,4,10.481403
1979,7,5,11.239656
1979,7,6,11.210132
1979,7,7,11.666924
1979,7,8,12.397043
1979,7,9,14.572923
1979,7,10,14.472863
1979,7,11,13.584726
1979,7,12,10.905236
1979,7,13,8.8988921
1979,7,14,7.9618797
1979,7,15,10.993858
1979,7,16,11.324504
1979,7,17,8.9638393
1979,7,18,7.3190703
1979,7,19,10.508453
1979,7,20,10.366024
1979,7,21,9.0054628
1979,7,22,9.8208589
1979,7,23,9.4450325
1979,7,24,10.467423
1979,7,25,12.808038
1979,7,26,11.210065
1979,7,27,12.625008
1979,7,28,10.859187
1979,7,29,11.718434
1979,7,30,11.248499
1979,7,31,10.500801
1979,8,1,7.3939744
1979,8,2,8.977305
1979,8,3,8.5703011
1979,8,4,9.2092978
1979,8,5,8.2766781
1979,8,6,9.0663676
1979,8,7,10.504286
1979,8,8,10.712342
1979,8,9,11.521275
1979,8,10,12.69186
1979,8,11,13.50417
1979,8,12,12.49525
1979,8,13,14.613872
1979,8,14,12.907149
1979,8,15,12.334815
1979,8,16,12.93805
1979,8,17,12.95315
1979,8,18,14.726649
1979,8,19,13.494107
1979,8,20,12.600529
1979,8,21,11.672251
1979,8,22,12.455032
1979,8,23,11.28654
1979,8,24,12.100182
1979,8,25,10.806356
1979,8,26,9.9472227
1979,8,27,8.1634279
1979,8,28,8.9137335
1979,8,29,10.934245
1979,8,30,11.060246
1979,8,31,7.8045433
1979,9,1,7.8712051
1979,9,2,7.6573394
1979,9,3,10.292878
1979,9,4,16.929478
1979,9,5,20.331138
1979,9,6,20.246057
1979,9,7,15.914049
1979,9,8,17.199223
1979,9,9,15.999529
1979,9,10,11.51502
1979,9,11,12.609062
1979,9,12,12.108392
1979,9,13,11.087448
1979,9,14,8.25217
1979,9,15,8.0677749
1979,9,16,10.791047
1979,9,17,14.832642
1979,9,18,14.823856
1979,9,19,11.456261
1979,9,20,10.560641
1979,9,21,11.150419
1979,9,22,11.056009
1979,9,23,10.794477
1979,9,24,11.035332
1979,9,25,10.759106
1979,9,26,9.3323356
1979,9,27,9.4991112
1979,9,28,8.3810608
1979,9,29,11.027767
1979,9,30,11.564457
1979,10,1,10.644449
1979,10,2,12.955199
1979,10,3,11.726084
1979,10,4,10.636918
1979,10,5,11.004771
1979,10,6,12.984417
1979,10,7,12.908158
1979,10,8,14.81839
1979,10,9,15.197817
1979,10,10,18.289235
1979,10,11,19.002717
1979,10,12,16.019153
1979,10,13,17.670054
1979,10,14,20.19232
1979,10,15,21.858144
1979,10,16,19.268607
1979,10,17,19.825713
1979,10,18,20.400329
1979,10,19,17.734806
1979,10,20,13.685196
1979,10,21,13.014011
1979,10,22,11.471176
1979,10,23,10.957655
1979,10,24,12.662375
1979,10,25,14.775122
1979,10,26,13.444367
1979,10,27,11.006145
1979,10,28,10.757611
1979,10,29,10.750408
1979,10,30,11.466844
1979,10,31,11.819566
1979,11,1,11.430914
1979,11,2,12.669288
1979,11,3,15.886213
1979,11,4,17.383357
1979,11,5,17.147273
1979,11,6,13.660258
1979,11,7,15.42107
1979,11,8,20.805404
1979,11,9,22.232922
1979,11,10,21.305873
1979,11,11,17.052306
1979,11,12,12.277217
1979,11,13,13.463733
1979,11,14,18.715443
1979,11,15,21.103261
1979,11,16,14.214817
1979,11,17,14.579849
1979,11,18,14.249175
1979,11,19,15.81581
1979,11,20,16.080614
1979,11,21,14.485141
1979,11,22,15.109264
1979,11,23,18.941527
1979,11,24,22.020934
1979,11,25,24.061033
1979,11,26,24.158031
1979,11,27,21.071426
1979,11,28,22.049165
1979,11,29,18.279645
1979,11,30,17.073429
1979,12,1,22.516497
1979,12,2,21.557461
1979,12,3,19.117142
1979,12,4,18.352665
1979,12,5,17.188901
1979,12,6,17.453661
