year,month,day,tmax
1979,1,1,19.167138
1979,1,2,23.033724
1979,1,3,23.513204
1979,1,4,25.450804
1979,1,5,24.78605
1979,1,6,25.593084
1979,1,7,24.188735
1979,1,8,23.335226
1979,1,9,21.743602
1979,1,10,20.837625
1979,1,11,21.867171
1979,1,12,14.654984
1979,1,13,16.399367
1979,1,14,20.847225
1979,1,15,22.802887
1979,1,16,21.523618
1979,1,17,22.252315
1979,1,18,28.178269
1979,1,19,27.346024
1979,1,20,24.950453
1979,1,21,24.746805
1979,1,22,22.39285
1979,1,23,20.541455
1979,1,24,19.393601
1979,1,25,21.787776
1979,1,26,17.586022
1979,1,27,20.030702
1979,1,28,22.912606
1979,1,29,24.474403
1979,1,30,24.130187
1979,1,31,23.673197
1979,2,1,24.607092
1979,2,2,24.615359
1979,2,3,21.438831
1979,2,4,17.59179
1979,2,5,20.894629
1979,2,6,19.183383
1979,2,7,25.075871
1979,2,8,24.602066
1979,2,9,19.790124
1979,2,10,21.246216
1979,2,11,21.169224
1979,2,12,20.90711
1979,2,13,18.852515
1979,2,14,17.521232
1979,2,15,22.827954
1979,2,16,20.08459
1979,2,17,18.439263
1979,2,18,20.561037
1979,2,19,22.411114
1979,2,20,26.215933
1979,2,21,28.33546
1979,2,22,21.02224
1979,2,23,20.026718
1979,2,24,18.777319
1979,2,25,20.094236
1979,2,26,22.852755
1979,2,27,16.091774
1979,2,28,24.432585
1979,3,1,27.021174
1979,3,2,18.172322
1979,3,3,17.322634
1979,3,4,13.836232
1979,3,5,15.619397
1979,3,6,11.709701
1979,3,7,15.213028
1979,3,8,18.19133
1979,3,9,19.735897
1979,3,10,22.77829
1979,3,11,22.940252
1979,3,12,22.464053
1979,3,13,18.975309
1979,3,14,18.718437
1979,3,15,19.688866
1979,3,16,20.567819
1979,3,17,21.815559
1979,3,18,20.94201
1979,3,19,22.56282
1979,3,20,20.101847
1979,3,21,20.2752
1979,3,22,16.922538
1979,3,23,20.637781
1979,3,24,20.446012
1979,3,25,18.991013
1979,3,26,17.037336
1979,3,27,17.785528
1979,3,28,17.73219
1979,3,29,19.014545
1979,3,30,20.231054
1979,3,31,17.639451
1979,4,1,15.219158
1979,4,2,13.399233
1979,4,3,12.294371
1979,4,4,14.513821
1979,4,5,17.6174
1979,4,6,20.905502
1979,4,7,21.740862
1979,4,8,18.30981
1979,4,9,14.578277
1979,4,10,15.855676
1979,4,11,17.797073
1979,4,12,18.608059
1979,4,13,21.278129
1979,4,14,19.026998
1979,4,15,19.912645
1979,4,16,15.54538
1979,4,17,18.206797
1979,4,18,15.567462
1979,4,19,17.310163
1979,4,20,19.772641
1979,4,21,18.969695
1979,4,22,21.962551
1979,4,23,20.928783
1979,4,24,20.245469
1979,4,25,19.271512
1979,4,26,18.233388
1979,4,27,14.574354
1979,4,28,11.257608
1979,4,29,10.374296
1979,4,30,12.560019
1979,5,1,12.148218
1979,5,2,9.1383734
1979,5,3,8.8916244
1979,5,4,9.6733752
1979,5,5,10.924787
1979,5,6,12.926672
1979,5,7,13.788643
1979,5,8,14.09544
1979,5,9,14.473509
1979,5,10,13.057139
1979,5,11,12.422741
1979,5,12,13.493692
1979,5,13,11.224014
1979,5,14,13.912936
1979,5,15,11.770128
1979,5,16,11.183381
1979,5,17,8.7379075
1979,5,18,8.2954964
1979,5,19,10.531218
1979,5,20,13.563175
1979,5,21,10.517849
1979,5,22,11.448283
1979,5,23,14.599725
1979,5,24,13.085815
1979,5,25,9.2712847
1979,5,26,11.160768
1979,5,27,9.1871021
1979,5,28,7.0493518
1979,5,29,9.3015168
1979,5,30,12.696386
1979,5,31,14.055303
1979,6,1,11.526694
1979,6,2,7.8112241
1979,6,3,5.7117554
1979,6,4,4.9246556
1979,6,5,5.8939273
1979,6,6,5.9588096
1979,6,7,8.2416373
1979,6,8,9.5473395
1979,6,9,10.569449
1979,6,10,9.9139879
1979,6,11,7.999675
1979,6,12,5.5004785
1979,6,13,6.9664933
1979,6,14,9.048336
1979,6,15,7.9957888
1979,6,16,10.351612
1979,6,17,11.867636
1979,6,18,9.7733942
1979,6,19,7.3211983
1979,6,20,7.5377979
1979,6,21,7.9469717
1979,6,22,6.7446784
1979,6,23,5.9117247
1979,6,24,7.052199
1979,6,25,8.4503439
1979,6,26,11.387031
1979,6,27,11.920211
1979,6,28,11.899043
1979,6,29,11.613024
1979,6,30,9.9466061
1979,7,1,10.460557
1979,7,2,9.0847396
1979,7,3,7.5248925
1979,7,4,9.7132995
1979,7,5,11.044349
1979,7,6,10.608171
1979,7,7,11.069987
1979,7,8,10.921542
1979,7,9,14.772476
1979,7,10,14.877954
1979,7,11,13.958616
1979,7,12,9.670501
1979,7,13,7.4651179
1979,7,14,5.8692915
1979,7,15,11.02324
1979,7,16,10.863842
1979,7,17,7.2464113
1979,7,18,5.5529126
1979,7,19,10.35727
1979,7,20,10.00701
1979,7,21,7.6586766
1979,7,22,8.5963438
1979,7,23,7.7260405
1979,7,24,8.8271322
1979,7,25,12.156789
1979,7,26,9.5997049
1979,7,27,11.582482
1979,7,28,9.4914036
1979,7,29,10.415445
1979,7,30,9.6327689
1979,7,31,8.7239662
1979,8,1,5.4493792
1979,8,2,7.4285783
1979,8,3,6.9232458
1979,8,4,7.440655
1979,8,5,6.4428289
1979,8,6,7.3504816
1979,8,7,9.638192
1979,8,8,9.3044411
1979,8,9,10.299523
1979,8,10,12.424826
1979,8,11,12.639933
1979,8,12,12.319739
1979,8,13,13.279856
1979,8,14,12.285406
1979,8,15,11.266216
1979,8,16,12.250693
1979,8,17,12.170106
1979,8,18,14.336263
1979,8,19,13.258983
1979,8,20,11.964799
1979,8,21,10.321865
1979,8,22,11.757186
1979,8,23,10.108489
1979,8,24,10.864921
1979,8,25,9.0363325
1979,8,26,8.2697412
1979,8,27,6.2542318
1979,8,28,6.9976918
1979,8,29,9.3994453
1979,8,30,9.7014758
1979,8,31,5.9825607
1979,9,1,5.6759083
1979,9,2,5.3828411
1979,9,3,9.0742923
1979,9,4,16.209446
1979,9,5,19.853084
1979,9,6,19.233449
1979,9,7,14.096811
1979,9,8,15.850447
1979,9,9,15.36416
1979,9,10,9.5549677
1979,9,11,11.111337
1979,9,12,10.536579
1979,9,13,9.6804232
1979,9,14,6.1541175
1979,9,15,5.4270918
1979,9,16,9.4810598
1979,9,17,13.088157
1979,9,18,14.355987
1979,9,19,9.7279664
1979,9,20,8.9421362
1979,9,21,9.6390812
1979,9,22,9.0246867
1979,9,23,8.6364206
1979,9,24,9.5766176
1979,9,25,9.4274315
1979,9,26,7.1447346
1979,9,27,7.655235
1979,9,28,6.3917707
1979,9,29,9.2065114
1979,9,30,9.2767779
1979,10,1,8.1568707
1979,10,2,10.155619
1979,10,3,9.6650504
1979,10,4,8.5140932
1979,10,5,9.0467054
1979,10,6,11.691881
1979,10,7,12.164735
1979,10,8,13.777081
1979,10,9,13.895143
1979,10,10,17.551865
1979,10,11,18.511753
1979,10,12,15.380425
1979,10,13,15.938775
1979,10,14,19.189981
1979,10,15,20.411312
1979,10,16,18.121431
1979,10,17,19.475104
1979,10,18,19.321782
1979,10,19,16.66045
1979,10,20,11.692814
1979,10,21,11.480918
1979,10,22,9.8724498
1979,10,23,8.7103813
1979,10,24,11.476414
1979,10,25,13.971415
1979,10,26,12.179448
1979,10,27,9.532039
1979,10,28,8.8737108
1979,10,29,8.6076018
1979,10,30,9.6904832
1979,10,31,10.139395
1979,11,1,9.8501135
1979,11,2,11.877658
1979,11,3,15.403283
1979,11,4,16.519073
1979,11,5,16.008856
1979,11,6,11.676424
1979,11,7,14.760792
1979,11,8,19.197514
1979,11,9,21.136742
1979,11,10,21.157186
1979,11,11,16.581019
1979,11,12,10.647972
1979,11,13,12.328427
1979,11,14,17.781926
1979,11,15,20.449237
1979,11,16,12.641762
1979,11,17,12.415974
1979,11,18,12.191579
1979,11,19,13.979588
1979,11,20,14.702331
1979,11,21,12.966299
1979,11,22,13.234594
1979,11,23,18.285001
1979,11,24,19.792018
1979,11,25,23.245057
1979,11,26,23.52854
1979,11,27,20.222741
1979,11,28,21.138448
1979,11,29,16.406077
1979,11,30,16.023404
1979,12,1,20.560422
1979,12,2,19.641638
1979,12,3,17.560614
1979,12,4,16.99997
1979,12,5,15.604468
1979,12,6,15.95409
1979,12,7,16.528931
1979,12,8,16.090916
1979,12,9,21.366214
1979,12,10,17.275729
1979,12,11,14.589311
1979,12,12,14.204097
1979,12,13,13.338769
1979,12,14,17.873273
1979,12,15,25.259212
1979,12,16,23.548117
1979,12,17,19.282004
1979,12,18,18.841568
1979,12,19,18.208883
1979,12,20,18.80929
1979,12,21,22.451798
1979,12,22,24.521682
1979,12,23,21.523512
1979,12,24,19.837018
1979,12,25,22.453764
1979,12,26,22.465986
1979,12,27,17.768741
1979,12,28,19.22001
1979,12,29,17.283744
1979,12,30,25.105503
1979,12,31,27.088499
1980,1,1,21.323673
1980,1,2,19.687507
1980,1,3,22.536595
1980,1,4,21.736018
1980,1,5,20.428412
1980,1,6,18.267274
1980,1,7,18.903333
1980,1,8,22.100172
1980,1,9,22.064789
1980,1,10,25.158229
1980,1,11,21.871771
1980,1,12,20.017195
1980,1,13,22.574567
1980,1,14,20.856727
1980,1,15,20.991604
1980,1,16,22.166179
1980,1,17,22.009293
1980,1,18,21.302107
1980,1,19,25.773137
1980,1,20,32.165409
1980,1,21,26.330517
1980,1,22,20.304149
1980,1,23,15.359604
1980,1,24,20.258752
1980,1,25,17.615772
1980,1,26,17.81182
1980,1,27,23.521311
1980,1,28,23.599566
1980,1,29,22.187668
1980,1,30,23.604341
1980,1,31,26.715967
1980,2,1,24.068407
1980,2,2,21.311784
1980,2,3,20.78672
1980,2,4,18.958013
1980,2,5,17.915516
