year,month,day,tmax
1979,1,1,18.268509
1979,1,2,22.066259
1979,1,3,22.938471
1979,1,4,25.104412
1979,1,5,24.29298
1979,1,6,25.142573
1979,1,7,23.748449
1979,1,8,22.5785
1979,1,9,21.350573
1979,1,10,20.078495
1979,1,11,20.503539
1979,1,12,12.60655
1979,1,13,15.319568
1979,1,14,20.149376
1979,1,15,22.345212
1979,1,16,20.65529
1979,1,17,21.704285
1979,1,18,27.796159
1979,1,19,27.093359
1979,1,20,24.369426
1979,1,21,24.270854
1979,1,22,21.852582
1979,1,23,19.987352
1979,1,24,18.780982
1979,1,25,20.690288
1979,1,26,16.07102
1979,1,27,19.324698
1979,1,28,22.680239
1979,1,29,24.402265
1979,1,30,23.600561
1979,1,31,22.552188
1979,2,1,23.515001
1979,2,2,23.679965
1979,2,3,19.88967
1979,2,4,15.731239
1979,2,5,20.444749
1979,2,6,18.450191
1979,2,7,22.815109
1979,2,8,23.328815
1979,2,9,18.581009
1979,2,10,19.834426
1979,2,11,20.185732
1979,2,12,19.919667
1979,2,13,17.36392
1979,2,14,15.699539
1979,2,15,22.172357
1979,2,16,19.620294
1979,2,17,17.321045
1979,2,18,19.58831
1979,2,19,21.336581
1979,2,20,25.639367
1979,2,21,28.476024
1979,2,22,20.112404
1979,2,23,19.394302
1979,2,24,18.035345
1979,2,25,19.514438
1979,2,26,22.532983
1979,2,27,14.788019
1979,2,28,23.252061
1979,3,1,25.560867
1979,3,2,16.55379
1979,3,3,15.65889
1979,3,4,11.769122
1979,3,5,14.004054
1979,3,6,9.9713618
1979,3,7,14.523765
1979,3,8,17.32359
1979,3,9,19.26192
1979,3,10,21.290928
1979,3,11,21.265728
1979,3,12,21.276965
1979,3,13,17.970135
1979,3,14,17.943023
1979,3,15,19.264722
1979,3,16,20.230944
1979,3,17,21.195571
1979,3,18,20.382095
1979,3,19,21.899518
1979,3,20,17.672651
1979,3,21,19.245043
1979,3,22,15.303024
1979,3,23,19.391325
1979,3,24,19.960688
1979,3,25,18.362842
1979,3,26,14.501445
1979,3,27,16.532264
1979,3,28,16.772644
1979,3,29,18.036806
1979,3,30,19.735929
1979,3,31,16.439445
1979,4,1,14.536796
1979,4,2,12.202448
1979,4,3,9.395549
1979,4,4,11.943466
1979,4,5,16.265518
1979,4,6,18.681876
1979,4,7,20.367744
1979,4,8,17.571338
1979,4,9,13.575816
1979,4,10,15.161867
1979,4,11,16.36561
1979,4,12,16.32494
1979,4,13,19.625919
1979,4,14,18.295076
1979,4,15,19.319287
1979,4,16,14.592307
1979,4,17,17.481504
1979,4,18,15.296845
1979,4,19,16.675176
1979,4,20,19.208783
1979,4,21,18.899842
1979,4,22,20.750562
1979,4,23,20.272421
1979,4,24,20.265713
1979,4,25,19.295626
1979,4,26,18.051862
1979,4,27,13.163222
1979,4,28,9.5545327
1979,4,29,8.7831587
1979,4,30,11.843423
1979,5,1,10.690611
1979,5,2,7.4887259
1979,5,3,7.5591171
1979,5,4,8.6261547
1979,5,5,10.651974
1979,5,6,12.796831
1979,5,7,12.297268
1979,5,8,12.971341
1979,5,9,13.510657
1979,5,10,11.293609
1979,5,11,10.999637
1979,5,12,12.270226
1979,5,13,9.7050623
1979,5,14,12.819638
1979,5,15,10.084398
1979,5,16,9.6860282
1979,5,17,6.9812991
1979,5,18,6.6254825
1979,5,19,9.089582
1979,5,20,12.830305
1979,5,21,9.0278353
1979,5,22,10.229157
1979,5,23,13.857642
1979,5,24,12.184376
1979,5,25,8.1926297
1979,5,26,10.316133
1979,5,27,7.6162841
1979,5,28,5.2759292
1979,5,29,7.4598547
1979,5,30,11.745746
1979,5,31,13.51116
1979,6,1,10.510069
1979,6,2,6.0933089
1979,6,3,4.1617004
1979,6,4,3.6488382
1979,6,5,4.7374463
1979,6,6,4.6749236
1979,6,7,6.6744164
1979,6,8,8.5572103
1979,6,9,9.9572272
1979,6,10,8.9303973
1979,6,11,6.8547144
1979,6,12,3.9496659
1979,6,13,4.6693385
1979,6,14,6.7535663
1979,6,15,6.8312175
1979,6,16,9.2192945
1979,6,17,11.312155
1979,6,18,8.4096989
1979,6,19,6.1111117
1979,6,20,6.3892434
1979,6,21,7.3659488
1979,6,22,5.4206117
1979,6,23,4.6165205
1979,6,24,5.8494716
1979,6,25,7.4718935
1979,6,26,10.612154
1979,6,27,10.578743
1979,6,28,10.445986
1979,6,29,10.075206
1979,6,30,8.9282446
1979,7,1,9.6055516
1979,7,2,8.8514882
1979,7,3,6.8650479
1979,7,4,8.7264462
1979,7,5,10.368166
1979,7,6,9.6978533
1979,7,7,10.456872
1979,7,8,9.0080561
1979,7,9,14.075076
1979,7,10,14.681408
1979,7,11,13.884358
1979,7,12,8.2544515
1979,7,13,6.2579197
1979,7,14,4.0468821
1979,7,15,9.9396272
1979,7,16,9.9331628
1979,7,17,5.5087849
1979,7,18,4.0192699
1979,7,19,9.6820697
1979,7,20,9.4198423
1979,7,21,6.3698976
1979,7,22,6.9349746
1979,7,23,5.9812554
1979,7,24,7.1870351
1979,7,25,10.711047
1979,7,26,7.7569603
1979,7,27,10.076876
1979,7,28,8.0808185
1979,7,29,8.8768548
1979,7,30,7.9153512
1979,7,31,6.8284169
1979,8,1,3.9498629
1979,8,2,5.8247461
1979,8,3,5.387316
1979,8,4,5.9753473
1979,8,5,5.1123233
1979,8,6,5.9669849
1979,8,7,8.5598753
1979,8,8,8.0441643
1979,8,9,8.876511
1979,8,10,10.981574
1979,8,11,10.55401
1979,8,12,11.657045
1979,8,13,11.171569
1979,8,14,10.900871
1979,8,15,9.9379106
1979,8,16,11.125726
1979,8,17,10.849683
1979,8,18,13.476035
1979,8,19,12.507163
1979,8,20,10.934889
1979,8,21,8.9395654
1979,8,22,10.768151
1979,8,23,8.7774163
