9400000,9402001,9404001,9405001,9412001,9414001,9416001,9420001,9423001,9433001,9434001,9436001,9437002,year,month,day
23.328815,23.538237,24.602066,25.341241,24.443016,24.690182,24.89852,25.079932,25.321347,27.965226,28.07401,27.468844,25.945476,1979,2,8
18.581009,18.498972,19.790124,20.6611,18.351196,18.808074,19.389931,19.637532,20.1,24.544977,24.666299,24.092509,21.363484,1979,2,9
19.834426,20.025535,21.246216,22.167515,20.514834,20.917107,21.250075,21.527877,21.905136,25.846682,25.942345,25.34967,22.919294,1979,2,10
20.185732,20.220633,21.169224,21.606788,20.191149,20.566819,20.751762,21.075011,21.409453,24.945903,25.03699,24.30482,22.366148,1979,2,11
19.919667,19.877604,20.90711,21.233558,19.373417,19.89462,20.274354,20.49484,20.851368,24.602856,24.740534,24.082136,21.981414,1979,2,12
17.36392,17.368691,18.852515,19.694958,16.159063,17.011982,17.952559,17.985488,18.42621,21.982333,22.433311,21.358196,19.757524,1979,2,13
15.699539,15.852095,17.521232,19.05915,15.572152,16.295477,17.328056,17.406029,17.915002,22.368765,22.491499,22.099975,19.260503,1979,2,14
22.172357,22.294684,22.827954,22.832432,22.490026,22.775305,22.670642,22.890934,23.040556,24.992612,25.22999,24.297845,23.572975,1979,2,15
19.620294,19.559113,20.08459,19.853002,18.937886,19.422248,19.624548,19.708543,19.902699,22.908467,22.893037,22.555554,20.797702,1979,2,16
17.321045,17.299266,18.439263,19.182114,17.265818,17.728007,18.183258,18.431807,18.838502,23.045185,23.164662,22.548999,19.996043,1979,2,17
19.58831,19.751099,20.561037,20.958008,20.096858,20.505317,20.624615,20.806749,21.046259,24.043951,24.240112,23.528473,21.842501,1979,2,18
21.336581,21.664817,22.411114,22.815711,22.179213,22.621687,22.777662,22.840971,23.01442,25.723168,25.780026,25.404909,23.688464,1979,2,19
25.639367,25.729175,26.215933,26.108626,26.07975,26.409408,26.484886,26.453734,26.502159,27.70221,27.930286,26.974867,26.763477,1979,2,20
28.476024,28.496343,28.33546,27.373486,28.90886,29.127935,28.879157,28.641731,28.402583,28.103405,28.175393,27.582452,28.224984,1979,2,21
20.112404,19.994108,21.02224,21.514686,19.770881,20.23096,20.640191,20.826031,21.171278,24.619128,24.884604,23.984849,22.194346,1979,2,22
19.394302,19.400461,20.026718,20.044326,19.587496,19.886486,19.773323,20.074144,20.301199,23.240191,23.46206,22.703838,21.116482,1979,2,23
18.035345,17.901876,18.777319,19.148847,17.517817,17.968114,18.109994,18.565156,18.983083,23.211021,23.417649,22.666386,20.201336,1979,2,24
19.514438,19.479892,20.094236,20.057806,19.514341,19.750112,19.591254,19.97519,20.23654,23.630697,23.755828,23.167101,21.191303,1979,2,25
22.532983,22.636038,22.852755,22.563909,23.151414,23.410882,23.131776,23.264759,23.283526,24.666383,24.832537,24.169457,23.57446,1979,2,26
14.788019,14.688804,16.091774,17.300434,15.608991,15.776188,16.024132,16.513523,17.036258,22.68548,22.622055,22.403312,18.461231,1979,2,27
23.252061,23.173589,24.432585,25.406192,22.016057,23.167121,24.5771,24.28356,24.517128,25.469715,25.976956,25.040946,25.00426,1979,2,28
25.560867,25.665696,27.021174,28.231369,26.287893,26.768914,27.462378,27.538747,27.78413,28.999731,29.505677,28.294455,28.101511,1979,3,1
16.55379,16.762554,18.172322,19.594982,16.26197,17.069012,18.229826,18.202177,18.562812,21.450912,21.784508,21.17975,19.519781,1979,3,2
15.65889,15.798419,17.322634,18.600536,15.222088,15.99483,16.867546,16.988435,17.485059,21.497316,21.87255,21.114751,18.821435,1979,3,3
11.769122,11.905033,13.836232,16.077597,13.960214,13.961665,14.453733,14.890757,15.465668,20.804115,20.837309,20.639259,16.739009,1979,3,4
14.004054,14.065305,15.619397,16.963152,13.73885,14.348454,15.118547,15.397431,15.937311,20.557981,20.740949,20.304884,17.36589,1979,3,5
9.9713618,9.9640571,11.709701,13.390945,9.7055912,10.285982,11.29544,11.593537,12.217383,17.620803,17.717887,17.509463,13.818185,1979,3,6
14.523765,14.558085,15.213028,15.448872,14.772831,14.970948,14.844274,15.255449,15.492617,18.316805,18.40521,18.208958,16.338661,1979,3,7
17.32359,17.573512,18.19133,18.640775,18.124396,18.505499,18.647608,18.779693,18.921049,20.729115,20.934828,20.384741,19.340595,1979,3,8
19.26192,19.408986,19.735897,19.713005,20.211823,20.365718,20.168832,20.330029,20.344888,21.455496,21.567347,21.212651,20.551757,1979,3,9
21.290928,21.397066,22.77829,24.340988,21.90623,22.524253,23.583886,23.539569,23.816629,24.945084,25.403188,24.33351,24.033783,1979,3,10
21.265728,21.511196,22.940252,24.483179,21.937107,22.601936,23.459247,23.57129,23.988497,26.88819,27.392099,26.04208,24.689441,1979,3,11
21.276965,21.443749,22.464053,23.268988,21.671632,22.127088,22.635893,22.787549,23.131791,25.869422,26.314482,25.073906,23.844743,1979,3,12
17.970135,18.021454,18.975309,19.662374,18.099638,18.467641,18.749571,19.067829,19.441088,22.867631,23.206931,22.382793,20.434075,1979,3,13
17.943023,17.986481,18.718437,19.163796,18.493482,18.696168,18.661293,19.032296,19.285965,21.94927,22.193237,21.663366,20.024505,1979,3,14
19.264722,19.353,19.688866,19.631714,20.058739,20.143128,19.82605,20.150525,20.266076,21.968573,22.25054,21.545846,20.673232,1979,3,15
20.230944,20.273121,20.567819,20.382539,20.833537,20.900245,20.580087,20.888603,20.977121,22.197115,22.567419,21.673465,21.297132,1979,3,16
21.195571,21.271461,21.815559,21.86757,22.003567,22.001115,21.810326,22.061013,22.162145,23.024497,23.514436,22.385442,22.441464,1979,3,17
20.382095,20.497425,20.94201,20.964463,20.688962,20.964276,20.954184,21.142563,21.26836,22.458228,22.878453,21.870433,21.611476,1979,3,18
21.899518,22.018201,22.56282,22.856907,21.804945,22.397673,22.822471,22.894759,23.037816,23.990876,24.384657,23.475248,23.28835,1979,3,19
17.672651,17.39806,20.101847,23.038095,17.705352,18.609778,20.163244,20.473555,21.326982,28.075942,28.281349,27.817876,23.217926,1979,3,20
19.245043,19.367945,20.2752,21.091437,19.385641,20.088394,20.634248,20.793161,21.108643,23.265717,23.865492,22.325015,21.605557,1979,3,21
15.303024,15.449637,16.922538,18.444321,16.243258,16.517801,16.98251,17.427499,17.959793,22.504852,22.881302,22.158218,19.192977,1979,3,22
19.391325,19.493921,20.637781,21.75685,20.141729,20.452884,20.91872,21.196214,21.506106,23.256868,23.842656,22.436424,21.930155,1979,3,23
19.960688,20.058616,20.446012,20.531279,20.738499,20.862742,20.596092,20.990268,21.165546,23.331043,23.577306,23.114095,21.691359,1979,3,24
18.362842,18.640041,18.991013,19.249055,19.419342,19.702529,19.537512,19.833981,19.974203,21.765713,22.097467,21.357056,20.312602,1979,3,25
14.501445,14.464019,17.037336,20.048799,15.08668,15.828721,17.227921,17.703449,18.544382,24.792995,25.09368,24.445505,20.228661,1979,3,26
16.532264,16.541092,17.785528,18.891879,17.474624,17.527846,17.567895,18.220454,18.68792,22.671327,23.028637,22.255304,19.773522,1979,3,27
16.772644,16.730183,17.73219,18.432486,16.642425,16.953856,17.199094,17.688989,18.095661,21.019672,21.545246,20.553368,19.017983,1979,3,28
18.036806,18.048202,19.014545,19.775824,18.006085,18.328377,18.563914,19.056571,19.477588,23.060441,23.407939,22.644671,20.538892,1979,3,29
19.735929,19.684812,20.231054,20.34064,19.578553,19.747923,19.704108,20.149312,20.433796,22.125476,22.911542,21.403154,21.040889,1979,3,30
16.439445,16.433876,17.639451,18.867291,16.38508,16.75941,17.253253,17.830683,18.332374,21.748938,22.144602,21.483811,19.329142,1979,3,31
14.536796,14.479432,15.219158,15.756841,15.121577,15.086817,14.853507,15.531412,15.854431,18.852032,19.136168,18.614233,16.690174,1979,4,1
12.202448,12.360411,13.399233,14.85588,12.369106,13.086529,13.825838,14.233829,14.694728,17.83446,18.265591,17.443763,15.437749,1979,4,2
9.395549,9.609958,12.294371,15.776072,10.968883,11.677807,13.186157,13.629401,14.482086,20.523222,20.948931,20.180971,16.010475,1979,4,3
11.943466,12.106089,14.513821,17.392535,12.92367,13.562346,14.800599,15.31012,16.039944,20.601861,21.174252,20.176637,17.313629,1979,4,4
16.265518,16.373604,17.6174,18.86994,17.190107,17.504626,18.134861,18.393901,18.700904,20.038314,20.77787,19.462412,19.067179,1979,4,5
18.681876,18.657035,20.905502,23.421588,19.136855,19.740636,20.955784,21.36096,22.008256,25.084544,25.954421,24.278848,22.983,1979,4,6
20.367744,20.430895,21.740862,23.053499,19.939721,20.641693,21.665118,21.85054,22.242655,23.35021,24.246347,22.606913,22.727194,1979,4,7
17.571338,17.566825,18.30981,18.835625,17.779877,17.949653,18.020649,18.548809,18.876421,20.256464,21.101455,19.332495,19.287519,1979,4,8
13.575816,13.475846,14.578277,15.608176,13.222129,13.634281,14.087579,14.561546,15.027,18.312051,18.840627,18.111562,16.102872,1979,4,9
15.161867,15.212215,15.855676,16.4137,15.643711,15.850994,15.854778,16.366929,16.611038,17.927803,18.50737,17.615029,17.003085,1979,4,10
16.36561,16.297802,17.797073,19.507639,16.514237,17.068787,18.093368,18.340177,18.697631,18.978528,19.9535,18.420918,18.905996,1979,4,11
16.32494,16.352692,18.608059,21.282441,17.414519,17.878088,18.860139,19.468418,20.202259,24.569841,25.298219,24.076617,21.429932,1979,4,12
19.625919,19.68081,21.278129,23.050877,19.370663,20.231439,21.377526,21.589395,22.074184,23.887175,24.777056,23.179792,22.71493,1979,4,13
18.295076,18.257042,19.026998,19.560039,18.704156,18.713359,18.623228,19.27081,19.619541,21.052329,21.959898,20.168025,20.054181,1979,4,14
19.319287,19.280347,19.912645,20.195364,18.953176,19.207133,19.408131,19.829314,20.095243,20.996233,21.724317,20.453811,20.495185,1979,4,15
14.592307,14.577397,15.54538,16.295214,13.699618,14.243978,14.79147,15.175916,15.613822,18.491261,19.107416,18.312877,16.662288,1979,4,16
17.481504,17.417104,18.206797,18.420618,16.384384,16.922451,17.225643,17.636751,18.023768,20.531246,21.228344,20.048843,19.006813,1979,4,17
15.296845,15.280234,15.567462,15.518546,15.034647,15.175559,15.017356,15.572283,15.807107,17.020431,17.647103,16.763756,16.249441,1979,4,18
16.675176,16.639871,17.310163,17.681048,16.047614,16.500881,16.74779,17.266272,17.627013,19.625484,20.302969,19.246404,18.326682,1979,4,19
19.208783,19.20177,19.772641,20.044916,19.035299,19.383673,19.642706,19.954925,20.14862,20.268398,21.060952,19.589554,20.261423,1979,4,20
18.899842,18.812085,18.969695,18.679736,18.687557,18.750515,18.493114,18.983961,19.116764,18.940501,19.736182,18.373565,19.180296,1979,4,21
20.750562,20.760102,21.962551,23.090613,19.674167,20.653722,21.894833,21.888708,22.245397,22.433061,23.438957,21.511087,22.454134,1979,4,22
20.272421,20.260029,20.928783,21.446196,19.710415,20.381178,21.005421,21.215245,21.486,21.821215,22.680726,21.00111,21.588579,1979,4,23
20.265713,20.339939,20.245469,19.756248,20.007628,20.424595,20.539546,20.613365,20.581558,19.410975,20.007189,18.951769,20.215826,1979,4,24
19.295626,19.332644,19.271512,18.735032,19.782615,19.758422,19.24368,19.645493,19.674959,19.665882,20.164807,19.304511,19.62656,1979,4,25
18.051862,18.072276,18.233388,17.87183,18.109363,18.129212,17.846767,18.247467,18.346801,18.264186,18.979848,17.972527,18.464453,1979,4,26
13.163222,13.316751,14.574354,15.922916,13.602839,13.96698,14.584015,14.896795,15.278413,16.727964,17.320666,16.678598,15.784464,1979,4,27
9.5545327,9.7696125,11.257608,13.078278,10.761969,10.837049,11.355684,11.943038,12.507739,16.251938,16.512502,16.196253,13.453175,1979,4,28
8.7831587,8.9750151,10.374296,12.0657,9.4939841,9.6888371,10.361998,10.910755,11.500208,15.683756,15.861678,15.682485,12.566534,1979,4,29
11.843423,11.991449,12.560019,12.999244,12.10131,12.199757,12.216678,12.811852,13.08133,14.211472,14.671975,13.937716,13.382699,1979,4,30
10.690611,10.879481,12.148218,13.229893,9.3252595,10.207134,11.419275,11.550666,12.071412,14.247311,14.889848,14.084181,12.984426,1979,5,1
7.4887259,7.6585991,9.1383734,10.591846,7.5987942,7.8730951,8.7207209,9.1175833,9.7101512,13.987259,14.141176,14.193693,10.995904,1979,5,2
7.5591171,7.566271,8.8916244,10.272308,7.8638798,7.9730593,8.2761491,9.0980292,9.6861643,13.646573,13.89859,13.644242,10.795672,1979,5,3
8.6261547,8.5516499,9.6733752,10.738771,7.8690601,8.2062991,8.696306,9.4454322,10.034683,13.891461,14.120009,14.000435,11.21018,1979,5,4
10.651974,10.577013,10.924787,10.987881,10.295016,10.280722,10.052226,10.792391,11.067507,13.135288,13.247482,13.294356,11.699758,1979,5,5
12.796831,12.794578,12.926672,12.781994,12.913367,12.709366,12.166155,12.921805,13.081159,13.782772,14.044986,13.927567,13.356526,1979,5,6
12.297268,12.381594,13.788643,15.171,10.720925,11.649967,13.059114,13.202288,13.716765,15.302936,15.934989,14.762807,14.380015,1979,5,7
12.971341,13.021826,14.09544,15.203548,12.289731,12.901535,13.788574,14.140212,14.528803,15.139222,15.848359,14.612019,14.781759,1979,5,8
13.510657,13.540036,14.473509,14.832825,11.664602,12.430118,13.414366,13.49264,13.893794,15.475708,16.051795,15.284145,14.688815,1979,5,9
11.293609,11.547515,13.057139,14.502521,11.502186,11.884612,12.772947,13.023194,13.564932,16.822854,17.167286,16.744902,14.588788,1979,5,10
10.999637,11.191142,12.422741,13.541835,10.976329,11.299444,11.967481,12.380805,12.903045,16.492858,16.685488,16.725985,13.998422,1979,5,11
12.270226,12.384562,13.493692,14.279416,11.894563,12.178322,12.691867,13.131382,13.615912,16.794613,17.096207,16.794104,14.658071,1979,5,12
9.7050623,9.8356045,11.224014,12.516716,9.8494668,10.083915,10.86556,11.245671,11.842392,16.275236,16.385867,16.322725,13.081594,1979,5,13
12.819638,12.833969,13.912936,14.579016,12.133776,12.444159,12.957941,13.376381,13.824206,16.404257,16.77324,16.371264,14.763462,1979,5,14
10.084398,10.294557,11.770128,13.224427,10.499337,10.717465,11.589377,11.896296,12.472813,17.11043,16.993297,17.323605,13.727542,1979,5,15
9.6860282,9.914279,11.183381,12.310087,9.631318,9.9695498,10.69905,11.077826,11.655441,15.991274,16.0892,16.136357,12.898503,1979,5,16
6.9812991,7.1475255,8.7379075,10.302176,6.9718796,7.2729587,8.1559443,8.6459988,9.315982,14.177099,14.20612,14.395883,10.718163,1979,5,17
6.6254825,6.7703226,8.2954964,9.735116,6.2918321,6.723772,7.7525411,8.1201111,8.7640641,13.595764,13.58342,13.879114,10.17098,1979,5,18
9.089582,9.2899295,10.531218,11.634814,9.3674822,9.5773005,10.302838,10.571676,11.061455,15.039357,14.983577,15.478333,12.169623,1979,5,19
12.830305,12.707764,13.563175,13.829042,10.492401,11.224356,12.129822,12.356691,12.839994,16.444585,16.549018,16.69253,14.182986,1979,5,20
9.0278353,9.1007864,10.517849,11.702085,8.6573595,8.985418,9.9010255,10.22308,10.828161,15.519538,15.528166,15.746013,12.221375,1979,5,21
10.229157,10.232429,11.448283,12.284334,8.9547354,9.4589107,10.395534,10.686544,11.261962,15.824527,15.830468,16.183463,12.75044,1979,5,22
13.857642,13.672066,14.599725,14.957823,11.851009,12.431321,13.225866,13.520277,14.019021,17.805047,17.92712,17.97292,15.365244,1979,5,23
12.184376,12.288628,13.085815,13.505945,10.972224,11.49628,12.400807,12.437659,12.815743,15.78625,15.814254,16.142666,13.818793,1979,5,24
8.1926297,8.2761936,9.2712847,10.015836,7.8847617,8.1288113,8.7576796,9.1290581,9.6142892,13.607349,13.552385,13.938475,10.753893,1979,5,25
10.316133,10.146461,11.160768,11.708376,8.3301932,8.8699999,9.7842386,10.154923,10.694424,14.461005,14.579974,14.621325,12.002982,1979,5,26
7.6162841,7.7253758,9.1871021,10.525362,7.2657575,7.59291,8.5246802,8.9154536,9.521404,14.284781,14.202661,14.6796,10.933712,1979,5,27
5.2759292,5.586845,7.0493518,8.7083869,6.19623,6.2606456,6.8221704,7.486849,8.1227373,13.082856,13.042169,13.334839,9.3729894,1979,5,28
7.4598547,7.5383655,9.3015168,11.268548,6.394031,7.089599,8.5979927,8.9899247,9.6716458,13.623576,13.932414,13.608347,10.94021,1979,5,29
11.745746,11.818243,12.696386,13.331967,10.681918,10.91309,11.713163,11.978353,12.246894,12.617372,12.980962,12.711845,12.662376,1979,5,30
13.51116,13.466983,14.055303,14.317046,13.215212,13.1499,13.776219,13.801357,13.812427,12.203541,12.594742,12.377329,13.577098,1979,5,31
10.510069,10.535853,11.526694,11.880109,9.4587906,9.7314187,10.878445,10.806793,11.075347,12.179415,12.407979,12.526676,11.663584,1979,6,1
6.0933089,6.322207,7.8112241,9.0805386,5.8528945,6.2180589,7.2125465,7.5920006,8.1960498,12.307515,12.410091,12.550971,9.4382314,1979,6,2
4.1617004,4.3715646,5.7117554,6.9019327,4.2057756,4.3501065,5.0596042,5.6108764,6.2005959,10.49139,10.468039,10.858295,7.432267,1979,6,3
3.6488382,3.6868994,4.9246556,6.5361911,3.8728271,3.9250871,4.3612224,5.2520257,5.8251688,9.4707523,9.5948962,9.6459268,6.7810956,1979,6,4
4.7374463,4.7803599,5.8939273,7.2923839,5.1365609,4.9878742,5.2029179,6.1576751,6.7043847,10.363607,10.377523,10.622389,7.6543349,1979,6,5
4.6749236,4.7261438,5.9588096,7.4534359,4.7788711,4.7330681,5.3867069,6.0669065,6.6267274,10.049418,10.221319,10.282808,7.591284,1979,6,6
6.6744164,6.9294198,8.2416373,9.4175924,6.2653869,6.6168916,7.6778008,7.965587,8.5162453,12.174572,12.401368,12.333525,9.6535942,1979,6,7
8.5572103,8.7273065,9.5473395,10.389102,8.3465369,8.4984669,9.1205308,9.505786,9.8512671,12.412188,12.452986,12.618224,10.590539,1979,6,8
9.9572272,10.056806,10.569449,10.956001,9.0852002,9.3323054,10.161492,10.297965,10.530386,11.6028,11.721219,11.783504,10.895344,1979,6,9
8.9303973,8.9065274,9.9139879,10.92661,8.2652498,8.3581811,9.2622346,9.6382548,10.038437,11.58841,12.030856,11.522544,10.607461,1979,6,10
6.8547144,6.9341967,7.999675,8.9409583,5.6888379,6.099789,7.2189179,7.4112856,7.865412,11.107013,11.157178,11.439386,8.9414764,1979,6,11
3.9496659,4.0178553,5.5004785,7.6828924,3.9211568,4.2218587,5.4488082,5.9460834,6.5177858,10.066259,10.175515,10.149356,7.4197164,1979,6,12
4.6693385,4.7454737,6.9664933,9.8911491,3.8995375,4.6096167,6.5443565,6.8701927,7.6113889,11.73729,12.134728,11.886742,9.0155469,1979,6,13
6.7535663,6.8562423,9.048336,11.670817,5.0027687,6.0336153,8.1898617,8.2957907,9.0140107,12.383592,13.064862,12.361517,10.44617,1979,6,14
6.8312175,6.7601839,7.9957888,9.2704049,5.6652305,5.8657995,7.0126791,7.3220056,7.8097279,10.65932,11.039889,10.959694,8.9213734,1979,6,15
9.2192945,9.2005372,10.351612,11.024574,8.0746522,8.3520688,9.4039794,9.5638581,10.03419,13.611684,13.741316,14.03017,11.299375,1979,6,16
11.312155,11.201723,11.867636,12.066697,10.304042,10.319069,10.902202,11.15893,11.454418,13.986097,14.057427,14.379072,12.37697,1979,6,17
8.4096989,8.5400091,9.7733942,10.600563,7.8938886,8.1253364,9.2996275,9.3462755,9.7810966,12.955999,13.007106,13.331931,10.815508,1979,6,18
6.1111117,6.0819776,7.3211983,8.671643,5.775176,5.8925267,6.8685337,7.3207577,7.834169,11.434934,11.441119,11.662108,8.8510687,1979,6,19
6.3892434,6.4551958,7.5377979,8.8817157,7.3593408,7.1269833,7.6387856,8.0964549,8.3688347,9.8816967,9.9703045,10.155252,8.7382407,1979,6,20
7.3659488,7.0723346,7.9469717,8.6492495,6.7894638,6.5420851,6.9527321,7.6421416,8.0322282,10.655298,10.809396,10.868597,8.8580737,1979,6,21
5.4206117,5.4716829,6.7446784,7.8096178,5.23693,5.3079014,6.275024,6.6316164,7.1805289,11.630652,11.476462,12.032317,8.3870148,1979,6,22
4.6165205,4.7194055,5.9117247,7.2112527,4.9957634,4.9691702,5.5479369,6.1735529,6.6812725,10.569636,10.59349,10.917252,7.7289471,1979,6,23
5.8494716,5.8999937,7.052199,8.0000622,5.4202002,5.6077253,6.4779459,6.8059417,7.2548197,10.756429,10.753176,11.225553,8.3508247,1979,6,24
7.4718935,7.4526424,8.4503439,9.0840315,6.6194591,6.8116583,7.5865919,7.9691104,8.407948,12.021777,11.984878,12.396494,9.5502665,1979,6,25
10.612154,10.692928,11.387031,11.866337,10.641498,10.57055,11.281221,11.353042,11.477785,12.164699,12.186541,12.522902,11.72444,1979,6,26
10.578743,10.750685,11.920211,13.245788,9.9644441,10.329362,11.726267,11.746167,12.033211,12.265365,12.60104,12.220256,12.222503,1979,6,27
10.445986,10.553005,11.899043,13.433192,9.9066213,10.306318,11.772474,11.777059,12.092833,12.73444,13.118531,12.635197,12.411859,1979,6,28
10.075206,10.164781,11.613024,13.449498,8.5205514,9.3866711,11.385228,11.276815,11.698679,12.393398,13.024769,12.011951,12.098394,1979,6,29
8.9282446,8.845106,9.9466061,11.420695,8.0575976,8.5404309,9.8742611,10.030837,10.374443,11.357443,11.85194,11.366736,10.750492,1979,6,30
9.6055516,9.5660904,10.460557,11.650948,9.2170352,9.5750109,10.691551,10.735198,10.90824,10.70558,11.124067,10.659879,10.921241,1979,7,1
8.8514882,8.7263669,9.0847396,9.5487716,8.8468392,8.6827931,8.8853147,9.250601,9.3693475,10.09612,10.185214,10.288932,9.5671987,1979,7,2
6.8650479,6.7836783,7.5248925,8.7784879,7.3188904,7.21189,7.5050724,8.1048455,8.4588347,11.252611,11.289339,11.449429,9.1128745,1979,7,3
8.7264462,8.6720667,9.7132995,11.160223,8.7848309,8.9547,9.7072271,10.068183,10.338374,10.653966,11.154835,10.497645,10.481403,1979,7,4
10.368166,10.412622,11.044349,11.829632,9.054303,9.713335,10.854443,10.886299,11.100075,11.224241,11.628227,11.03689,11.239656,1979,7,5
9.6978533,9.6554067,10.608171,11.822507,8.7894787,9.0736396,10.089374,10.395384,10.774665,11.759334,12.341897,11.463479,11.210132,1979,7,6
10.456872,10.328404,11.069987,11.990624,9.661523,9.8403096,10.441585,10.914406,11.228698,12.371875,12.812411,12.150724,11.666924,1979,7,7
