tmax_q5, tmax_q10, tmax_q50, tmax_q90, tmax_q95, tmin_q5, tmin_q10, tmin_q50, tmin_q90, tmin_q95, tavg_q5, tavg_q10, tavg_q50, tavg_q90, tavg_q95, prec_q5, prec_q10, prec_q50, prec_q90, prec_q95, prec_q99, HW_TN90, HW_TX90, HW_TAVG90
14.77, 16.4, 20.9, 26.6166666666667, 28.045, 2.64, 3.73666666666667, 6.5, 9.6, 10.63, 9.4625, 10.3366666666667, 13.9, 17.7316666666667, 19.03, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.9, 26.6633333333333, 17.8316666666667
15.585, 16.5, 21, 26.9, 29, 2.885, 3.57333333333333, 6.8, 10.0633333333333, 10.815, 9.6425, 10.7183333333333, 14, 17.8816666666667, 19.65, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10, 26.9, 17.9
15.8, 16.8366666666667, 21.1, 27.49, 29.03, 3, 3.8, 7, 10.2266666666667, 11.145, 9.77, 10.8683333333333, 14.175, 18.7, 19.725, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10, 27.1, 18
15.57, 16.9, 21.2, 27.3, 28.83, 2.97, 3.8, 7.15, 10.4633333333333, 11.015, 9.585, 11.05, 14.2, 18.6816666666667, 19.65, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.1, 27.2, 18.2633333333333
16.24, 16.9, 21.45, 27.2633333333333, 28.83, 2.785, 3.87333333333333, 7.1, 10.4, 10.96, 9.7925, 11.1416666666667, 14.225, 18.65, 19.415, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.1, 27.3, 18.4
15.77, 16.9, 21.6, 27.6633333333333, 28.845, 3.055, 4.07333333333333, 7.1, 10.1, 11.2, 9.885, 11.2683333333333, 14.25, 18.795, 19.6575, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.1, 27.3, 18.4
15.285, 16.7733333333333, 21.7, 27.8633333333333, 28.83, 2.785, 4.33666666666667, 7.1, 10.1, 10.945, 9.8775, 11.0183333333333, 14.5, 18.7316666666667, 19.4575, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.1, 27.1633333333333, 18.5266666666667
15.1, 16.3, 22.3, 28, 29.015, 3.04, 4.33666666666667, 7.3, 10.2266666666667, 10.945, 9.9425, 10.8866666666667, 14.6, 18.9266666666667, 19.7, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.1, 27.1633333333333, 18.5266666666667
15.185, 16.3, 22.45, 28.0633333333333, 29.115, 3.125, 4.4, 7.35, 10.2633333333333, 11.345, 9.9425, 10.6233333333333, 14.8, 19, 19.715, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.1, 27.1, 18.3816666666667
15.185, 16.3366666666667, 22.4, 27.9633333333333, 29.115, 3.2, 4.63666666666667, 7.55, 10.3633333333333, 12.015, 10.0425, 10.8233333333333, 15, 19.1266666666667, 19.9075, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.1, 26.9, 18.2816666666667
15.54, 16.4, 22.25, 27.4, 29, 3.2, 4.2, 7.45, 10.4, 11.745, 10.135, 10.6233333333333, 14.725, 18.7316666666667, 19.7575, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.1, 26.9, 18.2816666666667
15.8, 16.6733333333333, 21.9, 26.7, 28.53, 3.185, 4.1, 7.45, 10.3266666666667, 11.745, 10.2, 10.75, 14.65, 18.3816666666667, 19.665, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.1, 26.8633333333333, 18.2316666666667
16.185, 17.0366666666667, 21.9, 26.4, 26.975, 3.185, 4.13666666666667, 7.5, 10.0633333333333, 10.9, 10.285, 10.9416666666667, 14.575, 17.9316666666667, 18.9725, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.1, 26.8, 18.0316666666667
16.285, 17.1733333333333, 21.8, 26.3633333333333, 26.93, 3.585, 4.33666666666667, 7.5, 9.86333333333333, 10.615, 10.4, 11.25, 14.55, 17.6816666666667, 18.265, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.0633333333333, 26.8, 17.9816666666667
16.755, 17.5, 21.7, 26.4633333333333, 26.815, 3.785, 4.23666666666667, 7.5, 9.8, 10.5, 10.4, 11.2866666666667, 14.5, 17.6316666666667, 18.065, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10, 26.7633333333333, 17.95
16.485, 17.5, 21.8, 26.5, 27.145, 3.9, 4.41, 7.5, 9.8, 10.33, 10.6925, 11.3683333333333, 14.5, 17.8316666666667, 18.265, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10, 26.7, 17.95
16.37, 17.3733333333333, 21.8, 26.5633333333333, 27.615, 3.8, 4.6, 7.5, 9.9, 10.5, 10.5125, 11.5183333333333, 14.5, 17.8316666666667, 18.4025, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.9, 26.6633333333333, 17.95
15.955, 16.9, 21.35, 26.6, 27.715, 3.585, 4.53666666666667, 7.25, 9.86333333333333, 10.33, 10.635, 11.2183333333333, 14.125, 17.85, 18.5075, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.9, 26.6633333333333, 17.9316666666667
15.455, 16.8366666666667, 21.35, 26.5633333333333, 27.7, 2.9, 3.8, 7.05, 9.86333333333333, 10.56, 9.7925, 10.7683333333333, 13.95, 17.7583333333333, 18.5725, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.9, 26.8, 17.95
15.185, 16.3366666666667, 21.5, 26.3266666666667, 27.815, 2.885, 3.8, 6.9, 9.59, 10.915, 9.735, 10.7, 13.975, 17.5316666666667, 18.7675, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.9, 26.8, 18.0816666666667
15.04, 16.1366666666667, 21.4, 26.4633333333333, 27.9, 2.77, 3.8, 6.9, 9.4, 11.015, 9.635, 10.7, 13.875, 17.5816666666667, 18.88, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.9, 26.9633333333333, 18.1316666666667
14.7, 16.1, 21.1, 26.9266666666667, 28.415, 2.585, 3.8, 6.8, 9.46333333333333, 11.115, 9.35, 10.6683333333333, 13.9, 17.9316666666667, 19.08, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.9, 27.1, 18.1816666666667
14.385, 15.7, 21.4, 27.29, 28.53, 2.4, 3.63666666666667, 6.95, 9.76333333333333, 11.3, 8.585, 10.0683333333333, 14.2, 18.195, 19.41, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.0633333333333, 27.1, 18.25
14.2, 15.4366666666667, 21.3, 27.5633333333333, 29.145, 2.4, 3.6, 7, 10, 11.63, 8.5, 9.98666666666667, 14.075, 18.8316666666667, 19.8375, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.2, 27.2, 18.4
14.2, 15.1366666666667, 21.1, 27.6633333333333, 29.145, 2.57, 3.43666666666667, 7, 10.6266666666667, 11.815, 8.5, 9.88666666666667, 14, 18.9133333333333, 20.05, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.3, 27.3266666666667, 18.5
14.71, 15.51, 21.4, 27.5, 29.43, 2.4, 3.43666666666667, 7, 10.7, 11.715, 8.8125, 9.98666666666667, 14.05, 18.8316666666667, 20.05, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.3633333333333, 27.2, 18.5
14.985, 16.11, 21.55, 27.5, 29, 2.685, 3.5, 7.1, 10.7, 11.615, 9.17, 10.6183333333333, 14.075, 18.7633333333333, 20.05, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.3633333333333, 27.4, 18.55
15, 16.1733333333333, 21.4, 27.4633333333333, 29.015, 3, 3.8, 7.05, 10.7, 11.515, 9.5425, 10.7, 14.1, 18.65, 20.0075, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.4633333333333, 27.4633333333333, 18.6
15.37, 16.3366666666667, 21.6, 27.5, 29, 2.985, 3.8, 7.1, 10.6633333333333, 11.23, 9.7925, 10.7366666666667, 14.3, 18.55, 20.0075, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.5, 27.5, 18.6
15.885, 16.7366666666667, 21.75, 27.4, 28.23, 2.885, 3.67333333333333, 7.1, 10.5, 11.1, 10.035, 10.9, 14.325, 18.5816666666667, 19.31, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.5, 27.4633333333333, 18.6316666666667
15.885, 16.7366666666667, 21.9, 27.29, 28.23, 3.185, 4.13666666666667, 7.3, 10.4, 11.015, 10.0425, 11.0233333333333, 14.35, 18.5266666666667, 19.395, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.5, 27.3633333333333, 18.5816666666667
15.985, 16.8, 21.9, 27.7266666666667, 28.66, 3.07, 4.1, 7.3, 10.4, 11.1, 10.0925, 10.9183333333333, 14.425, 18.65, 19.395, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.5, 27.2, 18.5316666666667
16.27, 17.1366666666667, 22.15, 27.7266666666667, 28.6, 3.185, 4.1, 7.25, 10.4633333333333, 11.1, 10.4275, 11.0866666666667, 14.625, 18.65, 19.395, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.4633333333333, 27.1, 18.4316666666667
16.085, 17.3366666666667, 22.35, 27.1, 28.2, 3.585, 4.53666666666667, 7.4, 10.5, 11.2, 10.4275, 11.2683333333333, 14.775, 18.5633333333333, 19.2575, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.4, 27, 18.25
16.055, 17.3, 22.25, 27.0633333333333, 28.26, 3.97, 4.6, 7.55, 10.3633333333333, 11.115, 9.985, 11.3416666666667, 14.8, 18.4633333333333, 19.2075, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.3, 26.9633333333333, 18.1316666666667
15.725, 17.1, 22, 26.8266666666667, 28.26, 3.2, 4.23666666666667, 7.6, 10.4266666666667, 11.2, 9.9, 10.7366666666667, 14.8, 18.4, 19.115, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.3, 26.8633333333333, 18.0316666666667
15.255, 16.6, 22, 26.3633333333333, 27.5, 3.1, 4.3, 7.6, 10.3, 11.2, 9.8925, 10.5233333333333, 14.85, 18.0266666666667, 18.815, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.3, 26.7, 18.05
14.865, 16.1, 21.7, 26, 26.915, 3, 4.01, 7.7, 10.2266666666667, 10.8, 9.22, 10.4916666666667, 14.7, 17.7, 18.5225, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.3, 26.5, 17.9316666666667
15.27, 16.1, 21.35, 25.89, 26.915, 2.67, 3.7, 7.65, 10.1, 10.7, 9.4775, 10.65, 14.375, 17.5316666666667, 18.4, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.1, 26.5, 17.8816666666667
15.47, 16.21, 21.55, 26, 27.045, 2.485, 3.73666666666667, 7.6, 10.1, 10.8, 9.755, 10.7366666666667, 14.5, 17.6633333333333, 18.4, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.1, 26.3633333333333, 17.7316666666667
15.755, 16.4366666666667, 21.4, 26.0633333333333, 27.3, 2.925, 3.93666666666667, 7.7, 10, 10.8, 10.2, 11.005, 14.625, 17.545, 18.4, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10.0633333333333, 26.3, 17.7316666666667
15.885, 17.0366666666667, 21.45, 26.2633333333333, 27.3, 3.085, 4.03666666666667, 7.7, 10, 10.715, 10.285, 11.2683333333333, 14.625, 17.6633333333333, 18.3575, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10, 26.0633333333333, 17.6
15.6, 17.0366666666667, 21.35, 26.2633333333333, 27.3, 3.2, 4.13666666666667, 7.6, 10.0633333333333, 10.915, 9.97, 11.1366666666667, 14.675, 17.6266666666667, 18.415, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10, 26, 17.55
15.6, 16.6366666666667, 21.2, 26.0633333333333, 27.215, 3.585, 4.63666666666667, 7.45, 9.86333333333333, 10.815, 10.17, 11.1683333333333, 14.5, 17.5, 18.5, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10, 25.8633333333333, 17.5
15.085, 16.3, 21, 25.59, 26.63, 3.185, 4.63666666666667, 7.05, 9.7, 10.6, 9.75, 10.6366666666667, 14.15, 17.2316666666667, 18.35, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 10, 25.8, 17.4316666666667
14.785, 15.6, 21, 25.59, 26.8, 3.185, 4.2, 7, 9.7, 10.515, 9.5425, 10.25, 13.975, 17.4083333333333, 18.35, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.86333333333333, 25.9, 17.4316666666667
14.7, 15.1366666666667, 20.9, 25.4, 26.8, 2.985, 3.81, 7, 9.7, 10.6, 9.085, 10, 13.9, 17.2, 18.3075, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.8, 25.9633333333333, 17.4816666666667
14.14, 15.1366666666667, 20.85, 25.4633333333333, 26.83, 2.685, 3.3, 6.9, 9.5, 10.515, 8.8925, 10, 13.85, 17.2316666666667, 18.3075, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.8, 25.9, 17.4316666666667
14.17, 15.0366666666667, 20.8, 25.7633333333333, 26.83, 2.6, 3.23666666666667, 6.75, 9.62666666666667, 10.6, 8.85, 10, 13.775, 17.2316666666667, 18.33, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.7, 25.7, 17.2
14.64, 15.6, 20.85, 25.7633333333333, 27, 2.8, 3.57333333333333, 6.85, 9.86333333333333, 10.615, 8.9425, 10.1, 13.75, 17.1, 18.6075, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.7, 25.4633333333333, 17.2
14.785, 15.6366666666667, 20.9, 25.8633333333333, 27.03, 2.97, 3.9, 6.85, 9.9, 10.615, 9, 10.25, 13.75, 17.2316666666667, 18.65, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.66333333333333, 25.4, 17.2
14.97, 15.9, 20.3, 25.8633333333333, 26.83, 3.185, 3.83666666666667, 6.8, 9.9, 10.73, 9.405, 10.305, 13.55, 17.55, 18.6, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.6, 25.4, 17.1
15.17, 15.9, 20.15, 25.8266666666667, 26.915, 3, 3.83666666666667, 6.75, 9.96333333333333, 10.6, 9.45, 10.25, 13.325, 17.3133333333333, 18.515, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.5, 25.4, 17.0816666666667
14.685, 15.5, 20.05, 25.3633333333333, 26.815, 2.755, 3.61, 6.75, 9.6, 10.515, 9, 9.98666666666667, 13.35, 17.2, 18.365, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.46333333333333, 25.4, 17.05
14.4, 15.1, 19.55, 25.3, 26.915, 2.485, 3.2, 6.6, 9.6, 10.4, 8.7775, 9.54166666666666, 13.075, 17.1816666666667, 18.2, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.4, 25.3, 16.95
14.37, 15.0366666666667, 19.65, 24.6633333333333, 26.305, 2.4, 3, 6.45, 9.26333333333333, 10.23, 8.5275, 9.355, 13.075, 17, 18.1, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.4, 25.2633333333333, 16.95
14.07, 14.8366666666667, 19.85, 24.9266666666667, 26.9, 2.27, 2.83666666666667, 6.6, 9.2, 10.215, 8.2, 9.23666666666667, 13.4, 16.7816666666667, 17.6675, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.3, 25.2, 16.9
14.1, 14.8366666666667, 20, 25.0633333333333, 26.16, 2.1, 2.93666666666667, 6.7, 9.2, 10.115, 8.37, 9.3, 13.65, 16.7, 17.5575, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.2, 25.1, 16.8
14.1, 14.9366666666667, 20.25, 25.1633333333333, 26.56, 2.485, 3.07333333333333, 6.7, 9.2, 10.215, 8.5275, 9.71833333333333, 13.7, 16.7316666666667, 17.795, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.2, 24.8633333333333, 16.7
13.585, 14.8733333333333, 20.25, 24.9633333333333, 25.915, 2.44, 3.53666666666667, 6.65, 9.16333333333333, 9.815, 8.57, 9.555, 13.7, 16.6633333333333, 17.38, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9.1, 24.7, 16.3816666666667
14.025, 14.8, 19.65, 24.9633333333333, 25.915, 2.1, 2.91, 6.65, 9.16333333333333, 9.6, 8.3925, 9.38666666666667, 13.3, 16.5816666666667, 17.08, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 9, 24.2, 16.2316666666667
13.585, 14.3366666666667, 19.4, 24.3633333333333, 25.63, 2.47, 3.13666666666667, 6.3, 9.1, 9.5, 8.5, 9.25, 12.975, 16.1133333333333, 17.2575, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 8.9, 24.1633333333333, 16.0316666666667
13.5, 14.1366666666667, 19.3, 23.8633333333333, 25.345, 2.3, 2.8, 5.9, 9, 9.315, 8.5, 9.11833333333333, 12.675, 15.9, 16.9075, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 8.9, 24, 15.9316666666667
13.285, 14.1, 19.05, 23.3266666666667, 24.845, 2.255, 2.8, 5.8, 8.8, 9.215, 8.1925, 8.9, 12.475, 15.7816666666667, 16.395, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 8.8, 24, 15.8316666666667
13.27, 14.1, 19.05, 23.1633333333333, 24.715, 2, 2.7, 5.8, 8.6, 9.1, 8.1425, 9.1, 12.45, 15.55, 16.2075, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 8.7, 23.9, 15.8
13.27, 14.1, 19.15, 23.0633333333333, 24.105, 1.97, 2.77333333333333, 5.8, 8.42666666666667, 8.9, 8.1925, 8.97333333333333, 12.45, 15.2816666666667, 16.1575, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 8.6, 23.8, 15.7
13.07, 14.4, 19.35, 23.0633333333333, 24, 1.885, 2.7, 5.75, 8.3, 8.715, 8.1425, 9.13666666666667, 12.5, 15.0316666666667, 15.9075, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 8.6, 23.4, 15.55
13.61, 14.5733333333333, 19.25, 23.0633333333333, 24.615, 1.585, 2.73666666666667, 5.8, 8.26333333333333, 8.615, 8.0425, 9.28666666666667, 12.45, 15.1316666666667, 15.6575, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 8.5, 23.1633333333333, 15.3
13.64, 14.4, 19.05, 23.2, 24.43, 1.785, 2.83666666666667, 5.7, 8.06333333333333, 8.6, 8.15, 9.065, 12.35, 15.0816666666667, 15.6075, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 8.3, 23.1, 15.1
13.27, 14.1, 18.75, 23.2, 24.615, 1.84, 2.83666666666667, 5.6, 8.06333333333333, 8.715, 8.135, 8.5, 12.175, 15.1316666666667, 15.745, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 8.2, 23, 14.9816666666667
12.385, 13.81, 18.2, 23.2, 24.43, 1.9, 2.5, 5.5, 7.96333333333333, 8.715, 7.635, 8.41833333333333, 11.9, 15.0816666666667, 16.0075, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 8, 22.9, 14.85
12.4, 13.5366666666667, 18.1, 23, 23.775, 1.3, 2.33666666666667, 5.4, 7.96333333333333, 8.82999999999999, 7.5125, 8.35, 11.725, 15.0316666666667, 15.7025, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 7.9, 22.8, 14.6816666666667
12.285, 13.0466666666667, 18.1, 22.8633333333333, 23.4, 1.385, 2.3, 5.2, 7.9, 8.82999999999999, 7.0425, 8.26833333333333, 11.7, 14.5316666666667, 15.3075, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 7.8, 22.8633333333333, 14.6316666666667
12.285, 13.3733333333333, 18.05, 22.7633333333333, 23.315, 1.27, 2, 5.3, 7.76333333333333, 8.6, 7, 8.25, 11.625, 14.5, 15.215, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 7.7, 22.7633333333333, 14.55
12.285, 13.1733333333333, 18.05, 22.5, 23.3, 1.27, 1.93666666666667, 5.15, 7.7, 8.3, 7.1775, 8.28666666666667, 11.65, 14.45, 14.73, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 7.7, 22.7633333333333, 14.55
12.67, 13.6366666666667, 18, 22.3, 23.3, 1.27, 2.03666666666667, 5.1, 7.56333333333333, 8.215, 7.2425, 8.41833333333333, 11.625, 14.25, 14.73, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 7.6, 22.6633333333333, 14.5
12.3, 13.6366666666667, 17.75, 22.2, 23.3, 1.585, 2.13666666666667, 5.1, 7.5, 8.03, 7.3925, 8.4, 11.4, 14.2816666666667, 14.88, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 7.6, 22.3, 14.4316666666667
12.785, 13.9366666666667, 18, 22.2, 23.415, 1.7, 2.33666666666667, 5, 7.36333333333333, 7.715, 7.8425, 8.53666666666667, 11.5, 14.1316666666667, 15.1575, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 7.5, 22.2, 14.25
12.67, 13.6, 17.75, 22.1, 23.4, 1.685, 2.43666666666667, 4.95, 7.2, 7.515, 7.835, 8.5, 11.425, 13.7, 14.895, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 7.46333333333333, 22, 14.1
12.085, 13.3, 17.5, 22.2, 23.5, 1.685, 2.4, 5.1, 7.36333333333333, 7.615, 7.535, 8.21833333333333, 11.375, 13.8633333333333, 14.9375, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 7.4, 21.8633333333333, 14.05
11.885, 12.6366666666667, 17.15, 22.1633333333333, 23.415, 1.555, 2.2, 5, 7.36333333333333, 7.73, 7.3925, 7.85, 11.2, 13.8633333333333, 14.8575, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 7.4, 21.8633333333333, 14.0316666666667
11.7, 12.4, 16.9, 21.6, 23.115, 1.1, 2, 4.9, 7.3, 7.73, 7.0275, 7.56833333333333, 11, 13.65, 14.7575, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 7.3, 21.7, 13.85
10.8, 11.9, 16.35, 21.2633333333333, 22.23, 1.1, 1.6, 4.8, 7.3, 7.73, 6.6925, 7.25, 10.75, 13.6316666666667, 14.4075, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 7.26333333333333, 21.4633333333333, 13.7
10.8, 11.8366666666667, 16.3, 21.2, 22.2, 1.07, 1.6, 4.6, 7.36333333333333, 7.9, 6.585, 7.16833333333333, 10.525, 13.65, 14.45, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 7.2, 21.3633333333333, 13.65
11.07, 11.9, 16, 21.1633333333333, 21.915, 1.085, 1.53666666666667, 4.4, 7.26333333333333, 7.9, 6.6425, 7.21833333333333, 10.25, 13.5, 14.1725, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 7.2, 21.2633333333333, 13.55
11.07, 11.8366666666667, 16.05, 21.5, 22.23, 1.1, 1.6, 4.3, 7.2, 7.9, 6.6425, 7.25, 10.075, 13.65, 14.4075, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 7.1, 21.2, 13.5
10.87, 11.4733333333333, 15.95, 21.4266666666667, 22.215, 1.1, 1.43666666666667, 4.3, 7, 7.73, 6.45, 7.2, 9.95, 13.5, 14.4075, 1.1, 1.3, 3.9, 29.1, 43.7, 80.4733333333334, 7.06333333333333, 21.1633333333333, 13.35
