year,month,day,tmin
1979,1,1,3.0099606
1979,1,2,2.5467003
1979,1,3,5.2034635
1979,1,4,5.7128056
1979,1,5,6.3624284
1979,1,6,6.7422852
1979,1,7,7.0907557
1979,1,8,5.8108917
1979,1,9,4.4283221
1979,1,10,4.1630278
1979,1,11,5.1048054
1979,1,12,2.4595586
1979,1,13,0.08579552
1979,1,14,2.7804347
1979,1,15,5.3629103
1979,1,16,6.1084972
1979,1,17,5.4856591
1979,1,18,9.8452669
1979,1,19,10.062605
1979,1,20,8.3000854
1979,1,21,7.1676674
1979,1,22,6.3786105
1979,1,23,3.894801
1979,1,24,3.6342525
1979,1,25,3.7905587
1979,1,26,3.9776989
1979,1,27,1.5075683
1979,1,28,4.7412971
1979,1,29,5.767738
1979,1,30,7.0489098
1979,1,31,7.4076573
1979,2,1,6.8617526
1979,2,2,7.0939265
1979,2,3,6.3101927
1979,2,4,6.8124522
1979,2,5,3.494186
1979,2,6,3.6281306
1979,2,7,5.4229319
1979,2,8,6.9290085
1979,2,9,8.8038129
1979,2,10,5.8770265
1979,2,11,4.0331157
1979,2,12,3.6862103
1979,2,13,3.9326863
1979,2,14,6.1522279
1979,2,15,5.3782944
1979,2,16,4.4435659
1979,2,17,4.452604
1979,2,18,1.9680343
1979,2,19,2.6987423
1979,2,20,6.7025309
1979,2,21,8.5484278
1979,2,22,5.8134018
1979,2,23,4.9331429
1979,2,24,2.8933047
1979,2,25,3.4730081
1979,2,26,3.6790432
1979,2,27,3.7245963
1979,2,28,1.7219086
1979,3,1,5.1303113
1979,3,2,4.6150856
1979,3,3,5.1597839
1979,3,4,5.2379451
1979,3,5,3.8164677
1979,3,6,0.18586645
1979,3,7,-1.6160965
1979,3,8,1.2061143
1979,3,9,2.4015589
1979,3,10,4.8478803
1979,3,11,6.4928003
1979,3,12,6.0308798
1979,3,13,6.7975624
1979,3,14,3.980814
1979,3,15,3.5808729
1979,3,16,4.0147218
1979,3,17,3.6996471
1979,3,18,4.2974429
1979,3,19,3.8302402
1979,3,20,6.0777079
1979,3,21,3.7532261
1979,3,22,6.0877045
1979,3,23,2.9203857
1979,3,24,5.4648682
1979,3,25,4.4283989
1979,3,26,3.3437535
1979,3,27,1.8642481
1979,3,28,1.8519806
1979,3,29,5.0562719
1979,3,30,4.1047922
1979,3,31,4.1379061
1979,4,1,-0.83961691
1979,4,2,-1.5416417
1979,4,3,-1.7503642
1979,4,4,-2.7893479
1979,4,5,-1.9249479
1979,4,6,0.57299252
1979,4,7,0.92454153
1979,4,8,1.671993
1979,4,9,1.7220847
1979,4,10,-1.4233771
1979,4,11,-0.29454523
1979,4,12,2.7557123
1979,4,13,1.3524447
1979,4,14,2.3550277
1979,4,15,1.9657358
1979,4,16,2.2544972
1979,4,17,1.7851171
1979,4,18,1.1622861
1979,4,19,1.185848
1979,4,20,1.1350326
1979,4,21,1.863231
1979,4,22,2.9930762
1979,4,23,5.3786579
1979,4,24,3.6362433
1979,4,25,3.7346627
1979,4,26,3.3889261
1979,4,27,3.9423562
1979,4,28,3.545238
1979,4,29,1.8880173
1979,4,30,-1.0571555
1979,5,1,1.4131327
1979,5,2,0.23861473
1979,5,3,-2.4539086
1979,5,4,-2.6073241
1979,5,5,-2.1436421
1979,5,6,-1.5015335
1979,5,7,-1.0255996
1979,5,8,-1.2662779
1979,5,9,1.0261858
1979,5,10,3.4728114
1979,5,11,2.5902058
1979,5,12,1.1627069
1979,5,13,3.0295987
1979,5,14,1.5037197
1979,5,15,3.8990131
1979,5,16,3.2803355
1979,5,17,0.95638032
1979,5,18,0.80939922
1979,5,19,2.9152159
1979,5,20,2.7500589
1979,5,21,2.7422545
1979,5,22,1.9876536
1979,5,23,3.7955515
1979,5,24,3.2236216
1979,5,25,0.56627267
1979,5,26,-0.1757353
1979,5,27,0.71056956
1979,5,28,-0.76492142
