year,month,day,tmin
1979,4,11,3.5275729
1979,4,12,7.9429436
1979,4,13,6.905445
1979,4,14,5.6396829
1979,4,15,5.9570261
1979,4,16,6.6817195
1979,4,17,6.7523014
1979,4,18,5.0303805
1979,4,19,4.3220049
1979,4,20,4.6466937
1979,4,21,4.7834335
1979,4,22,6.2509001
1979,4,23,9.5211159
1979,4,24,7.8085182
1979,4,25,7.660134
1979,4,26,6.840437
1979,4,27,7.7647213
1979,4,28,7.2090874
1979,4,29,5.9312452
1979,4,30,2.8230075
1979,5,1,5.0822042
1979,5,2,3.6097907
1979,5,3,1.2344696
1979,5,4,1.3426259
1979,5,5,1.9912467
1979,5,6,2.3473105
1979,5,7,1.4362191
1979,5,8,2.7313894
1979,5,9,4.7077567
1979,5,10,7.147629
1979,5,11,6.1403448
1979,5,12,3.9720943
1979,5,13,6.2743702
1979,5,14,4.8557669
1979,5,15,7.1330549
1979,5,16,6.3730993
1979,5,17,4.4277302
1979,5,18,4.1651305
1979,5,19,5.6153962
1979,5,20,6.2404924
1979,5,21,6.1240069
1979,5,22,5.3319867
1979,5,23,6.6984026
1979,5,24,6.3849098
1979,5,25,3.8322046
1979,5,26,3.7208356
1979,5,27,3.9043757
1979,5,28,2.2268139
1979,5,29,0.67062725
1979,5,30,-0.44596614
1979,5,31,2.0479396
1979,6,1,3.7176274
1979,6,2,2.817847
1979,6,3,0.83842783
1979,6,4,-1.3889055
1979,6,5,-3.3989616
1979,6,6,-3.1548709
1979,6,7,2.0268783
1979,6,8,0.32934942
1979,6,9,-1.6047251
1979,6,10,-0.25624775
1979,6,11,1.4651363
1979,6,12,-2.8586851
1979,6,13,-2.0690625
1979,6,14,-1.7216662
1979,6,15,-1.2730753
1979,6,16,3.4802017
1979,6,17,2.0707935
1979,6,18,4.4838056
1979,6,19,1.5972029
1979,6,20,-1.9818416
1979,6,21,-1.8763256
1979,6,22,0.43404866
1979,6,23,0.80662468
1979,6,24,1.0690251
1979,6,25,2.0024998
1979,6,26,0.032663091
1979,6,27,0.1987996
1979,6,28,0.6237998
1979,6,29,1.2104266
1979,6,30,0.18161544
1979,7,1,0.42578087
1979,7,2,-0.15612317
1979,7,3,-0.027096816
1979,7,4,-1.4469543
1979,7,5,-1.231846
1979,7,6,0.5227767
1979,7,7,0.89116321
1979,7,8,1.1428394
1979,7,9,1.5701
1979,7,10,0.60106086
1979,7,11,1.1924192
1979,7,12,2.8467759
1979,7,13,1.1645253
1979,7,14,1.2686592
1979,7,15,-1.6174046
1979,7,16,-0.78246901
1979,7,17,1.6171814
1979,7,18,-1.6030009
1979,7,19,-3.5984731
1979,7,20,0.51277426
1979,7,21,1.0487605
1979,7,22,0.062290129
1979,7,23,3.1138625
1979,7,24,3.6646993
1979,7,25,3.8554447
1979,7,26,4.0526393
1979,7,27,4.9201809
1979,7,28,3.9086298
1979,7,29,4.358805
1979,7,30,2.5730805
1979,7,31,2.0036496
1979,8,1,0.62284583
1979,8,2,-0.73360686
1979,8,3,1.4334147
1979,8,4,2.4213766
1979,8,5,2.7499626
1979,8,6,1.9421922
1979,8,7,1.9224764
1979,8,8,4.5334635
1979,8,9,5.3212855
1979,8,10,2.336197
1979,8,11,1.3367187
1979,8,12,0.40679848
1979,8,13,1.6669799
1979,8,14,0.71821863
1979,8,15,2.6578203
1979,8,16,0.85036682
1979,8,17,4.8754094
1979,8,18,5.3333811
1979,8,19,5.0667606
1979,8,20,6.7376663
1979,8,21,4.5981891
1979,8,22,3.3260602
1979,8,23,4.7819216
1979,8,24,5.4781272
1979,8,25,3.2317427
1979,8,26,2.9725233
1979,8,27,-0.26118749
1979,8,28,-1.8046278
1979,8,29,1.4740193
1979,8,30,1.0410614
1979,8,31,-1.2806269
1979,9,1,-0.66135138
1979,9,2,-0.38508025
1979,9,3,-2.3883893
1979,9,4,-2.4936686
1979,9,5,3.9882154
1979,9,6,2.6724152
1979,9,7,4.007952
1979,9,8,3.8512613
1979,9,9,2.0181619
1979,9,10,4.4087501
1979,9,11,-0.11929229
1979,9,12,0.19390568
1979,9,13,2.7633279
1979,9,14,-0.49975105
1979,9,15,-3.0027736
1979,9,16,-2.4093558
1979,9,17,-2.1684539
1979,9,18,-1.8069779
1979,9,19,3.1910394
1979,9,20,1.6543641
1979,9,21,2.9275916
1979,9,22,4.6998033
1979,9,23,2.2409709
1979,9,24,1.2986948
1979,9,25,3.1445237
1979,9,26,0.093046043
1979,9,27,-1.1297285
1979,9,28,-1.1364105
1979,9,29,-1.2087171
1979,9,30,-1.6910783
1979,10,1,0.68641175
1979,10,2,0.67142817
1979,10,3,0.16718126
1979,10,4,0.46687825
1979,10,5,0.80088439
1979,10,6,0.96020259
1979,10,7,2.5407167
1979,10,8,5.0272476
1979,10,9,3.9466255
1979,10,10,1.4224623
1979,10,11,2.2955114
1979,10,12,4.0641399
1979,10,13,3.8015991
1979,10,14,4.1686322
1979,10,15,4.6475358
1979,10,16,5.1694952
1979,10,17,7.759648
1979,10,18,6.7407949
1979,10,19,7.1924986
1979,10,20,5.7376946
1979,10,21,4.374549
1979,10,22,3.4433492
1979,10,23,3.797086
1979,10,24,3.6689788
1979,10,25,4.2692017
1979,10,26,4.8218311
1979,10,27,0.35995476
1979,10,28,0.68356235
1979,10,29,2.2244678
1979,10,30,4.4073605
1979,10,31,1.4417994
1979,11,1,3.7527198
1979,11,2,4.1977776
1979,11,3,1.2717393
1979,11,4,2.65544
1979,11,5,5.134906
1979,11,6,6.6919393
1979,11,7,0.85917021
1979,11,8,3.2617311
1979,11,9,4.3181615
1979,11,10,5.501372
1979,11,11,7.2677565
1979,11,12,3.1313472
1979,11,13,-0.16572869
1979,11,14,2.768346
1979,11,15,4.4585218
1979,11,16,8.6305923
1979,11,17,6.8103292
1979,11,18,6.7965061
1979,11,19,6.6761977
1979,11,20,7.7704165
1979,11,21,6.0438408
1979,11,22,4.5082522
1979,11,23,4.4393743
1979,11,24,5.7504843
1979,11,25,7.4633698
1979,11,26,8.3427742
1979,11,27,9.2640005
1979,11,28,9.1909704
1979,11,29,8.3015783
1979,11,30,4.1223528
1979,12,1,4.1062009
1979,12,2,8.9940838
1979,12,3,6.7740953
1979,12,4,6.4635931
1979,12,5,7.9569807
1979,12,6,7.6925291
1979,12,7,7.9130537
1979,12,8,6.9064108
1979,12,9,4.0819235
1979,12,10,9.3743224
1979,12,11,7.9660673
1979,12,12,5.7254822
1979,12,13,3.8724042
1979,12,14,1.9179722
1979,12,15,5.1219362
1979,12,16,8.2917615
1979,12,17,9.3645045
1979,12,18,7.9925459
1979,12,19,8.3266618
1979,12,20,8.2385846
1979,12,21,7.0516684
1979,12,22,9.1256228
1979,12,23,10.570765
1979,12,24,7.9892239
1979,12,25,6.258674
1979,12,26,8.4025808
1979,12,27,8.055096
1979,12,28,5.7405993
1979,12,29,6.1528997
1979,12,30,6.1570939
1979,12,31,9.1231414
1980,1,1,8.6277889
1980,1,2,7.5647048
1980,1,3,6.9873491
1980,1,4,8.2068919
1980,1,5,6.6372727
1980,1,6,7.9508699
1980,1,7,6.1890787
1980,1,8,5.9226751
1980,1,9,6.6201085
1980,1,10,7.102404
1980,1,11,9.3459616
1980,1,12,10.278431
1980,1,13,10.76933
1980,1,14,11.356683
1980,1,15,9.342211
1980,1,16,8.3643732
1980,1,17,7.9616881
1980,1,18,7.6574644
1980,1,19,7.8238359
1980,1,20,11.323754
1980,1,21,12.812886
1980,1,22,9.2943663
1980,1,23,5.5648846
1980,1,24,3.1978719
1980,1,25,7.6810839
1980,1,26,6.7454515
1980,1,27,4.9147396
1980,1,28,8.1085593
1980,1,29,9.1271246
1980,1,30,7.6569572
1980,1,31,8.616631
1980,2,1,9.8653284
1980,2,2,7.4578755
1980,2,3,9.967664
1980,2,4,7.7382133
1980,2,5,7.7941184
1980,2,6,7.3328654
1980,2,7,7.0869884
1980,2,8,7.5762472
1980,2,9,5.7257685
1980,2,10,4.2897937
1980,2,11,7.2970646
1980,2,12,5.1490539
1980,2,13,5.2551281
1980,2,14,8.0050033
1980,2,15,10.921122
1980,2,16,9.4945575
1980,2,17,12.265048
1980,2,18,12.502044
1980,2,19,11.634932
1980,2,20,10.681632
1980,2,21,11.406631
1980,2,22,12.434401
1980,2,23,10.840339
1980,2,24,7.8953922
1980,2,25,9.4348963
1980,2,26,7.6928807
1980,2,27,11.082325
1980,2,28,10.847247
1980,2,29,2.5576047
1980,3,1,4.0419021
1980,3,2,6.6624909
1980,3,3,7.8124539
1980,3,4,7.7963392
1980,3,5,6.7497245
1980,3,6,5.5229901
1980,3,7,5.4684516
1980,3,8,7.6691758
1980,3,9,8.798672
1980,3,10,8.5477271
1980,3,11,10.306898
1980,3,12,11.000538
1980,3,13,10.721523
1980,3,14,7.1767691
1980,3,15,5.7921584
1980,3,16,5.9454253
1980,3,17,6.7754854
1980,3,18,8.5410995
1980,3,19,8.3338749
1980,3,20,6.4029871
1980,3,21,6.8460298
1980,3,22,5.9212422
1980,3,23,3.8340308
1980,3,24,5.5436376
1980,3,25,3.9084419
1980,3,26,9.1327099
1980,3,27,8.0099467
1980,3,28,7.4595716
1980,3,29,7.0891951
1980,3,30,6.6737344
1980,3,31,7.0923021
1980,4,1,8.3275541
1980,4,2,9.1115163
1980,4,3,6.773927
1980,4,4,4.1177159
1980,4,5,2.8875929
1980,4,6,4.3259855
1980,4,7,6.8454685
1980,4,8,5.3096641
1980,4,9,3.361899
1980,4,10,2.3253933
1980,4,11,0.55614063
1980,4,12,0.70787949
1980,4,13,1.4563821
1980,4,14,0.99935207
1980,4,15,0.90123133
1980,4,16,3.7225071
1980,4,17,2.6592066
1980,4,18,1.0244361
1980,4,19,2.984746
1980,4,20,5.7599472
1980,4,21,6.2100862
1980,4,22,5.2783153
1980,4,23,5.032614
1980,4,24,4.783833
1980,4,25,4.2953533
1980,4,26,6.1216116
1980,4,27,4.6051333
1980,4,28,0.90602866
1980,4,29,0.096214274
1980,4,30,1.0906935
1980,5,1,2.7783752
1980,5,2,3.7732127
1980,5,3,4.4784389
1980,5,4,5.2092469
1980,5,5,3.2975432
1980,5,6,2.7896519
1980,5,7,2.949335
1980,5,8,2.5920004
1980,5,9,5.18592
1980,5,10,3.7400184
1980,5,11,5.7478257
1980,5,12,3.7547242
1980,5,13,4.5843708
1980,5,14,3.6437296
1980,5,15,0.63786291
1980,5,16,0.75030264
1980,5,17,2.3532587
1980,5,18,5.0863457
1980,5,19,6.3850459
1980,5,20,5.8305275
1980,5,21,6.1249726
1980,5,22,7.9125073
1980,5,23,4.3905311
1980,5,24,1.9608564
1980,5,25,0.77798366
1980,5,26,2.5548397
1980,5,27,2.5635963
1980,5,28,2.9607758
1980,5,29,4.2350903
1980,5,30,2.5308461
1980,5,31,1.3415733
1980,6,1,-0.30128927
1980,6,2,-0.13736109
1980,6,3,-0.20205375
1980,6,4,2.8240078
1980,6,5,4.9462683
1980,6,6,4.7113637
1980,6,7,3.7172124
1980,6,8,4.005002
1980,6,9,1.6170519
1980,6,10,-0.01502932
1980,6,11,1.5121716
1980,6,12,-0.49694154
1980,6,13,-0.11918302
1980,6,14,-0.10104474
1980,6,15,3.9295354
1980,6,16,3.6039974
1980,6,17,3.7957913
1980,6,18,-0.12261416
1980,6,19,0.46225908
1980,6,20,2.3586925
1980,6,21,4.5748359
1980,6,22,3.8136813
1980,6,23,1.3460604
1980,6,24,-0.45945504
1980,6,25,-3.2351485
1980,6,26,-3.4626173
1980,6,27,2.0355694
1980,6,28,-0.98830271
1980,6,29,-4.9895532
1980,6,30,-3.8358415
1980,7,1,-5.7040077
1980,7,2,-4.1383805
1980,7,3,-3.009998
1980,7,4,-1.8598609
1980,7,5,1.0543677
1980,7,6,1.1601465
1980,7,7,2.1454504
1980,7,8,1.2949927
1980,7,9,-2.347286
1980,7,10,-1.8653585
1980,7,11,0.7790983
1980,7,12,2.1793071
1980,7,13,0.38216376
1980,7,14,-2.0858734
1980,7,15,0.38438821
1980,7,16,3.1651774
1980,7,17,3.6216832
1980,7,18,3.4953937
1980,7,19,1.4730029
1980,7,20,2.1630864
1980,7,21,3.4959505
1980,7,22,1.9529216
1980,7,23,3.0926835
1980,7,24,2.6085991
1980,7,25,2.8629887
1980,7,26,0.64333174
1980,7,27,0.099156365
1980,7,28,-2.5327351
1980,7,29,-3.0881189
1980,7,30,-5.8793771
1980,7,31,1.7914307
1980,8,1,3.2392353
1980,8,2,2.9859216
1980,8,3,3.2577138
1980,8,4,4.0520536
1980,8,5,4.2233274
1980,8,6,1.3443472
1980,8,7,0.98254733
1980,8,8,2.3852765
1980,8,9,1.9688377
1980,8,10,0.11505683
1980,8,11,0.28696491
1980,8,12,1.3738696
1980,8,13,3.2673202
1980,8,14,2.7958226
1980,8,15,3.0667165
1980,8,16,-1.2329042
1980,8,17,0.82997604
1980,8,18,0.92079035
1980,8,19,2.5619757
1980,8,20,0.41358382
1980,8,21,-1.4578041
1980,8,22,-1.9148628
1980,8,23,-1.5912639
1980,8,24,0.51389118
1980,8,25,-1.6172041
1980,8,26,0.63936708
1980,8,27,1.8553746
1980,8,28,2.0035883
1980,8,29,2.2819307
1980,8,30,3.2142498
1980,8,31,0.72342385
1980,9,1,0.74291732
1980,9,2,3.7845256
1980,9,3,1.1153564
1980,9,4,1.7516925
1980,9,5,2.4100451
1980,9,6,4.0057234
1980,9,7,0.87858539
1980,9,8,-1.8976954
1980,9,9,0.5541964
1980,9,10,4.3688791
1980,9,11,4.9205643
1980,9,12,3.5660465
1980,9,13,1.4103333
1980,9,14,-0.96035194
1980,9,15,0.49583891
1980,9,16,1.6984975
1980,9,17,2.7710193
1980,9,18,1.0877041
1980,9,19,0.89528208
1980,9,20,1.2634589
1980,9,21,1.3616963
1980,9,22,4.3765106
1980,9,23,4.4108522
1980,9,24,6.1182707
1980,9,25,4.2158928
1980,9,26,3.0783776
1980,9,27,1.6401974
1980,9,28,5.6949383
1980,9,29,0.90937152
1980,9,30,-0.84957525
1980,10,1,-1.5269619
1980,10,2,-2.0439844
1980,10,3,-0.62488908
1980,10,4,0.21877642
1980,10,5,3.7663054
1980,10,6,6.6536326
1980,10,7,5.8231883
1980,10,8,4.5449682
1980,10,9,4.4068347
1980,10,10,4.5141168
1980,10,11,6.5427157
1980,10,12,3.804476
1980,10,13,2.6256682
1980,10,14,4.5091645
1980,10,15,3.3485908
1980,10,16,5.8811509
1980,10,17,2.942997
1980,10,18,4.0391246
1980,10,19,4.4311634
1980,10,20,2.6061819
1980,10,21,-1.0594023
1980,10,22,-0.57572711
1980,10,23,1.6669848
1980,10,24,1.472358
1980,10,25,1.647744
1980,10,26,4.6484226
1980,10,27,4.7672816
1980,10,28,4.2657894
1980,10,29,1.4407226
1980,10,30,2.370859
1980,10,31,3.6181703
1980,11,1,4.1440383
1980,11,2,5.2486284
1980,11,3,0.34411667
1980,11,4,0.88026686
1980,11,5,5.5239768
1980,11,6,3.9899087
1980,11,7,-0.4023573
1980,11,8,-1.4120583
1980,11,9,4.1969041
1980,11,10,4.0366184
1980,11,11,5.3351263
1980,11,12,4.277795
1980,11,13,6.0201294
1980,11,14,4.2915465
1980,11,15,6.2476299
1980,11,16,2.8395234
1980,11,17,5.5862419
1980,11,18,5.9421594
1980,11,19,3.5540382
1980,11,20,0.20574663
1980,11,21,2.1668199
1980,11,22,1.4785071
1980,11,23,2.6040372
1980,11,24,4.2309128
1980,11,25,3.4135918
1980,11,26,4.38551
1980,11,27,6.3943208
1980,11,28,7.0458926
1980,11,29,7.0425139
1980,11,30,7.6645714
1980,12,1,7.9311603
1980,12,2,6.0256807
1980,12,3,6.3141536
1980,12,4,7.2130051
1980,12,5,4.5879481
1980,12,6,3.9601087
1980,12,7,6.5625022
1980,12,8,7.0228413
1980,12,9,8.0755888
1980,12,10,6.7197082
1980,12,11,6.5913354
1980,12,12,9.1595808
1980,12,13,8.340848
1980,12,14,6.4134754
1980,12,15,8.7188507
1980,12,16,7.9728907
1980,12,17,3.7868703
1980,12,18,2.5547884
1980,12,19,0.33874966
1980,12,20,4.4662498
1980,12,21,6.6461257
1980,12,22,7.8559988
1980,12,23,9.7474048
1980,12,24,9.1698496
1980,12,25,7.4207861
1980,12,26,8.2661547
1980,12,27,6.5425103
1980,12,28,7.4034672
1980,12,29,10.021843
1980,12,30,6.5071777
1980,12,31,4.0155498
1981,1,1,3.0227731
1981,1,2,4.1671303
1981,1,3,5.1515815
1981,1,4,6.5464493
1981,1,5,8.1920723
1981,1,6,5.4965262
1981,1,7,4.8596118
1981,1,8,6.5739257
1981,1,9,7.733707
1981,1,10,7.7385204
1981,1,11,7.8889293
1981,1,12,6.3033663
1981,1,13,7.8995733
1981,1,14,9.0026652
1981,1,15,9.8004896
1981,1,16,7.5144662
1981,1,17,8.6450952
1981,1,18,8.3445298
1981,1,19,9.383577
1981,1,20,8.4454286
1981,1,21,6.755705
1981,1,22,8.6479728
1981,1,23,9.4940522
1981,1,24,10.395913
1981,1,25,9.94653
1981,1,26,7.711224
1981,1,27,8.438289
1981,1,28,5.7876725
1981,1,29,7.8050738
1981,1,30,8.8951179
1981,1,31,8.7085082
1981,2,1,8.3837082
1981,2,2,9.1559528
1981,2,3,5.2669994
1981,2,4,6.9534486
1981,2,5,10.316994
1981,2,6,10.160598
1981,2,7,6.1777738
1981,2,8,3.9425903
1981,2,9,7.6735484
1981,2,10,7.8054682
1981,2,11,5.5802479
1981,2,12,8.3884011
1981,2,13,5.5072198
1981,2,14,7.4012333
1981,2,15,7.1917405
1981,2,16,7.1227405
1981,2,17,7.8490179
1981,2,18,7.2182576
1981,2,19,10.079175
1981,2,20,9.2695823
1981,2,21,10.085399
1981,2,22,7.5340999
1981,2,23,7.0199317
1981,2,24,5.97493
1981,2,25,5.3147034
1981,2,26,5.480522
1981,2,27,7.2915444
1981,2,28,8.7110484
1981,3,1,12.815235
1981,3,2,11.379565
1981,3,3,11.685588
1981,3,4,10.84937
1981,3,5,8.1134698
1981,3,6,9.2156177
1981,3,7,9.9338293
1981,3,8,7.7105389
1981,3,9,7.6801209
1981,3,10,8.0925565
1981,3,11,6.7370691
1981,3,12,6.8537259
1981,3,13,5.8393785
1981,3,14,6.8303114
1981,3,15,5.5862169
1981,3,16,8.8536238
1981,3,17,7.4041637
1981,3,18,5.3286638
1981,3,19,6.5644663
1981,3,20,6.0150463
1981,3,21,7.0592356
1981,3,22,4.9213974
1981,3,23,1.0560139
1981,3,24,4.637786
1981,3,25,7.337793
1981,3,26,9.1429434
1981,3,27,9.3374326
1981,3,28,6.7746484
1981,3,29,8.880323
1981,3,30,10.293164
1981,3,31,7.4680062
1981,4,1,6.013732
1981,4,2,7.0433295
1981,4,3,5.3426084
1981,4,4,6.8864937
1981,4,5,7.3215957
1981,4,6,9.0086964
1981,4,7,7.3368476
1981,4,8,4.8083877
1981,4,9,5.0501913
1981,4,10,4.4126814
1981,4,11,4.9510222
1981,4,12,6.2290105
1981,4,13,8.2967877
1981,4,14,8.3551962
1981,4,15,7.9289638
1981,4,16,8.1971057
1981,4,17,9.0160869
1981,4,18,9.2671268
1981,4,19,7.3041633
1981,4,20,7.6512739
1981,4,21,7.5788016
1981,4,22,5.0814773
1981,4,23,1.6281567
1981,4,24,4.1759422
1981,4,25,7.1233759
1981,4,26,6.8031265
1981,4,27,5.0299991
1981,4,28,5.5150452
1981,4,29,8.2056032
1981,4,30,5.4723888
1981,5,1,2.7906052
1981,5,2,5.2477373
1981,5,3,5.4837252
1981,5,4,4.748559
1981,5,5,2.7874502
1981,5,6,5.4944837
1981,5,7,6.6110804
1981,5,8,3.4045804
1981,5,9,2.8617147
1981,5,10,2.3334515
1981,5,11,6.6023637
1981,5,12,5.0894733
1981,5,13,7.6018387
1981,5,14,7.5291749
1981,5,15,4.8555176
1981,5,16,4.2602261
1981,5,17,4.4099929
1981,5,18,2.6337794
1981,5,19,1.4779933
1981,5,20,0.47954285
1981,5,21,1.5267065
1981,5,22,6.0466532
1981,5,23,4.8013822
1981,5,24,0.88686449
1981,5,25,-2.8385286
1981,5,26,2.4122829
1981,5,27,5.0003324
1981,5,28,5.4683487
1981,5,29,4.8205602
1981,5,30,4.4116637
1981,5,31,2.5459227
1981,6,1,1.8409232
1981,6,2,0.58828434
1981,6,3,0.54920148
1981,6,4,0.95869813
1981,6,5,4.3737423
1981,6,6,3.8310761
1981,6,7,4.7862668
1981,6,8,3.150494
1981,6,9,1.023907
1981,6,10,1.6841279
1981,6,11,1.8763416
1981,6,12,1.1866804
1981,6,13,1.7252639
1981,6,14,1.7082246
1981,6,15,1.7686515
1981,6,16,0.73485386
1981,6,17,3.053012
1981,6,18,1.5850717
1981,6,19,2.351068
1981,6,20,2.3354411
1981,6,21,1.0914933
1981,6,22,-0.55206853
1981,6,23,1.4283798
1981,6,24,1.0194971
1981,6,25,-0.90133942
1981,6,26,-4.3842493
1981,6,27,-3.5039917
1981,6,28,2.3005516
1981,6,29,4.8293551
1981,6,30,4.4489138
1981,7,1,1.4913618
1981,7,2,-0.75898002
1981,7,3,0.9696117
1981,7,4,0.61541688
1981,7,5,1.7889042
1981,7,6,3.3355219
1981,7,7,5.0879238
1981,7,8,3.1568272
1981,7,9,2.0711106
1981,7,10,2.9586851
1981,7,11,1.8568547
1981,7,12,0.60026188
1981,7,13,3.2810969
1981,7,14,0.03374887
1981,7,15,-3.1344645
1981,7,16,-2.3456757
1981,7,17,-0.74847153
1981,7,18,-1.5914788
1981,7,19,-0.048221332
1981,7,20,0.39893621
1981,7,21,-0.064913844
1981,7,22,-1.432571
1981,7,23,-0.77106633
1981,7,24,0.12890324
1981,7,25,0.81498973
1981,7,26,-0.042715544
1981,7,27,2.0164118
1981,7,28,2.9901537
1981,7,29,3.1324821
1981,7,30,4.904245
1981,7,31,4.6812334
1981,8,1,3.0474628
1981,8,2,1.7100471
1981,8,3,0.98234455
1981,8,4,-0.48315247
1981,8,5,0.48663108
1981,8,6,-1.5212406
1981,8,7,0.30947507
1981,8,8,-0.59539919
1981,8,9,1.334672
1981,8,10,0.16943521
1981,8,11,-2.78915
1981,8,12,-3.635612
1981,8,13,0.1307437
1981,8,14,3.1647185
1981,8,15,3.0937972
1981,8,16,3.3842601
1981,8,17,3.0131914
1981,8,18,1.6993545
1981,8,19,3.4965653
1981,8,20,3.0540499
1981,8,21,3.3999057
1981,8,22,2.2093997
1981,8,23,-1.1477467
1981,8,24,-2.3320979
1981,8,25,-2.7353366
1981,8,26,-0.55743434
1981,8,27,-0.64163447
1981,8,28,2.0394313
1981,8,29,3.5387514
1981,8,30,2.4908032
1981,8,31,0.37736081
1981,9,1,2.567361
1981,9,2,2.1157702
1981,9,3,2.3484951
1981,9,4,5.2212042
1981,9,5,5.4066926
1981,9,6,4.1476187
1981,9,7,1.3982097
1981,9,8,-0.84836224
1981,9,9,-1.1086525
1981,9,10,-0.65830809
1981,9,11,-2.8242416
1981,9,12,0.27067745
1981,9,13,-1.0620216
1981,9,14,-1.6000056
1981,9,15,2.1533698
1981,9,16,3.1130427
1981,9,17,0.19086137
1981,9,18,-0.16236035
1981,9,19,-1.49687
1981,9,20,-2.9473848
1981,9,21,-1.5667088
1981,9,22,0.53825254
1981,9,23,2.3113615
1981,9,24,2.8357669
1981,9,25,4.3667964
1981,9,26,4.0883645
1981,9,27,1.4944004
1981,9,28,1.8120897
1981,9,29,3.259269
1981,9,30,2.6579337
1981,10,1,5.3471141
1981,10,2,0.94322018
1981,10,3,-1.2243717
1981,10,4,0.70085024
1981,10,5,-1.0170738
1981,10,6,-0.23430568
1981,10,7,2.2621099
1981,10,8,3.4256374
1981,10,9,2.2892817
1981,10,10,3.0525454
1981,10,11,2.5494471
1981,10,12,1.8939237
1981,10,13,1.4516523
1981,10,14,2.1886952
1981,10,15,3.6536614
1981,10,16,5.0555942
1981,10,17,5.961335
1981,10,18,5.439754
1981,10,19,3.9393529
1981,10,20,5.1909874
1981,10,21,4.6115281
1981,10,22,7.2453437
1981,10,23,8.2138161
1981,10,24,5.5968843
1981,10,25,6.5328043
1981,10,26,7.5919323
1981,10,27,5.2203895
1981,10,28,6.8657791
1981,10,29,5.9680602
1981,10,30,3.7635171
1981,10,31,1.5376408
1981,11,1,5.1686184
1981,11,2,3.4703452
1981,11,3,0.30984255
1981,11,4,2.0085179
1981,11,5,1.6843027
1981,11,6,2.7607984
1981,11,7,4.1631415
1981,11,8,5.7429365
1981,11,9,6.9415796
1981,11,10,4.0278917
1981,11,11,4.2492627
1981,11,12,5.8363807
1981,11,13,4.0460555
1981,11,14,4.6395085
1981,11,15,5.6593755
1981,11,16,5.984443
1981,11,17,0.59403077
1981,11,18,1.9980362
1981,11,19,3.3749294
1981,11,20,3.9160325
1981,11,21,0.38540439
1981,11,22,0.51277712
1981,11,23,2.53056
1981,11,24,6.7963595
1981,11,25,4.5898838
1981,11,26,8.4148971
1981,11,27,8.4801996
1981,11,28,5.9089299
1981,11,29,2.9122021
1981,11,30,2.4127265
1981,12,1,2.8645599
1981,12,2,4.5918101
1981,12,3,6.8239855
1981,12,4,6.1712071
1981,12,5,4.8087581
1981,12,6,3.1171182
1981,12,7,4.2979238
1981,12,8,5.4098308
1981,12,9,6.4637617
1981,12,10,6.6356667
