year,month,day,tmin
1980,7,11,-0.59780621
1980,7,12,0.62045034
1980,7,13,-0.19597734
1980,7,14,-2.9854483
1980,7,15,-0.7138312
1980,7,16,1.5538186
1980,7,17,2.8316653
1980,7,18,2.4610534
1980,7,19,0.26937572
1980,7,20,1.023652
1980,7,21,2.5899805
1980,7,22,1.2943615
1980,7,23,1.8806606
1980,7,24,1.4025464
1980,7,25,1.9461011
1980,7,26,-0.354815
1980,7,27,-0.7628358
1980,7,28,-3.5598781
1980,7,29,-4.4010013
1980,7,30,-6.4643489
1980,7,31,0.92020998
1980,8,1,2.3967613
1980,8,2,1.6187559
1980,8,3,2.0511495
1980,8,4,3.0137612
1980,8,5,3.1231717
1980,8,6,0.39879531
1980,8,7,-0.15743875
1980,8,8,1.6392748
1980,8,9,1.0381035
1980,8,10,-0.89638573
1980,8,11,-0.30667654
1980,8,12,-0.031412631
1980,8,13,1.7284125
1980,8,14,1.9376963
1980,8,15,2.0595327
1980,8,16,-1.501295
1980,8,17,-0.036403618
1980,8,18,0.12319972
1980,8,19,1.2981693
1980,8,20,-0.72240287
1980,8,21,-2.6509001
1980,8,22,-3.1723252
1980,8,23,-2.8371475
1980,8,24,-0.93959043
1980,8,25,-2.9696217
1980,8,26,-1.6009156
1980,8,27,0.010818687
1980,8,28,0.53122993
1980,8,29,0.83480232
1980,8,30,2.1830049
1980,8,31,-1.4041182
1980,9,1,-0.43150914
1980,9,2,1.9897852
1980,9,3,-0.068195323
1980,9,4,0.27776978
1980,9,5,1.0581804
1980,9,6,2.4227257
1980,9,7,-0.48009895
1980,9,8,-3.1452109
1980,9,9,-1.4972291
1980,9,10,2.6977551
1980,9,11,2.8541874
1980,9,12,2.3593965
1980,9,13,-0.059409044
1980,9,14,-2.7595032
1980,9,15,-1.1362579
1980,9,16,-0.35291586
1980,9,17,1.1021122
1980,9,18,-0.51748385
1980,9,19,-0.67883858
1980,9,20,-0.75419473
1980,9,21,-0.046496617
1980,9,22,2.6902043
1980,9,23,2.1838027
1980,9,24,4.1839741
1980,9,25,2.4503558
1980,9,26,1.6211429
1980,9,27,0.24059621
1980,9,28,4.1071124
1980,9,29,-0.41720827
1980,9,30,-2.876602
1980,10,1,-3.349443
1980,10,2,-3.8849846
1980,10,3,-2.5700299
1980,10,4,-1.4883038
1980,10,5,1.8657032
1980,10,6,4.322081
1980,10,7,4.0499046
1980,10,8,2.412407
1980,10,9,2.5560087
1980,10,10,2.7589984
1980,10,11,4.8966407
1980,10,12,2.6208873
1980,10,13,1.3333781
1980,10,14,2.7852673
1980,10,15,2.1344686
1980,10,16,4.1795417
1980,10,17,1.3589124
1980,10,18,2.4175444
1980,10,19,2.9669113
1980,10,20,0.69483823
1980,10,21,-2.7257858
1980,10,22,-2.2883965
1980,10,23,-0.22651087
1980,10,24,-0.24223731
1980,10,25,0.0098558345
1980,10,26,3.1698865
1980,10,27,3.0790948
1980,10,28,2.7792801
1980,10,29,-0.39968658
1980,10,30,0.89760948
1980,10,31,2.0635933
1980,11,1,2.1936684
1980,11,2,4.1041648
1980,11,3,-1.2764051
1980,11,4,-0.88054439
1980,11,5,4.0030486
1980,11,6,3.0000509
1980,11,7,-1.7102529
1980,11,8,-3.6611381
1980,11,9,2.53866
1980,11,10,2.7259944
1980,11,11,3.8997933
1980,11,12,3.022976
1980,11,13,5.0632463
1980,11,14,2.6729144
1980,11,15,4.9766719
1980,11,16,1.9198325
1980,11,17,5.1152014
1980,11,18,4.8395232
1980,11,19,2.6833915
1980,11,20,-1.2424369
1980,11,21,0.88115665
1980,11,22,0.19149836
1980,11,23,1.6701949
1980,11,24,3.3014707
1980,11,25,2.2660413
1980,11,26,3.3499131
1980,11,27,5.9186704
1980,11,28,5.8480931
1980,11,29,6.4191643
1980,11,30,7.1757325
1980,12,1,7.4722062
1980,12,2,4.9996866
1980,12,3,4.7636341
1980,12,4,6.268737
1980,12,5,4.1334062
1980,12,6,2.513272
1980,12,7,5.7394285
1980,12,8,5.5839613
1980,12,9,7.7617155
1980,12,10,6.4023752
1980,12,11,5.8455827
1980,12,12,8.7804737
1980,12,13,7.7985804
1980,12,14,5.5508274
1980,12,15,7.7026991
1980,12,16,7.3955452
1980,12,17,2.7473576
1980,12,18,1.5429003
1980,12,19,-0.56032573
1980,12,20,3.1688538
1980,12,21,5.4938243
1980,12,22,6.6734833
1980,12,23,8.727129
1980,12,24,7.8476919
1980,12,25,6.4274206
1980,12,26,6.9416537
1980,12,27,5.8526817
1980,12,28,6.4878648
1980,12,29,9.196807
1980,12,30,6.2326285
1980,12,31,3.1818029
1981,1,1,1.7982024
1981,1,2,2.9995298
1981,1,3,4.1125287
1981,1,4,5.0365741
1981,1,5,7.3207349
1981,1,6,4.4895687
1981,1,7,3.5012854
1981,1,8,5.4096045
1981,1,9,6.4346349
1981,1,10,7.3476605
1981,1,11,7.1005829
1981,1,12,4.9203703
1981,1,13,6.5588269
1981,1,14,8.0562583
1981,1,15,9.1534218
1981,1,16,6.0329592
1981,1,17,7.5035535
1981,1,18,8.0902891
1981,1,19,8.9677638
1981,1,20,8.249076
1981,1,21,5.4356712
1981,1,22,7.6688767
1981,1,23,8.5741126
1981,1,24,9.7865577
1981,1,25,9.1250079
1981,1,26,6.9410229
1981,1,27,7.782563
1981,1,28,4.5363007
1981,1,29,6.5122936
1981,1,30,7.2563524
1981,1,31,7.271671
1981,2,1,7.080565
1981,2,2,8.1787196
1981,2,3,4.7907582
1981,2,4,5.5271286
1981,2,5,9.6403174
1981,2,6,9.0907017
1981,2,7,5.1541165
1981,2,8,2.2004428
1981,2,9,6.3143474
1981,2,10,6.8228077
1981,2,11,4.1032606
1981,2,12,7.6846421
1981,2,13,4.082179
1981,2,14,5.6523019
1981,2,15,5.7810844
1981,2,16,5.1234186
1981,2,17,6.1900321
1981,2,18,5.4554014
1981,2,19,8.9443569
1981,2,20,7.4359868
1981,2,21,8.9967335
1981,2,22,5.6299355
1981,2,23,5.4234686
1981,2,24,4.6643224
1981,2,25,3.2535869
1981,2,26,3.6880962
1981,2,27,5.503176
1981,2,28,7.8656943
1981,3,1,10.835895
1981,3,2,9.3096699
1981,3,3,9.8223848
1981,3,4,9.0669603
1981,3,5,5.8708294
1981,3,6,6.8014435
1981,3,7,7.2399472
1981,3,8,5.130405
1981,3,9,5.1462513
1981,3,10,6.0961395
1981,3,11,4.77743
1981,3,12,5.1697139
1981,3,13,3.9217831
1981,3,14,5.0214457
1981,3,15,3.5609225
1981,3,16,7.372542
1981,3,17,5.9355436
1981,3,18,3.2873724
1981,3,19,4.3759155
1981,3,20,4.0787935
1981,3,21,4.8361973
1981,3,22,3.0829963
1981,3,23,-1.1290306
1981,3,24,2.295767
1981,3,25,5.3425065
1981,3,26,7.0636441
1981,3,27,7.2971435
1981,3,28,4.3172607
1981,3,29,6.7062103
1981,3,30,8.5372994
1981,3,31,6.0051336
1981,4,1,3.4799675
1981,4,2,4.9831242
1981,4,3,2.8664882
1981,4,4,4.3664874
1981,4,5,4.9231351
1981,4,6,7.0902253
1981,4,7,4.8063744
1981,4,8,2.7624502
1981,4,9,3.4185515
1981,4,10,2.2003113
1981,4,11,2.5533096
1981,4,12,3.9935886
1981,4,13,5.6874132
1981,4,14,5.3542543
1981,4,15,5.5557267
1981,4,16,5.9983834
1981,4,17,7.1059445
1981,4,18,7.3959901
1981,4,19,5.4487161
1981,4,20,6.0219731
1981,4,21,5.826327
1981,4,22,3.545553
1981,4,23,-0.39679769
1981,4,24,2.1865108
1981,4,25,5.2675723
1981,4,26,4.9062615
1981,4,27,3.3048904
1981,4,28,3.628043
1981,4,29,6.3871872
1981,4,30,2.9970664
1981,5,1,0.71155589
1981,5,2,3.586584
1981,5,3,3.7048217
1981,5,4,3.1267668
1981,5,5,0.62366673
1981,5,6,3.4090331
1981,5,7,4.757517
1981,5,8,1.5548852
1981,5,9,0.40983349
1981,5,10,-0.092135936
1981,5,11,4.6766555
1981,5,12,3.2912688
1981,5,13,5.7915416
1981,5,14,5.8758765
1981,5,15,3.7022931
1981,5,16,2.7755559
1981,5,17,2.8010001
1981,5,18,1.1477263
1981,5,19,-0.39947188
1981,5,20,-2.1249617
1981,5,21,-1.446609
1981,5,22,4.2962075
1981,5,23,3.4588584
1981,5,24,-1.201001
1981,5,25,-4.8085349
1981,5,26,0.0010967394
1981,5,27,3.4834873
1981,5,28,4.2634661
1981,5,29,3.4504625
1981,5,30,3.0756988
1981,5,31,0.8832979
1981,6,1,0.1198468
1981,6,2,-1.0617374
1981,6,3,-1.3634435
1981,6,4,-0.45533916
1981,6,5,3.2970615
1981,6,6,2.06327
1981,6,7,3.4420158
1981,6,8,2.0896784
1981,6,9,-0.71252833
1981,6,10,0.36014763
1981,6,11,0.18143704
1981,6,12,-0.25567374
1981,6,13,0.14483457
1981,6,14,0.21604965
1981,6,15,0.73394025
1981,6,16,-0.67526174
1981,6,17,1.4346007
1981,6,18,0.068437721
1981,6,19,1.389287
1981,6,20,1.5963549
1981,6,21,-0.00035360515
1981,6,22,-1.5416092
1981,6,23,0.77619767
1981,6,24,0.27123301
1981,6,25,-2.6657629
1981,6,26,-6.5682473
1981,6,27,-6.1054796
1981,6,28,1.336527
1981,6,29,3.9945035
1981,6,30,3.8688577
1981,7,1,-0.45114321
1981,7,2,-2.5404007
1981,7,3,-0.55328818
1981,7,4,-0.44097563
1981,7,5,0.89322732
1981,7,6,2.2457135
1981,7,7,3.6513719
1981,7,8,2.204082
1981,7,9,1.0674768
1981,7,10,1.7344165
1981,7,11,1.1577751
1981,7,12,-0.300692
1981,7,13,2.4194531
1981,7,14,-0.91497694
1981,7,15,-4.2255078
1981,7,16,-4.4214943
1981,7,17,-2.169361
1981,7,18,-3.4348647
1981,7,19,-1.3250528
1981,7,20,-0.51420126
1981,7,21,-1.2562687
1981,7,22,-3.3508986
1981,7,23,-2.0370955
1981,7,24,0.27583498
1981,7,25,0.16939946
1981,7,26,-0.88333399
1981,7,27,1.2821817
1981,7,28,1.83612
1981,7,29,2.0041377
1981,7,30,3.5186354
1981,7,31,3.5730915
1981,8,1,2.0258467
1981,8,2,0.73480314
1981,8,3,-0.79940184
1981,8,4,-2.4051521
1981,8,5,-1.3031254
1981,8,6,-3.978561
1981,8,7,-0.93532108
1981,8,8,-1.4891455
1981,8,9,-0.028368999
1981,8,10,-0.88169988
1981,8,11,-4.2884135
1981,8,12,-5.9314803
1981,8,13,-1.6282122
1981,8,14,1.6567568
1981,8,15,1.649875
1981,8,16,2.6807427
1981,8,17,1.8934008
1981,8,18,0.74830793
1981,8,19,2.0737386
1981,8,20,1.8851096
1981,8,21,1.7271042
1981,8,22,1.4110504
1981,8,23,-2.7840111
1981,8,24,-4.013585
1981,8,25,-3.8847423
1981,8,26,-1.6461161
1981,8,27,-1.7419816
1981,8,28,0.16951369
1981,8,29,2.0918608
1981,8,30,0.55172244
1981,8,31,-1.6998469
1981,9,1,0.84534839
1981,9,2,-0.08999444
1981,9,3,1.1746138
1981,9,4,4.0391366
1981,9,5,4.1824237
1981,9,6,2.8637926
1981,9,7,0.35179674
1981,9,8,-2.5657024
1981,9,9,-2.3527998
1981,9,10,-2.1404557
1981,9,11,-4.7765849
1981,9,12,-1.7002316
1981,9,13,-3.3907742
1981,9,14,-3.6886511
1981,9,15,-0.17299133
1981,9,16,2.0006497
1981,9,17,-0.96922013
1981,9,18,-1.9228818
1981,9,19,-3.3250397
1981,9,20,-4.6810629
1981,9,21,-3.1844909
1981,9,22,-0.79308148
1981,9,23,0.71198188
1981,9,24,1.1976856
1981,9,25,2.6525937
1981,9,26,2.8299991
1981,9,27,-0.48204448
1981,9,28,0.4983077
1981,9,29,1.5476003
1981,9,30,1.2431639
1981,10,1,4.0369136
1981,10,2,-0.37382271
1981,10,3,-2.7306145
1981,10,4,-1.5466731
1981,10,5,-3.2920011
1981,10,6,-1.6994609
1981,10,7,0.59529494
1981,10,8,1.7847841
1981,10,9,0.56824124
1981,10,10,1.7398977
1981,10,11,0.97666815
1981,10,12,0.3268431
1981,10,13,-0.28898043
1981,10,14,1.111956
1981,10,15,2.3565731
1981,10,16,3.3113186
1981,10,17,3.7142867
1981,10,18,4.3711676
1981,10,19,2.5550875
1981,10,20,3.6301502
1981,10,21,4.0037466
1981,10,22,5.8580846
1981,10,23,7.4469481
1981,10,24,5.2066826
1981,10,25,5.6318549
1981,10,26,6.5828089
1981,10,27,4.8420634
1981,10,28,5.8519653
1981,10,29,4.8886356
1981,10,30,2.5984369
1981,10,31,0.1620976
1981,11,1,3.6477199
1981,11,2,2.6298174
1981,11,3,-1.1045757
1981,11,4,1.20804
1981,11,5,0.27743024
1981,11,6,1.5583016
1981,11,7,3.0060878
1981,11,8,4.5759136
1981,11,9,6.0158134
1981,11,10,2.8078181
1981,11,11,2.9396572
1981,11,12,5.1170022
1981,11,13,3.2748708
1981,11,14,3.4165103
1981,11,15,5.0608748
1981,11,16,5.17337
1981,11,17,-0.36205614
1981,11,18,1.1072665
1981,11,19,2.2914165
1981,11,20,3.264878
1981,11,21,-0.50016722
1981,11,22,-0.46974834
1981,11,23,1.6444936
1981,11,24,5.4543721
1981,11,25,3.4543029
1981,11,26,7.5156824
1981,11,27,6.9330816
