year,month,day,tmin
1979,7,8,-2.0802459
1979,7,9,-0.84016531
1979,7,10,-0.6567048
1979,7,11,0.95935883
1979,7,12,1.7643373
1979,7,13,-0.79201632
1979,7,14,-1.4745131
1979,7,15,-4.5381217
1979,7,16,-2.568854
1979,7,17,-0.6559176
1979,7,18,-3.5866453
1979,7,19,-6.4974064
1979,7,20,-1.017367
1979,7,21,-0.25523614
1979,7,22,-1.0995206
1979,7,23,0.39180517
1979,7,24,1.1138585
1979,7,25,1.6834352
1979,7,26,1.2897952
1979,7,27,1.605072
1979,7,28,1.2252396
1979,7,29,1.6347172
1979,7,30,0.1003523
1979,7,31,-0.85679167
1979,8,1,-1.5291828
1979,8,2,-2.5816931
1979,8,3,-1.3916005
1979,8,4,0.42018652
1979,8,5,0.61285304
1979,8,6,0.029537133
1979,8,7,0.36844176
1979,8,8,3.2849699
1979,8,9,3.3297221
1979,8,10,-0.23693626
1979,8,11,-1.464904
1979,8,12,-2.0341736
1979,8,13,-0.81170968
1979,8,14,-2.1675353
1979,8,15,0.044459911
1979,8,16,-1.3981272
1979,8,17,3.3077953
1979,8,18,3.7324148
1979,8,19,3.5609449
1979,8,20,3.8954041
1979,8,21,2.1700408
1979,8,22,2.0157404
1979,8,23,1.9995368
1979,8,24,2.65578
1979,8,25,0.44588376
1979,8,26,0.30004709
1979,8,27,-2.0722118
1979,8,28,-3.4874107
1979,8,29,-1.0456901
1979,8,30,-0.8228961
1979,8,31,-2.8439779
1979,9,1,-2.1118645
1979,9,2,-2.2205856
1979,9,3,-4.4869174
1979,9,4,-4.8052633
1979,9,5,1.9327164
1979,9,6,1.9929498
1979,9,7,2.131625
1979,9,8,1.6849968
1979,9,9,0.34926273
1979,9,10,1.0001997
1979,9,11,-3.6390698
1979,9,12,-2.845868
1979,9,13,0.97768081
1979,9,14,-2.5906338
1979,9,15,-4.418008
1979,9,16,-4.8626656
1979,9,17,-4.5185471
1979,9,18,-2.6516821
1979,9,19,0.3785909
1979,9,20,-0.38353277
1979,9,21,0.55241855
1979,9,22,2.1739769
1979,9,23,-0.14664337
1979,9,24,-0.59922371
1979,9,25,0.86906863
1979,9,26,-1.5123309
1979,9,27,-2.5581156
1979,9,28,-3.1694035
1979,9,29,-3.2828047
1979,9,30,-4.890679
1979,10,1,-2.4972706
1979,10,2,-2.8517355
1979,10,3,-2.642536
1979,10,4,-1.2158091
1979,10,5,-1.1026355
1979,10,6,-0.48095101
1979,10,7,1.4484804
1979,10,8,3.0203805
1979,10,9,2.0391928
1979,10,10,-1.4150956
1979,10,11,-0.97660735
1979,10,12,0.58892637
1979,10,13,1.0505954
1979,10,14,1.683808
1979,10,15,2.6724438
1979,10,16,2.9684538
1979,10,17,5.3208092
1979,10,18,3.4695397
1979,10,19,4.3223121
1979,10,20,3.5296113
1979,10,21,1.8797511
1979,10,22,0.45672903
1979,10,23,1.0849379
1979,10,24,0.42073424
1979,10,25,2.3198042
1979,10,26,2.5724367
1979,10,27,-2.2159005
1979,10,28,-1.7720151
1979,10,29,-0.79398398
1979,10,30,1.735078
1979,10,31,-1.9902677
1979,11,1,1.0933186
1979,11,2,1.3393322
1979,11,3,-1.1813803
1979,11,4,0.95721811
1979,11,5,3.3972187
1979,11,6,3.9188308
1979,11,7,-2.7087216
1979,11,8,-1.7560934
1979,11,9,0.9827869
1979,11,10,3.1157894
1979,11,11,4.662007
1979,11,12,0.61065211
1979,11,13,-3.3919446
1979,11,14,-0.52672147
1979,11,15,1.4751896
1979,11,16,5.864824
1979,11,17,4.0346858
1979,11,18,3.667521
1979,11,19,3.88683
1979,11,20,5.1988999
1979,11,21,3.4402307
1979,11,22,1.6403972
1979,11,23,1.1410428
1979,11,24,2.851385
1979,11,25,3.1728389
1979,11,26,5.550628
1979,11,27,7.3666026
1979,11,28,6.7643344
1979,11,29,6.2489709
1979,11,30,0.88441323
1979,12,1,1.1045994
1979,12,2,4.2974005
1979,12,3,3.3566007
1979,12,4,5.0530825
1979,12,5,4.3808629
1979,12,6,4.5182316
1979,12,7,5.1375056
1979,12,8,4.6004077
1979,12,9,2.4430408
1979,12,10,6.7701564
1979,12,11,5.2644428
1979,12,12,2.3882303
1979,12,13,0.43809433
1979,12,14,-0.94938388
1979,12,15,2.0019947
1979,12,16,5.7980451
1979,12,17,7.4810163
1979,12,18,5.6550457
1979,12,19,5.8310402
1979,12,20,5.1476987
1979,12,21,4.6024249
1979,12,22,7.2996602
1979,12,23,9.1218044
1979,12,24,5.7770039
1979,12,25,4.1193931
1979,12,26,6.422356
1979,12,27,5.7781761
1979,12,28,3.5867631
1979,12,29,3.6132728
1979,12,30,4.337607
1979,12,31,5.0387861
1980,1,1,7.5178923
1980,1,2,5.5988017
1980,1,3,4.3282481
1980,1,4,5.7763957
1980,1,5,4.9236232
1980,1,6,6.3321017
1980,1,7,4.8927162
1980,1,8,4.1035587
1980,1,9,4.8743308
1980,1,10,5.2351292
1980,1,11,7.2242214
1980,1,12,8.2036612
1980,1,13,9.6283358
1980,1,14,9.6224203
1980,1,15,7.517348
1980,1,16,5.5149117
1980,1,17,5.597217
1980,1,18,5.6020269
1980,1,19,5.221604
1980,1,20,9.1270622
1980,1,21,12.257531
1980,1,22,7.0974083
1980,1,23,3.6810269
1980,1,24,1.0103328
1980,1,25,6.475197
1980,1,26,4.8238073
1980,1,27,2.6845915
1980,1,28,6.0098773
1980,1,29,7.4523167
1980,1,30,5.0457176
1980,1,31,6.2701231
1980,2,1,7.8399575
1980,2,2,5.6273543
1980,2,3,6.9142071
1980,2,4,6.1100883
1980,2,5,6.1188906
1980,2,6,4.6626342
1980,2,7,4.8554749
1980,2,8,5.0298157
1980,2,9,2.9300861
1980,2,10,2.5481037
1980,2,11,4.5985974
1980,2,12,2.9648069
1980,2,13,3.0432769
1980,2,14,5.5983821
1980,2,15,8.4086729
1980,2,16,7.3212552
1980,2,17,10.042657
1980,2,18,11.278558
1980,2,19,9.6133106
1980,2,20,8.1180153
1980,2,21,8.7583363
1980,2,22,10.058728
1980,2,23,8.7962363
1980,2,24,5.5682271
1980,2,25,7.7462256
1980,2,26,4.7882857
1980,2,27,8.505265
1980,2,28,8.6855423
1980,2,29,0.046712694
1980,3,1,1.6284166
1980,3,2,4.3875576
1980,3,3,5.1663893
1980,3,4,5.0181398
1980,3,5,3.9736072
1980,3,6,3.513332
1980,3,7,3.1507924
1980,3,8,5.0675887
1980,3,9,6.0070683
1980,3,10,6.6110993
1980,3,11,8.5874615
1980,3,12,9.8145999
1980,3,13,8.2158944
1980,3,14,4.3160888
1980,3,15,2.5581495
1980,3,16,3.4100115
1980,3,17,2.9074504
1980,3,18,5.8700612
1980,3,19,5.5463883
1980,3,20,2.9412676
1980,3,21,4.2141756
1980,3,22,2.3261612
1980,3,23,1.6649976
1980,3,24,2.9352913
1980,3,25,1.129451
1980,3,26,5.6980904
1980,3,27,4.6666075
1980,3,28,6.1541042
1980,3,29,2.9331847
1980,3,30,2.5947064
1980,3,31,5.0042397
1980,4,1,6.048983
1980,4,2,5.1497713
1980,4,3,3.2522341
1980,4,4,0.92155008
1980,4,5,-0.58746627
1980,4,6,1.0425004
1980,4,7,3.1272068
1980,4,8,0.89937997
1980,4,9,-1.2689787
1980,4,10,-1.7831736
1980,4,11,-3.3201244
1980,4,12,-3.4385475
1980,4,13,-2.2958258
1980,4,14,-2.5235214
1980,4,15,-3.4031174
1980,4,16,-1.1854403
1980,4,17,-2.0314635
1980,4,18,-4.120209
1980,4,19,-2.6532858
1980,4,20,0.89257647
1980,4,21,1.2802129
1980,4,22,0.68004412
1980,4,23,0.16006041
1980,4,24,-0.067147747
1980,4,25,0.19432771
1980,4,26,2.1450625
1980,4,27,1.1566222
1980,4,28,-3.0916327
1980,4,29,-2.9155168
1980,4,30,-1.985883
1980,5,1,0.39859231
1980,5,2,-0.17326542
1980,5,3,0.88024762
1980,5,4,1.1650029
1980,5,5,-0.24621986
1980,5,6,-0.61029914
1980,5,7,-0.56624629
1980,5,8,-1.381829
1980,5,9,0.67902489
1980,5,10,-0.63275171
1980,5,11,0.89187128
1980,5,12,0.049494535
1980,5,13,0.26498092
1980,5,14,0.091640745
1980,5,15,-3.5371174
1980,5,16,-3.6011351
1980,5,17,-0.80890302
1980,5,18,1.2488474
1980,5,19,2.8787772
1980,5,20,1.215955
1980,5,21,3.0117367
1980,5,22,4.3527543
1980,5,23,1.2144951
1980,5,24,-1.1331608
1980,5,25,-2.1863639
1980,5,26,-1.0113622
1980,5,27,-0.89773884
1980,5,28,-0.13994541
1980,5,29,0.38996401
1980,5,30,-0.72216661
1980,5,31,-1.5355549
1980,6,1,-2.304673
1980,6,2,-3.5691044
1980,6,3,-5.0405049
1980,6,4,0.52981657
1980,6,5,1.7358552
1980,6,6,1.6354545
1980,6,7,0.7327798
1980,6,8,0.65997205
1980,6,9,-1.8217215
1980,6,10,-2.8499846
1980,6,11,-1.1990692
1980,6,12,-2.9728764
1980,6,13,-2.8759769
1980,6,14,-3.4929277
1980,6,15,0.77307225
1980,6,16,1.5052705
1980,6,17,0.78129238
1980,6,18,-3.2096612
1980,6,19,-3.8438505
1980,6,20,-1.2923763
1980,6,21,2.7200514
1980,6,22,1.9618575
1980,6,23,-0.85953197
1980,6,24,-3.0196872
1980,6,25,-6.0054509
1980,6,26,-5.8683307
1980,6,27,-0.98720588
1980,6,28,-3.475582
1980,6,29,-7.987188
1980,6,30,-6.1926693
1980,7,1,-8.0026403
1980,7,2,-7.5714341
1980,7,3,-5.6310656
1980,7,4,-3.6689606
1980,7,5,-2.2402633
1980,7,6,-1.3137806
1980,7,7,-1.1493483
1980,7,8,-1.742222
1980,7,9,-4.1255205
1980,7,10,-3.4767484
1980,7,11,-0.15723554
1980,7,12,1.3671873
1980,7,13,-1.2729504
1980,7,14,-3.2649095
1980,7,15,-0.69128238
1980,7,16,1.5265429
1980,7,17,0.77410478
1980,7,18,1.0500534
1980,7,19,-0.49775461
1980,7,20,-0.0024268291
1980,7,21,1.5535783
1980,7,22,1.6064882
1980,7,23,2.5191974
1980,7,24,1.0458379
1980,7,25,0.58779627
1980,7,26,-1.8223029
1980,7,27,-2.0858983
1980,7,28,-4.2741464
1980,7,29,-5.2197532
1980,7,30,-5.8208403
1980,7,31,-0.63444183
1980,8,1,0.37167293
1980,8,2,0.60693859
1980,8,3,0.51209349
1980,8,4,2.2820789
1980,8,5,2.147184
1980,8,6,-0.38453554
1980,8,7,-0.9601789
1980,8,8,0.93461563
1980,8,9,0.34614673
1980,8,10,-1.7349607
1980,8,11,-0.96273252
1980,8,12,0.10771064
1980,8,13,2.5824885
1980,8,14,2.207185
1980,8,15,0.89472532
1980,8,16,-2.1262207
1980,8,17,-1.041266
1980,8,18,-1.4511181
1980,8,19,0.69853602
1980,8,20,-1.2241311
1980,8,21,-2.995242
1980,8,22,-2.6303452
1980,8,23,-2.7638294
1980,8,24,-1.6590507
1980,8,25,-3.3995933
1980,8,26,-3.0377208
1980,8,27,-1.0002883
1980,8,28,0.22303367
1980,8,29,0.034239348
1980,8,30,0.53048511
1980,8,31,-1.6843837
1980,9,1,0.18342992
1980,9,2,1.9092484
1980,9,3,-1.4086901
1980,9,4,0.065639994
1980,9,5,0.50968692
1980,9,6,1.7379029
1980,9,7,-1.3827173
1980,9,8,-3.0928094
1980,9,9,-0.39877181
1980,9,10,2.3777206
1980,9,11,2.5515935
1980,9,12,1.3681257
1980,9,13,-1.0688937
1980,9,14,-4.43013
1980,9,15,-2.3029036
1980,9,16,-0.39254461
1980,9,17,-0.15195059
1980,9,18,-1.0893821
1980,9,19,-0.90525093
1980,9,20,-0.65617992
1980,9,21,-0.51453912
1980,9,22,0.93811877
1980,9,23,1.3920139
1980,9,24,2.8112117
1980,9,25,1.0473211
1980,9,26,0.62957643
1980,9,27,-1.4866011
1980,9,28,2.6386917
1980,9,29,-1.3425633
1980,9,30,-3.1644033
1980,10,1,-2.7777937
1980,10,2,-4.7621906
1980,10,3,-3.256347
1980,10,4,-2.5254567
1980,10,5,0.46850263
1980,10,6,2.8935458
1980,10,7,3.312906
1980,10,8,2.240754
1980,10,9,2.2218064
1980,10,10,2.0964586
1980,10,11,4.5244812
1980,10,12,1.7580157
1980,10,13,0.46729515
1980,10,14,2.4331346
1980,10,15,1.5584475
1980,10,16,2.8083917
1980,10,17,0.71703865
1980,10,18,2.4201824
1980,10,19,2.3128595
1980,10,20,-0.096980983
1980,10,21,-3.9023737
1980,10,22,-2.5592808
1980,10,23,-2.0432196
1980,10,24,-1.1920949
1980,10,25,-0.76086433
1980,10,26,2.0547591
1980,10,27,2.6160809
1980,10,28,1.9475816
1980,10,29,-0.68376674
1980,10,30,0.51252696
1980,10,31,1.5804944
1980,11,1,3.3566367
1980,11,2,2.3503365
1980,11,3,-1.5413334
1980,11,4,-0.19885717
1980,11,5,2.67114
1980,11,6,0.7798025
1980,11,7,-3.0432858
1980,11,8,-4.7424493
1980,11,9,1.0027437
1980,11,10,1.234998
1980,11,11,2.7652422
1980,11,12,2.6168396
1980,11,13,4.0853223
1980,11,14,1.2850898
1980,11,15,3.5285573
1980,11,16,0.061645927
1980,11,17,3.9637323
1980,11,18,3.8183069
1980,11,19,0.75774678
1980,11,20,-2.3477819
1980,11,21,0.33392347
1980,11,22,-0.44269426
1980,11,23,0.41293637
1980,11,24,2.5213304
1980,11,25,1.1655578
1980,11,26,2.7129961
1980,11,27,4.8218938
1980,11,28,5.026275
1980,11,29,4.8361354
1980,11,30,5.5357976
1980,12,1,6.1646782
1980,12,2,3.8333895
1980,12,3,4.0215455
1980,12,4,4.9587084
1980,12,5,2.3654518
1980,12,6,1.0745036
1980,12,7,4.609107
1980,12,8,4.3398872
1980,12,9,5.2348569
1980,12,10,4.2513865
1980,12,11,3.4751953
1980,12,12,7.4127451
1980,12,13,5.6564586
1980,12,14,3.9423371
1980,12,15,6.5685718
1980,12,16,5.6203949
1980,12,17,0.84261235
1980,12,18,-0.72435142
1980,12,19,-2.0018108
1980,12,20,1.2219786
1980,12,21,4.9629386
1980,12,22,5.8999227
1980,12,23,7.3504743
1980,12,24,7.0269178
1980,12,25,5.5279122
1980,12,26,5.3522089
1980,12,27,4.4798135
1980,12,28,5.1829342
1980,12,29,7.1969989
1980,12,30,3.6320318
1980,12,31,1.2147502
1981,1,1,0.16500355
1981,1,2,2.0891401
1981,1,3,2.750499
1981,1,4,3.7079806
1981,1,5,6.3631257
1981,1,6,2.3601903
1981,1,7,2.0707294
1981,1,8,5.2297044
1981,1,9,5.9012476
1981,1,10,5.9398459
1981,1,11,5.9790419
1981,1,12,5.0468635
1981,1,13,5.9663321
1981,1,14,7.3408198
1981,1,15,8.6190489
1981,1,16,6.0991451
1981,1,17,6.6302425
1981,1,18,5.7200007
1981,1,19,7.3979571
1981,1,20,5.5914694
1981,1,21,4.1837627
1981,1,22,7.0843741
1981,1,23,6.3776096
1981,1,24,7.5488281
1981,1,25,7.2119411
1981,1,26,5.3385103
1981,1,27,5.9113521
1981,1,28,3.7302717
1981,1,29,5.6553124
1981,1,30,6.4790943
1981,1,31,6.8691106
1981,2,1,6.8346389
1981,2,2,7.1480949
1981,2,3,2.7695967
1981,2,4,4.4107184
1981,2,5,8.7299626
1981,2,6,8.1164968
1981,2,7,3.7579377
1981,2,8,2.0159489
1981,2,9,5.4372915
1981,2,10,5.8775018
1981,2,11,3.2022529
1981,2,12,5.8485885
1981,2,13,2.8247735
1981,2,14,5.7020671
1981,2,15,4.6511286
1981,2,16,5.4813399
1981,2,17,5.8154703
1981,2,18,5.9707169
1981,2,19,8.3411547
1981,2,20,7.5241474
1981,2,21,8.8605817
1981,2,22,4.9276443
1981,2,23,4.2668784
1981,2,24,4.3642027
1981,2,25,3.3844978
1981,2,26,3.0103475
1981,2,27,5.5562689
1981,2,28,7.5184531
1981,3,1,10.543872
1981,3,2,8.590275
1981,3,3,9.3238166
1981,3,4,9.0947402
1981,3,5,5.9409846
1981,3,6,6.553452
1981,3,7,6.8691912
1981,3,8,5.2493661
1981,3,9,5.3956061
1981,3,10,6.7154775
1981,3,11,4.5658275
1981,3,12,3.8457188
1981,3,13,3.3376534
1981,3,14,3.1719175
1981,3,15,2.2211257
1981,3,16,5.7092828
1981,3,17,4.8507454
1981,3,18,2.4888837
1981,3,19,3.8774505
1981,3,20,3.9848528
1981,3,21,4.6996749
1981,3,22,0.77622743
1981,3,23,-2.1790727
1981,3,24,1.7790753
1981,3,25,4.9459414
1981,3,26,6.2569122
1981,3,27,6.326271
1981,3,28,3.5937506
1981,3,29,4.9871775
1981,3,30,6.8933904
1981,3,31,3.5390044
1981,4,1,2.8001593
1981,4,2,3.5431209
1981,4,3,2.0728362
1981,4,4,3.5026343
1981,4,5,3.8097099
1981,4,6,5.167965
1981,4,7,4.108604
1981,4,8,1.3408106
1981,4,9,1.4884759
1981,4,10,0.38732876
1981,4,11,0.80819175
1981,4,12,2.3301606
1981,4,13,4.5048008
1981,4,14,3.3839204
1981,4,15,4.308347
1981,4,16,5.6276289
1981,4,17,6.1045422
1981,4,18,5.880756
1981,4,19,4.5747876
1981,4,20,4.2031391
1981,4,21,3.8929791
1981,4,22,1.3322387
1981,4,23,-1.7049385
1981,4,24,0.81678429
1981,4,25,3.226086
1981,4,26,2.9894341
1981,4,27,1.182165
1981,4,28,1.7621853
1981,4,29,4.288613
1981,4,30,1.3833469
1981,5,1,-0.15751445
1981,5,2,1.533489
1981,5,3,1.2655678
1981,5,4,0.62031365
1981,5,5,-1.3165641
1981,5,6,0.37126106
1981,5,7,2.1891788
1981,5,8,-0.70224917
1981,5,9,-0.12522377
1981,5,10,-2.0431762
1981,5,11,2.5000298
1981,5,12,2.0072367
1981,5,13,4.5596401
1981,5,14,3.5800013
1981,5,15,1.7057113
1981,5,16,1.3305679
1981,5,17,1.0490731
1981,5,18,-1.1067054
1981,5,19,-2.2367756
1981,5,20,-3.4561491
1981,5,21,-2.6606979
1981,5,22,1.9716331
1981,5,23,1.2214232
1981,5,24,-2.4550075
1981,5,25,-5.8926933
1981,5,26,-1.8975312
1981,5,27,0.30054336
1981,5,28,2.4312374
1981,5,29,1.0841365
1981,5,30,0.6650366
1981,5,31,-1.202641
1981,6,1,-0.9269205
1981,6,2,-2.1668365
1981,6,3,-3.1393075
1981,6,4,-2.3476922
1981,6,5,1.0501479
1981,6,6,1.0676561
1981,6,7,1.3856307
1981,6,8,0.29453732
1981,6,9,-1.7921051
1981,6,10,-1.3711641
1981,6,11,-0.71695931
1981,6,12,-1.8850827
1981,6,13,-1.0781248
1981,6,14,-0.097462188
1981,6,15,-0.22756472
1981,6,16,-2.101162
1981,6,17,-1.0472548
1981,6,18,-1.6452196
1981,6,19,0.65912535
1981,6,20,0.098291927
1981,6,21,-0.85689784
1981,6,22,-2.0532666
1981,6,23,0.39586704
1981,6,24,-0.7737312
1981,6,25,-3.2836867
1981,6,26,-6.8467621
1981,6,27,-6.423885
1981,6,28,0.69320887
1981,6,29,2.9236719
1981,6,30,1.8435286
1981,7,1,-0.45403996
1981,7,2,-2.6479389
1981,7,3,-0.79879937
1981,7,4,-0.9274747
1981,7,5,0.29285339
1981,7,6,1.0249855
1981,7,7,2.2610712
1981,7,8,1.1621247
1981,7,9,0.13554246
1981,7,10,0.64099797
1981,7,11,-0.76402983
1981,7,12,-2.156147
1981,7,13,0.4286327
1981,7,14,-2.1382485
1981,7,15,-4.5492732
1981,7,16,-4.7935679
1981,7,17,-3.0354846
1981,7,18,-4.6740885
1981,7,19,-1.5088942
1981,7,20,-1.3712979
1981,7,21,-2.6613897
1981,7,22,-5.1816735
1981,7,23,-2.5078301
1981,7,24,-0.35146708
1981,7,25,-0.61553036
1981,7,26,-2.3991415
1981,7,27,0.067073607
1981,7,28,1.1230207
1981,7,29,1.5787404
1981,7,30,2.7901657
1981,7,31,2.1145493
1981,8,1,0.7483022
1981,8,2,-0.60876399
1981,8,3,-1.4186873
1981,8,4,-2.4430572
1981,8,5,-1.9233255
1981,8,6,-2.1619925
1981,8,7,-2.9075889
1981,8,8,-4.4526577
1981,8,9,-0.9185126
1981,8,10,-1.6135257
1981,8,11,-4.1276
1981,8,12,-5.7124475
1981,8,13,-1.3417729
1981,8,14,1.760424
1981,8,15,2.2631401
1981,8,16,2.133978
1981,8,17,1.5555371
1981,8,18,-0.048819198
1981,8,19,1.2025762
1981,8,20,0.13813185
1981,8,21,1.9076329
1981,8,22,0.27591114
1981,8,23,-3.5664674
1981,8,24,-3.8148091
1981,8,25,-4.8688569
1981,8,26,-4.6484623
1981,8,27,-3.2417696
1981,8,28,-0.27160374
1981,8,29,0.80154836
1981,8,30,-1.2494005
1981,8,31,-3.6805651
1981,9,1,-0.43137492
1981,9,2,0.52212011
1981,9,3,0.20738812
1981,9,4,2.6312737
1981,9,5,3.2800209
1981,9,6,2.5328142
1981,9,7,-0.81465917
1981,9,8,-2.9274746
1981,9,9,-3.061367
1981,9,10,-3.4408888
1981,9,11,-4.0415539
1981,9,12,-4.1187061
1981,9,13,-5.2845429
1981,9,14,-5.4661844
1981,9,15,0.14110683
1981,9,16,0.79186212
1981,9,17,-2.3475362
1981,9,18,-3.2471563
1981,9,19,-3.8871718
1981,9,20,-5.970501
1981,9,21,-4.0236403
1981,9,22,-1.7094474
1981,9,23,0.33872198
1981,9,24,1.1530704
1981,9,25,2.1313165
1981,9,26,1.3341464
1981,9,27,-0.85951362
1981,9,28,-0.32501494
1981,9,29,-0.5927021
1981,9,30,-0.13037392
1981,10,1,2.2369937
1981,10,2,-1.6976665
1981,10,3,-4.124037
1981,10,4,-4.0334162
1981,10,5,-4.314861
1981,10,6,-2.9025322
1981,10,7,-1.3269874
1981,10,8,0.0016869699
1981,10,9,0.0055322912
1981,10,10,0.71435644
1981,10,11,0.46034271
1981,10,12,-0.23508332
1981,10,13,-0.053632687
1981,10,14,0.020640652
1981,10,15,1.5018918
1981,10,16,1.9344297
1981,10,17,1.3810466
1981,10,18,2.6845199
1981,10,19,0.94597956
1981,10,20,2.643185
1981,10,21,3.6240816
1981,10,22,5.5960589
1981,10,23,6.4702605
1981,10,24,3.4400695
1981,10,25,4.7935292
1981,10,26,5.4116787
1981,10,27,2.5274497
1981,10,28,4.1635531
1981,10,29,2.3543604
1981,10,30,1.565884
1981,10,31,-0.94766864
1981,11,1,4.5463607
1981,11,2,0.40195048
1981,11,3,-2.0020383
1981,11,4,0.37355592
1981,11,5,-0.42046427
1981,11,6,0.67190716
1981,11,7,2.5575056
1981,11,8,3.1369466
1981,11,9,4.8527973
1981,11,10,2.660544
1981,11,11,2.4901932
1981,11,12,4.4481464
1981,11,13,1.6035373
1981,11,14,2.7608497
1981,11,15,3.5006288
1981,11,16,3.8061796
1981,11,17,-1.8757126
1981,11,18,-0.29942708
1981,11,19,1.205121
1981,11,20,1.5814967
1981,11,21,-2.4251079
