year,month,day,tmin
1979,1,1,7.970893
1979,1,2,7.5499773
1979,1,3,8.2730621
1979,1,4,8.1950211
1979,1,5,9.1859396
1979,1,6,9.2448868
1979,1,7,11.980236
1979,1,8,10.012062
1979,1,9,8.9614481
1979,1,10,9.6791235
1979,1,11,10.389328
1979,1,12,8.6871675
1979,1,13,7.8196725
1979,1,14,9.5050944
1979,1,15,9.3287333
1979,1,16,10.061231
1979,1,17,10.184291
1979,1,18,9.7951761
1979,1,19,10.441672
1979,1,20,9.7424735
1979,1,21,10.443228
1979,1,22,9.702698
1979,1,23,8.8862539
1979,1,24,8.4759369
1979,1,25,8.4984732
1979,1,26,10.230743
1979,1,27,8.2979091
1979,1,28,8.2801532
1979,1,29,9.7792002
1979,1,30,9.5081135
1979,1,31,10.904788
1979,2,1,11.137445
1979,2,2,11.56859
1979,2,3,10.789736
1979,2,4,12.88986
1979,2,5,10.523705
1979,2,6,8.5558007
1979,2,7,7.7583461
1979,2,8,10.078426
1979,2,9,12.626985
1979,2,10,10.17708
1979,2,11,9.107826
1979,2,12,8.5738635
1979,2,13,10.061779
1979,2,14,12.329817
1979,2,15,9.1534974
1979,2,16,8.6318786
1979,2,17,10.867695
1979,2,18,7.7208725
1979,2,19,10.031489
1979,2,20,9.1355657
1979,2,21,9.1845149
1979,2,22,12.426763
1979,2,23,9.2547229
1979,2,24,7.406613
1979,2,25,8.9922483
1979,2,26,8.0664983
1979,2,27,9.4554157
1979,2,28,7.0093949
1979,3,1,7.7546931
1979,3,2,9.7213433
1979,3,3,11.31658
1979,3,4,8.0408004
1979,3,5,10.396029
1979,3,6,6.2623127
1979,3,7,5.4347359
1979,3,8,7.1364348
1979,3,9,6.3840846
1979,3,10,7.7456802
1979,3,11,9.9038861
1979,3,12,10.588734
1979,3,13,11.21337
1979,3,14,10.13504
1979,3,15,6.9395653
1979,3,16,6.8900342
1979,3,17,6.3287929
1979,3,18,7.5095691
1979,3,19,7.4587244
1979,3,20,9.9906926
1979,3,21,10.519831
1979,3,22,9.6839249
1979,3,23,8.9215668
1979,3,24,8.9942069
1979,3,25,9.7596027
1979,3,26,9.5666018
1979,3,27,7.2759332
1979,3,28,7.0031746
1979,3,29,8.5896014
1979,3,30,7.1917232
1979,3,31,9.1218537
1979,4,1,4.4817779
1979,4,2,5.7258369
1979,4,3,6.5880099
1979,4,4,4.9456728
1979,4,5,2.5493797
1979,4,6,5.1016377
1979,4,7,4.8455991
1979,4,8,5.9079797
1979,4,9,6.7611508
1979,4,10,3.9359096
1979,4,11,4.0025764
1979,4,12,6.9933369
1979,4,13,5.8853135
1979,4,14,5.133247
1979,4,15,7.1911368
1979,4,16,8.3543972
1979,4,17,8.2395697
1979,4,18,6.0591485
1979,4,19,4.7972967
1979,4,20,3.9529776
1979,4,21,3.4108577
1979,4,22,6.0411802
1979,4,23,6.3270058
1979,4,24,7.9293567
1979,4,25,7.8535234
1979,4,26,5.550039
1979,4,27,10.088207
1979,4,28,9.321889
1979,4,29,7.4753378
1979,4,30,5.0884157
1979,5,1,6.9202133
1979,5,2,6.390754
1979,5,3,1.9507373
1979,5,4,2.7299503
1979,5,5,3.5777203
1979,5,6,3.5336937
1979,5,7,2.1220299
1979,5,8,2.1480017
1979,5,9,5.6880975
1979,5,10,9.5398749
1979,5,11,8.8160842
1979,5,12,6.7237122
1979,5,13,8.6892093
1979,5,14,7.7695241
1979,5,15,9.0699218
1979,5,16,8.6878127
1979,5,17,7.7294034
1979,5,18,6.9911833
1979,5,19,9.2214091
1979,5,20,10.126654
1979,5,21,9.2988964
1979,5,22,8.4830493
1979,5,23,9.032025
1979,5,24,8.8411837
1979,5,25,5.5961342
1979,5,26,6.8300822
1979,5,27,7.6008883
1979,5,28,5.88682
1979,5,29,3.1589641
1979,5,30,0.54330593
1979,5,31,0.81361239
1979,6,1,4.4517285
1979,6,2,5.5544668
1979,6,3,3.3686772
1979,6,4,0.17722828
1979,6,5,0.43865555
1979,6,6,0.28687071
1979,6,7,4.6970987
1979,6,8,3.0458753
1979,6,9,1.1166858
1979,6,10,1.5754206
1979,6,11,1.8626147
1979,6,12,0.029782841
1979,6,13,-0.39450258
1979,6,14,-1.6614675
1979,6,15,-0.71694207
1979,6,16,6.1646748
1979,6,17,5.9956919
1979,6,18,7.0017082
1979,6,19,4.0131976
1979,6,20,1.623373
1979,6,21,0.96212274
1979,6,22,4.7427634
1979,6,23,3.2170762
1979,6,24,3.4046749
1979,6,25,5.1593669
1979,6,26,3.3354076
1979,6,27,2.5512383
1979,6,28,2.4217174
1979,6,29,2.1971138
1979,6,30,1.4027219
1979,7,1,1.140491
1979,7,2,2.3813734
1979,7,3,3.1227716
1979,7,4,0.50158132
1979,7,5,0.12677902
1979,7,6,0.74704368
1979,7,7,0.77805079
1979,7,8,1.5273425
1979,7,9,2.041929
1979,7,10,0.16356342
1979,7,11,2.0955736
1979,7,12,6.5801009
1979,7,13,3.5122048
1979,7,14,4.7603315
1979,7,15,-0.044001533
1979,7,16,-0.67573251
1979,7,17,5.816817
1979,7,18,0.68339019
1979,7,19,-0.30353616
1979,7,20,1.7713381
1979,7,21,3.603283
1979,7,22,3.9666092
1979,7,23,7.6512794
1979,7,24,8.1354533
1979,7,25,9.4215612
1979,7,26,9.1798199
1979,7,27,9.5045315
1979,7,28,9.2400573
1979,7,29,8.6420319
1979,7,30,6.2133381
1979,7,31,6.394285
1979,8,1,5.3755391
1979,8,2,3.6580866
1979,8,3,5.9736646
1979,8,4,6.2951298
1979,8,5,6.4832718
1979,8,6,5.9894912
1979,8,7,6.5915448
1979,8,8,9.3484535
1979,8,9,8.4291634
1979,8,10,3.3621049
1979,8,11,1.770254
1979,8,12,1.8605278
