year,month,day,tmin
1981,2,18,6.126293
1981,2,19,9.4872224
1981,2,20,8.0882875
1981,2,21,9.7943276
1981,2,22,5.9315653
1981,2,23,5.530486
1981,2,24,5.057249
1981,2,25,3.8286246
1981,2,26,4.1025262
1981,2,27,5.9966458
1981,2,28,8.036194
1981,3,1,11.647302
1981,3,2,9.6184147
1981,3,3,10.366898
1981,3,4,9.7125715
1981,3,5,6.7440391
1981,3,6,7.7323435
1981,3,7,7.5712828
1981,3,8,6.1601598
1981,3,9,6.046962
1981,3,10,7.260318
1981,3,11,5.0089761
1981,3,12,4.8019439
1981,3,13,4.2511755
1981,3,14,4.6556058
1981,3,15,3.379182
1981,3,16,6.8562201
1981,3,17,6.5575354
1981,3,18,3.5782815
1981,3,19,4.4939167
1981,3,20,4.6702933
1981,3,21,5.4853863
1981,3,22,2.3645679
1981,3,23,-1.2863972
1981,3,24,2.9483294
1981,3,25,5.7231658
1981,3,26,6.8295327
1981,3,27,7.6028417
1981,3,28,4.6204049
1981,3,29,6.8145552
1981,3,30,8.3465527
1981,3,31,5.4454013
1981,4,1,3.7614275
1981,4,2,5.4682876
1981,4,3,3.0269985
1981,4,4,4.7055904
1981,4,5,5.475302
1981,4,6,7.071272
1981,4,7,5.3178862
1981,4,8,2.5716257
1981,4,9,3.1727801
1981,4,10,2.1252095
1981,4,11,2.5419904
1981,4,12,4.0270152
1981,4,13,6.3064735
1981,4,14,5.4399721
1981,4,15,6.3740165
1981,4,16,7.0051027
1981,4,17,7.6747633
1981,4,18,8.0851911
1981,4,19,5.7743279
1981,4,20,5.8580029
1981,4,21,5.6438523
1981,4,22,3.2585903
1981,4,23,-0.70087817
1981,4,24,2.546437
1981,4,25,5.2592246
1981,4,26,4.8148558
1981,4,27,2.9315623
1981,4,28,3.7107419
1981,4,29,6.238895
1981,4,30,3.3086382
1981,5,1,1.0248639
1981,5,2,3.2397012
1981,5,3,3.340069
1981,5,4,2.5725953
1981,5,5,0.52187783
1981,5,6,2.7828964
1981,5,7,4.3350036
1981,5,8,1.2720754
1981,5,9,0.69633243
1981,5,10,-0.50012003
1981,5,11,4.465506
1981,5,12,3.1079051
1981,5,13,5.8481089
1981,5,14,5.3038269
1981,5,15,2.8890766
1981,5,16,2.7171576
1981,5,17,2.1467095
1981,5,18,0.79292047
1981,5,19,-0.84383079
1981,5,20,-2.6322241
1981,5,21,-1.3297699
1981,5,22,3.6491701
1981,5,23,2.7164661
1981,5,24,-1.2595502
1981,5,25,-5.7610852
1981,5,26,-0.15801539
1981,5,27,2.1056015
1981,5,28,3.3592664
1981,5,29,2.8709347
1981,5,30,2.2662607
1981,5,31,0.30470686
1981,6,1,0.22092097
1981,6,2,-1.183001
1981,6,3,-1.9206119
1981,6,4,-1.6226699
1981,6,5,2.7529236
1981,6,6,2.1299718
1981,6,7,2.9565216
1981,6,8,1.7847258
1981,6,9,-0.53344019
1981,6,10,0.031070741
1981,6,11,0.67836682
1981,6,12,-0.24663184
1981,6,13,0.45087334
1981,6,14,0.46384382
1981,6,15,0.84470148
1981,6,16,-0.77995169
1981,6,17,0.75444985
1981,6,18,-0.13355187
1981,6,19,1.5708635
1981,6,20,1.0655732
1981,6,21,0.085444847
1981,6,22,-1.2646865
1981,6,23,0.72701734
1981,6,24,0.3819201
1981,6,25,-1.7141356
1981,6,26,-6.5005989
1981,6,27,-5.7344731
1981,6,28,1.5787109
1981,6,29,4.2139323
1981,6,30,3.5455085
1981,7,1,0.46273225
1981,7,2,-2.1729109
1981,7,3,-0.10539869
1981,7,4,-0.050644209
1981,7,5,1.0161994
1981,7,6,2.4508328
1981,7,7,3.6706825
1981,7,8,2.5281654
1981,7,9,1.3457029
1981,7,10,1.7672305
1981,7,11,0.84329343
1981,7,12,-0.57393714
1981,7,13,1.9017064
1981,7,14,-1.0934527
1981,7,15,-4.2217057
1981,7,16,-3.415238
1981,7,17,-1.9568736
1981,7,18,-3.5109137
1981,7,19,-0.98668656
1981,7,20,-0.79577602
1981,7,21,-1.2165155
1981,7,22,-3.6511171
1981,7,23,-2.0781289
1981,7,24,-0.1290818
1981,7,25,0.53666129
1981,7,26,-0.73896062
1981,7,27,1.2676872
1981,7,28,1.9343744
1981,7,29,2.3301241
1981,7,30,3.905651
1981,7,31,3.5751294
1981,8,1,2.0756747
1981,8,2,0.73499095
1981,8,3,-0.25846698
1981,8,4,-1.329694
1981,8,5,-0.7610575
1981,8,6,-1.7673411
1981,8,7,-1.1500447
1981,8,8,-2.5875246
1981,8,9,0.57005488
1981,8,10,-0.78945167
1981,8,11,-3.2803969
1981,8,12,-4.6817383
1981,8,13,-0.35721873
1981,8,14,2.7774871
1981,8,15,2.686631
1981,8,16,3.1675895
1981,8,17,2.4769083
1981,8,18,0.95829975
1981,8,19,2.3061462
1981,8,20,1.7183968
1981,8,21,2.7687726
1981,8,22,1.4259867
1981,8,23,-2.5619704
1981,8,24,-3.9060841
1981,8,25,-4.3908545
1981,8,26,-3.3243845
1981,8,27,-2.7937659
1981,8,28,0.48365754
1981,8,29,2.4450253
1981,8,30,0.48741887
1981,8,31,-1.6276071
1981,9,1,1.1736646
1981,9,2,1.1000596
1981,9,3,1.2929023
1981,9,4,4.1506038
1981,9,5,4.2477985
1981,9,6,3.0671924
1981,9,7,0.24294353
1981,9,8,-2.8753045
1981,9,9,-2.3622263
1981,9,10,-2.4365778
1981,9,11,-4.0759667
1981,9,12,-2.6738163
1981,9,13,-4.0709171
1981,9,14,-4.3513552
1981,9,15,1.2740666
1981,9,16,1.9221857
1981,9,17,-1.1253041
1981,9,18,-1.9238168
1981,9,19,-3.0924509
1981,9,20,-5.1482927
1981,9,21,-4.4036995
1981,9,22,-1.6479749
1981,9,23,0.96078844
1981,9,24,1.7597047
1981,9,25,3.0929293
1981,9,26,2.9191834
1981,9,27,0.22752445
1981,9,28,1.0114522
1981,9,29,1.1233977
1981,9,30,0.90272513
1981,10,1,3.8738301
1981,10,2,-0.42487593
1981,10,3,-2.6873703
1981,10,4,-1.6133683
1981,10,5,-2.2100769
1981,10,6,-1.5848182
1981,10,7,0.12775541
1981,10,8,1.6344903
1981,10,9,0.95896497
1981,10,10,1.9465996
1981,10,11,1.4181686
1981,10,12,0.76726901
1981,10,13,0.1452621
1981,10,14,1.1091159
1981,10,15,2.6769363
1981,10,16,3.4483553
1981,10,17,3.3117876
1981,10,18,4.4271355
1981,10,19,2.4978374
1981,10,20,4.1467649
1981,10,21,4.1878368
1981,10,22,6.1163952
1981,10,23,7.7814249
1981,10,24,5.1045987
1981,10,25,6.1535452
1981,10,26,6.2883613
1981,10,27,4.0016281
1981,10,28,5.6633372
1981,10,29,4.1597225
1981,10,30,2.7025924
1981,10,31,-0.048257246
1981,11,1,4.6454429
1981,11,2,1.8862275
1981,11,3,-1.3569312
1981,11,4,1.2350407
1981,11,5,0.37988857
1981,11,6,1.3397415
1981,11,7,3.159057
1981,11,8,4.1730497
1981,11,9,5.6652074
1981,11,10,2.8556669
1981,11,11,3.026766
1981,11,12,5.1248386
1981,11,13,2.8886057
1981,11,14,3.2281481
1981,11,15,4.910698
1981,11,16,4.585344
1981,11,17,-0.83522001
1981,11,18,0.92921954
1981,11,19,1.7950611
1981,11,20,2.4848124
1981,11,21,-1.494619
1981,11,22,-0.64344144
1981,11,23,0.83811732
1981,11,24,5.8051116
1981,11,25,3.0210324
1981,11,26,7.2729677
1981,11,27,7.0482406
1981,11,28,4.7551549
1981,11,29,1.6135736
