"Description: ","Annual number of days with at least 1 consecutive days when TN < 10th percentile"
"Station: ","9434001"
"Latitude: ","-39.15"
"Longitude: ","-72.6667"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, csdi1, normalised (all years)
1979, 29, -0.507691209391995
1980, 29, -0.507691209391995
1981, 30, -0.409966610401048
1982, 22, -1.19176340232863
1983, 27, -0.70314040737389
1984, 35, 0.0786563845536894
1985, 31, -0.3122420114101
1986, 32, -0.214517412419153
1987, 21, -1.28948800131957
1988, 44, 0.958177775472216
1989, 29, -0.507691209391995
1990, 42, 0.762728577490322
1991, 43, 0.860453176481269
1992, 47, 1.25135157244506
1993, 33, -0.116792813428206
1994, 23, -1.09403880333768
1995, 48, 1.34907617143601
1996, 42, 0.762728577490322
1997, 21, -1.28948800131957
1998, 34, -0.0190682144372581
1999, 28, -0.605415808382943
2000, 44, 0.958177775472216
2001, 41, 0.665003978499374
2002, 39, 0.469554780517479
2003, 46, 1.15362697345411
2004, 26, -0.800865006364838
2005, 37, 0.274105582535584
2006, 30, -0.409966610401048
2007, 73, 3.79219114620969
2008, 27, -0.70314040737389
2009, 46, 1.15362697345411
2010, 38, 0.371830181526532
2011, 42, 0.762728577490322
2012, 30, -0.409966610401048
2013, 33, -0.116792813428206
2014, 25, -0.898589605355785
2015, 27, -0.70314040737389
2016, 16, -1.77811099627431
2017, 29, -0.507691209391995
2018, 34, -0.0190682144372581
2019, 29, -0.507691209391995
2020, -99.9, -99.9
