"Description: ","Standardised Precipitation Index"
"Station: ","9434001"
"Latitude: ","-39.15"
"Longitude: ","-72.6667"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, spi
1979-01, -99.9
1979-02, -99.9
1979-03, -0.869175189137344
1979-04, -1.37323585290488
1979-05, 0.184081766449977
1979-06, -0.281715951151706
1979-07, 0.496225275075978
1979-08, 1.39525306500758
1979-09, 2.66248866044084
1979-10, 2.56532029420722
1979-11, 1.58637313026686
1979-12, 1.74555763002862
1980-01, 1.83299332278184
1980-02, 2.11024140595388
1980-03, 1.72444244964253
1980-04, 2.6619735333185
1980-05, 2.47386167783013
1980-06, 2.48537228204617
1980-07, 1.85303810863892
1980-08, 1.21016200489222
1980-09, 0.985572365892175
1980-10, 0.0525583349349651
1980-11, -1.09523339609044
1980-12, -0.455041236858314
1981-01, 1.19979850738525
1981-02, 1.31145327421308
1981-03, 1.12705757177898
1981-04, 0.927520545446036
1981-05, 1.67053599596743
1981-06, 1.14689308534974
1981-07, 0.409325184358188
1981-08, -0.921467480766025
1981-09, -0.1129000102334
1981-10, 0.119510473075207
1981-11, -0.0726104279517439
1981-12, -0.634562750187642
1982-01, 0.809339114047045
1982-02, 1.47121981348215
1982-03, 1.70124149777832
1982-04, -0.103848567768722
1982-05, 0.244105001334334
1982-06, 0.535815152864845
1982-07, 1.17431817061477
1982-08, 1.18897207487466
1982-09, 1.46281721485923
1982-10, 1.22132464355671
1982-11, 1.25665520517356
1982-12, 0.39354415241774
1983-01, 0.111634357766899
1983-02, -0.583667464003738
1983-03, 0.0599039924216401
1983-04, 0.0106824567426787
1983-05, -0.164173129145258
1983-06, -0.501083613579221
1983-07, -0.391558219713989
1983-08, -0.249344369785578
1983-09, 0.707398637809252
1983-10, 0.708084127526958
1983-11, 0.548822992467879
1983-12, -0.733415049953255
1984-01, -0.929724579764028
1984-02, 0.106770746993708
1984-03, 0.169015057176323
1984-04, -0.112988646608006
1984-05, 0.804535840897542
1984-06, 1.22921985999063
1984-07, 1.74244806042796
1984-08, 0.96363018566269
1984-09, 0.78049826080849
1984-10, 0.705514126907689
1984-11, 1.21727984939659
1984-12, 0.91379849850352
1985-01, 0.0155012489713793
1985-02, 0.193892399203859
1985-03, 0.739031615335093
1985-04, 0.490815884935015
1985-05, 1.20223269603419
1985-06, 0.767317081736512
1985-07, 0.355589971049343
1985-08, -0.989672118559077
1985-09, -0.361996547847189
1985-10, -0.0362091952648538
1985-11, 0.553745254952245
1985-12, -0.0508065823445691
1986-01, 0.0407042933769558
1986-02, 0.61569313618647
1986-03, 1.43350274578885
1986-04, 1.21630637385054
1986-05, 1.04668520079301
1986-06, 0.824431012246951
1986-07, 0.293394441720327
1986-08, 0.179775626652219
1986-09, 0.067357164091403
1986-10, 0.525010504521677
1986-11, 0.462029758535714
1986-12, 0.43544751886856
1987-01, 0.480718460149275
1987-02, -0.962918295057789
1987-03, 0.188920031615455
