"Description: ","Monthly mean daily maximum temperature"
"Station: ","9434001"
"Latitude: ","-39.15"
"Longitude: ","-72.6667"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, txm, normalised (all years)
1979-01, 25.441935483871, 1.55953548540865
1979-02, 25, 1.46465137715382
1979-03, 23.1, 1.05671897013126
1979-04, 20.38, 0.472731524288442
1979-05, 15.1129032258065, -0.658120825773405
1979-06, 11.7466666666667, -1.3808560795509
1979-07, 12.5967741935484, -1.19833691656729
1979-08, 13.5548387096774, -0.992639251226553
1979-09, 14.8466666666667, -0.715282152303564
1979-10, 17.3225806451613, -0.1837002844993
1979-11, 19.9366666666667, 0.377547295983186
1979-12, 23.1354838709677, 1.06433740218091
1980-01, 25.1387096774194, 1.49443252062067
1980-02, 23.6379310344828, 1.17221344471479
1980-03, 22.541935483871, 0.936901811532115
1980-04, 15.61, -0.551393518605034
1980-05, 14.7129032258065, -0.744001332514996
1980-06, 12.22, -1.27923081324002
1980-07, 11.841935483871, -1.36040174380545
1980-08, 13.9612903225806, -0.905373575021393
1980-09, 15.9733333333333, -0.473385391648096
1980-10, 18.6806451612903, 0.107877887583032
1980-11, 19.3333333333333, 0.248010864981271
1980-12, 22.441935483871, 0.915431684846717
1981-01, 22.4645161290323, 0.920279777969228
1981-02, 23.3857142857143, 1.1180621892324
1981-03, 22.3354838709677, 0.892576388697729
1981-04, 18.98, 0.172149750692873
1981-05, 15.2161290322581, -0.635958114356223
1981-06, 12.3066666666667, -1.26062337011267
1981-07, 12.8096774193548, -1.15262632426936
1981-08, 13.3387096774194, -1.03904242825627
1981-09, 15.3066666666667, -0.616519569550734
1981-10, 18.6354838709677, 0.0981817013380093
1981-11, 19.3266666666667, 0.246579523202259
1981-12, 22.3838709677419, 0.902965159674536
1982-01, 25.0645161290323, 1.47850307178957
1982-02, 22.65, 0.960103400046973
1982-03, 21.7483870967742, 0.7665259675125
1982-04, 19.3633333333333, 0.254451902986891
1982-05, 15.8258064516129, -0.505059600048483
1982-06, 11.32, -1.4724619534086
1982-07, 11.7129032258065, -1.38810513307693
1982-08, 13.6612903225806, -0.969783955077587
1982-09, 17.26, -0.19713642829597
1982-10, 16.1032258064516, -0.445497313114801
1982-11, 18.4066666666667, 0.0490543576965985
1982-12, 24.1451612903226, 1.28111642323026
1983-01, 26.6516129032258, 1.81925475982878
1983-02, 24.1285714285714, 1.27755455889535
1983-03, 21.9, 0.799077449906489
1983-04, 18.12, -0.0124933388015485
1983-05, 14.4322580645161, -0.804256204180484
1983-06, 11.21, -1.49607909276254
1983-07, 11.0451612903226, -1.53147017255685
1983-08, 14.2290322580645, -0.847889042283064
1983-09, 14.8933333333333, -0.705262759850393
1983-10, 18.7741935483871, 0.127962844804861
1983-11, 22.2566666666667, 0.875654235084415
1983-12, 25.6903225806452, 1.61286450975625
1984-01, 25.3483870967742, 1.53945052818682
1984-02, 22.8413793103448, 1.00119278042764
1984-03, 23.0741935483871, 1.05117829227697
1984-04, 18.1766666666667, -0.000326933679815836
1984-05, 12.8322580645161, -1.14777823114685
1984-06, 10.32, -1.68716322026258
1984-07, 11.3, -1.47675597874568
1984-08, 12.8258064516129, -1.14916340061042
1984-09, 16.6466666666667, -0.328819871966403
1984-10, 16.4064516129032, -0.380394348326823
1984-11, 19.98, 0.386851017546851
1984-12, 23.0354838709677, 1.04286727549551
1985-01, 24.2806451612903, 1.31020498196531
1985-02, 24.5321428571429, 1.36420185587572
1985-03, 21.8387096774194, 0.785918340002545
1985-04, 15.8333333333333, -0.503443569007653
1985-05, 14.5451612903226, -0.780015738567928
1985-06, 14.38, -0.815476076835428
1985-07, 12.5032258064516, -1.21842187378912
1985-08, 13.3870967741935, -1.02865365727948
1985-09, 16.21, -0.422572758492647
1985-10, 17.2806451612903, -0.192703886012538
1985-11, 22.4633333333333, 0.920025830234223
1985-12, 23.5161290322581, 1.1460624005318
1986-01, 23.9516129032258, 1.23956133932304
1986-02, 23.6928571428571, 1.18400614976611
1986-03, 20.1709677419355, 0.427852033668646
1986-04, 17.1566666666667, -0.219322225870874
