"Description: ","Monthly number of days when TX > 25 degrees_C"
"Station: ","9434001"
"Latitude: ","-39.15"
"Longitude: ","-72.6667"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, su, normalised (all years)
1979-01, 19, 2.70390993898571
1979-02, 11, 1.31214516561753
1979-03, 6, 0.442292182262417
1979-04, 2, -0.253590204421671
1979-05, 0, -0.601531397763716
1979-06, 0, -0.601531397763716
1979-07, 0, -0.601531397763716
1979-08, 0, -0.601531397763716
1979-09, 0, -0.601531397763716
1979-10, 0, -0.601531397763716
1979-11, 3, -0.0796196077506492
1979-12, 8, 0.790233375604462
1980-01, 14, 1.83405695563059
1980-02, 8, 0.790233375604462
1980-03, 4, 0.0943509889203729
1980-04, 0, -0.601531397763716
1980-05, 0, -0.601531397763716
1980-06, 0, -0.601531397763716
1980-07, 0, -0.601531397763716
1980-08, 0, -0.601531397763716
1980-09, 0, -0.601531397763716
1980-10, 0, -0.601531397763716
1980-11, 2, -0.253590204421671
1980-12, 6, 0.442292182262417
1981-01, 1, -0.427560801092694
1981-02, 3, -0.0796196077506492
1981-03, 4, 0.0943509889203729
1981-04, 0, -0.601531397763716
1981-05, 0, -0.601531397763716
1981-06, 0, -0.601531397763716
1981-07, 0, -0.601531397763716
1981-08, 0, -0.601531397763716
1981-09, 0, -0.601531397763716
1981-10, 1, -0.427560801092694
1981-11, 1, -0.427560801092694
1981-12, 6, 0.442292182262417
1982-01, 14, 1.83405695563059
1982-02, 6, 0.442292182262417
1982-03, 8, 0.790233375604462
1982-04, 0, -0.601531397763716
1982-05, 0, -0.601531397763716
1982-06, 0, -0.601531397763716
1982-07, 0, -0.601531397763716
1982-08, 0, -0.601531397763716
1982-09, 0, -0.601531397763716
1982-10, 0, -0.601531397763716
1982-11, 1, -0.427560801092694
1982-12, 11, 1.31214516561753
1983-01, 18, 2.52993934231468
1983-02, 10, 1.13817456894651
1983-03, 3, -0.0796196077506492
1983-04, 0, -0.601531397763716
1983-05, 0, -0.601531397763716
1983-06, 0, -0.601531397763716
1983-07, 0, -0.601531397763716
1983-08, 0, -0.601531397763716
1983-09, 0, -0.601531397763716
1983-10, 2, -0.253590204421671
1983-11, 5, 0.268321585591395
1983-12, 20, 2.87788053565673
1984-01, 16, 2.18199814897264
1984-02, 5, 0.268321585591395
1984-03, 9, 0.964203972275484
1984-04, 0, -0.601531397763716
1984-05, 0, -0.601531397763716
1984-06, 0, -0.601531397763716
1984-07, 0, -0.601531397763716
1984-08, 0, -0.601531397763716
1984-09, 0, -0.601531397763716
1984-10, 0, -0.601531397763716
1984-11, 3, -0.0796196077506492
1984-12, 10, 1.13817456894651
1985-01, 15, 2.00802755230162
1985-02, 11, 1.31214516561753
1985-03, 6, 0.442292182262417
1985-04, 0, -0.601531397763716
1985-05, 0, -0.601531397763716
1985-06, 0, -0.601531397763716
1985-07, 0, -0.601531397763716
1985-08, 0, -0.601531397763716
1985-09, 0, -0.601531397763716
1985-10, 1, -0.427560801092694
1985-11, 10, 1.13817456894651
1985-12, 12, 1.48611576228855
1986-01, 11, 1.31214516561753
1986-02, 10, 1.13817456894651
1986-03, 1, -0.427560801092694
1986-04, 0, -0.601531397763716
1986-05, 0, -0.601531397763716
1986-06, 0, -0.601531397763716
1986-07, 0, -0.601531397763716
1986-08, 0, -0.601531397763716
1986-09, 0, -0.601531397763716
1986-10, 2, -0.253590204421671
1986-11, 1, -0.427560801092694
1986-12, 2, -0.253590204421671
1987-01, 14, 1.83405695563059
1987-02, 17, 2.35596874564366
1987-03, 12, 1.48611576228855
1987-04, 0, -0.601531397763716
1987-05, 0, -0.601531397763716
1987-06, 0, -0.601531397763716
1987-07, 0, -0.601531397763716
1987-08, 0, -0.601531397763716
1987-09, 0, -0.601531397763716
1987-10, 0, -0.601531397763716
1987-11, 3, -0.0796196077506492
1987-12, 7, 0.616262778933439
1988-01, 10, 1.13817456894651
1988-02, 26, 3.92170411568286
1988-03, 2, -0.253590204421671
1988-04, 0, -0.601531397763716
1988-05, 0, -0.601531397763716
1988-06, 0, -0.601531397763716
1988-07, 0, -0.601531397763716
1988-08, 0, -0.601531397763716
1988-09, 0, -0.601531397763716
1988-10, 0, -0.601531397763716
1988-11, 1, -0.427560801092694
1988-12, 3, -0.0796196077506492
