"Description: ","Standardised Precipitation Index"
"Station: ","9434001"
"Latitude: ","-39.15"
"Longitude: ","-72.6667"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, spi
1979-01, -99.9
1979-02, -99.9
1979-03, -99.9
1979-04, -99.9
1979-05, -99.9
1979-06, -0.468467378808912
1979-07, -0.00364925127173127
1979-08, 1.02919857126229
1979-09, 1.37237320368815
1979-10, 1.59456260208718
1979-11, 1.78742766594549
1979-12, 2.68752758693143
1980-01, 2.84026899437427
1980-02, 2.30599455187275
1980-03, 2.28013701586437
1980-04, 2.79206748951931
1980-05, 2.70085785578401
1980-06, 2.53062076015459
1980-07, 2.56964891127241
1980-08, 2.478139083403
1980-09, 2.22986681545305
1980-10, 1.51955429994813
1980-11, 0.525465957096261
1980-12, 0.503065892969325
1981-01, 0.610173004956284
1981-02, -0.11429576948018
1981-03, 0.167183274509411
1981-04, 1.22525353460645
1981-05, 1.77540697286646
1981-06, 1.23822583817834
1981-07, 0.654991725029685
1981-08, 0.659337006138865
1981-09, 0.730030337822591
1981-10, 0.333668871043437
1981-11, -0.780640879950773
1981-12, -0.409177442437234
1982-01, 0.431844214976091
1982-02, 0.672523983472403
1982-03, 0.426201244584065
1982-04, 0.330614821593522
1982-05, 0.678260190131657
1982-06, 0.900695281173598
1982-07, 0.947645982756835
1982-08, 0.913973886095985
1982-09, 1.10533537807406
1982-10, 1.4218835456408
1982-11, 1.46569247624531
1982-12, 1.20282533879227
1983-01, 0.96277864355046
1983-02, 0.816401140444992
1983-03, 0.263314005020475
1983-04, -0.018706180689487
1983-05, -0.354367764934142
1983-06, -0.431101710558708
1983-07, -0.377641074418835
1983-08, -0.348527857830057
1983-09, 0.0349191048625865
1983-10, -0.000579588575017493
1983-11, 0.0385958052631503
1983-12, 0.185130589785699
1984-01, 0.129256286376992
1984-02, 0.426622439066684
1984-03, -0.628306028427413
1984-04, -0.650885819288338
1984-05, 0.681978092761164
1984-06, 1.0841734695055
1984-07, 1.46007094330961
1984-08, 1.1069366559359
1984-09, 1.20990431290554
1984-10, 1.66700203164304
1984-11, 1.27792301830595
1984-12, 0.952740790729393
1985-01, 0.494028500363584
1985-02, 1.06474745563444
1985-03, 1.05748756176609
1985-04, 0.268399795089148
1985-05, 1.05629613922216
1985-06, 0.816368504566836
1985-07, 0.435241819519427
1985-08, 0.222525613992631
1985-09, 0.333026434857973
1985-10, 0.224329844626962
1985-11, -0.478935080790611
1985-12, -0.327474717162226
1986-01, -0.0920523355001953
1986-02, 0.673114839310482
1986-03, 0.651597928405222
1986-04, 0.829790514076068
1986-05, 1.03509430771952
1986-06, 1.05348367023805
1986-07, 0.686316544428563
1986-08, 0.771295053607556
1986-09, 0.574574628335421
1986-10, 0.421620570854127
1986-11, 0.310136899473066
1986-12, 0.215622239810738
1987-01, 0.567026748348404
1987-02, -0.0754177657886375
1987-03, 0.362721472377274
1987-04, 0.237881955976956
