"Description: ","Monthly warmest daily TN"
"Station: ","9434001"
"Latitude: ","-39.15"
"Longitude: ","-72.6667"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, tnx, normalised (all years)
1979-01, 11.4, 0.543989367250406
1979-02, 12.2, 0.912468337760752
1979-03, 10.3, 0.0373307827986797
1979-04, 9.7, -0.239028445084081
1979-05, 9.7, -0.239028445084081
1979-06, 6.5, -1.71294432712547
1979-07, 9.2, -0.469327801653047
1979-08, 9.5, -0.331148187711667
1979-09, 8.2, -0.929926514790981
1979-10, 9, -0.561447544280634
1979-11, 11.8, 0.728228852505579
1979-12, 12.9, 1.23488743695731
1980-01, 14.9, 2.15608486323317
1980-02, 14.1, 1.78760589272282
1980-03, 11.4, 0.543989367250406
1980-04, 10.6, 0.175510396740059
1980-05, 11.6, 0.636109109877992
1980-06, 8.6, -0.745687029535807
1980-07, 7.7, -1.16022587135995
1980-08, 8, -1.02204625741857
1980-09, 7.2, -1.39052522792891
1980-10, 8.4, -0.837806772163393
1980-11, 8.8, -0.65356728690822
1980-12, 13.3, 1.41912692221248
1981-01, 14.1, 1.78760589272282
1981-02, 12.1, 0.866408466446959
1981-03, 12.9, 1.23488743695731
1981-04, 10.3, 0.0373307827986797
1981-05, 11, 0.359749881995233
1981-06, 8.4, -0.837806772163393
1981-07, 9.9, -0.146908702456494
1981-08, 7.1, -1.43658509924271
1981-09, 8.7, -0.699627158222014
1981-10, 9.8, -0.192968573770287
1981-11, 9.6, -0.285088316397874
1981-12, 10.9, 0.313690010681439
1982-01, 12.3, 0.958528209074546
1982-02, 11.7, 0.682168981191785
1982-03, 12, 0.820348595133166
1982-04, 11, 0.359749881995233
1982-05, 10.6, 0.175510396740059
1982-06, 9.3, -0.423267930339253
1982-07, 9.2, -0.469327801653047
1982-08, 8, -1.02204625741857
1982-09, 9.2, -0.469327801653047
1982-10, 8.6, -0.745687029535807
1982-11, 8.5, -0.7917469008496
1982-12, 12, 0.820348595133166
1983-01, 14.5, 1.971845377978
1983-02, 12.3, 0.958528209074546
1983-03, 11, 0.359749881995233
1983-04, 10.4, 0.0833906541124728
1983-05, 8.2, -0.929926514790981
1983-06, 9.5, -0.331148187711667
1983-07, 7.5, -1.25234561398753
1983-08, 8.3, -0.883866643477187
1983-09, 7.7, -1.16022587135995
1983-10, 9.2, -0.469327801653047
1983-11, 10.6, 0.175510396740059
1983-12, 12.5, 1.05064795170213
1984-01, 12, 0.820348595133166
1984-02, 11.4, 0.543989367250406
1984-03, 10.2, -0.0087290885151143
1984-04, 9.4, -0.37720805902546
1984-05, 7.9, -1.06810612873236
1984-06, 8.5, -0.7917469008496
1984-07, 8.5, -0.7917469008496
1984-08, 4.5, -2.63414175340133
1984-09, 8.1, -0.975986386104774
1984-10, 9.9, -0.146908702456494
1984-11, 10.1, -0.0547889598289074
1984-12, 15, 2.20214473454697
1985-01, 12, 0.820348595133166
1985-02, 12.7, 1.14276769432972
1985-03, 11.6, 0.636109109877992
1985-04, 9.3, -0.423267930339253
1985-05, 9.2, -0.469327801653047
1985-06, 8.9, -0.607507415594427
1985-07, 9.5, -0.331148187711667
1985-08, 7.9, -1.06810612873236
1985-09, 7.5, -1.25234561398753
1985-10, 9.4, -0.37720805902546
1985-11, 11.9, 0.774288723819373
1985-12, 11.5, 0.590049238564199
1986-01, 12, 0.820348595133166
1986-02, 13.3, 1.41912692221248
1986-03, 9.5, -0.331148187711667
1986-04, 11.9, 0.774288723819373
1986-05, 10.5, 0.129450525426266
1986-06, 9.2, -0.469327801653047
1986-07, 8.1, -0.975986386104774
1986-08, 8.7, -0.699627158222014
1986-09, 9.2, -0.469327801653047
1986-10, 10, -0.100848831142701
1986-11, 10.1, -0.0547889598289074
1986-12, 10.8, 0.267630139367646
1987-01, 12.8, 1.18882756564351
1987-02, 13.1, 1.32700717958489
1987-03, 13.8, 1.64942627878145
1987-04, 10.4, 0.0833906541124728
1987-05, 8.7, -0.699627158222014
1987-06, 11.3, 0.497929495936613
1987-07, 9.3, -0.423267930339253
1987-08, 7.8, -1.11416600004615
1987-09, 7.5, -1.25234561398753
1987-10, 9.8, -0.192968573770287
1987-11, 12.4, 1.00458808038834
1987-12, 11.2, 0.451869624622819
1988-01, 12, 0.820348595133166
1988-02, 12.7, 1.14276769432972
1988-03, 13, 1.2809473082711
1988-04, 10, -0.100848831142701
1988-05, 11.8, 0.728228852505579
1988-06, 7.8, -1.11416600004615
1988-07, 7.3, -1.34446535661512
1988-08, 7.8, -1.11416600004615
1988-09, 6.5, -1.71294432712547
1988-10, 8.6, -0.745687029535807
1988-11, 9.4, -0.37720805902546
1988-12, 11.5, 0.590049238564199
1989-01, 13.1, 1.32700717958489
1989-02, 12.2, 0.912468337760752
1989-03, 10.3, 0.0373307827986797
1989-04, 8.9, -0.607507415594427
1989-05, 7.7, -1.16022587135995
1989-06, 9.1, -0.515387672966841
1989-07, 7.5, -1.25234561398753
1989-08, 7, -1.4826449705565
1989-09, 6.4, -1.75900419843926
1989-10, 9.9, -0.146908702456494
1989-11, 9.4, -0.37720805902546
1989-12, 13.3, 1.41912692221248
1990-01, 11.4, 0.543989367250406
1990-02, 14.6, 2.01790524929179
1990-03, 10.4, 0.0833906541124728
1990-04, 12, 0.820348595133166
