"Description: ","TN > 0"
"Station: ","9434001"
"Latitude: ","-39.15"
"Longitude: ","-72.6667"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
time, TNgt0, normalised (all years)
1979, 349, 0.171963923695342
1980, 351, 0.533529096593245
1981, 353, 0.895094269491147
1982, 353, 0.895094269491147
1983, 339, -1.63586194079417
1984, 346, -0.370383835651512
1985, 352, 0.714311683042196
1986, 352, 0.714311683042196
1987, 352, 0.714311683042196
1988, 344, -0.731949008549415
1989, 347, -0.189601249202561
1990, 347, -0.189601249202561
1991, 348, -0.00881866275360964
1992, 341, -1.27429676789627
1993, 344, -0.731949008549415
1994, 351, 0.533529096593245
1995, 337, -1.99742711369207
1996, 347, -0.189601249202561
1997, 352, 0.714311683042196
1998, 356, 1.437442028838
1999, 346, -0.370383835651512
2000, 351, 0.533529096593245
2001, 349, 0.171963923695342
2002, 344, -0.731949008549415
2003, 351, 0.533529096593245
2004, 353, 0.895094269491147
2005, 349, 0.171963923695342
2006, 350, 0.352746510144293
2007, 333, -2.72055745948788
2008, 351, 0.533529096593245
2009, 344, -0.731949008549415
2010, 349, 0.171963923695342
2011, 343, -0.912731594998367
2012, 343, -0.912731594998367
2013, 344, -0.731949008549415
2014, 359, 1.97978978818486
2015, 352, 0.714311683042196
2016, 358, 1.7990072017359
2017, 341, -1.27429676789627
2018, 344, -0.731949008549415
2019, 355, 1.25665944238905
2020, -99.9, -99.9
