tmax_q5, tmax_q10, tmax_q50, tmax_q90, tmax_q95, tmin_q5, tmin_q10, tmin_q50, tmin_q90, tmin_q95, tavg_q5, tavg_q10, tavg_q50, tavg_q90, tavg_q95, prec_q5, prec_q10, prec_q50, prec_q90, prec_q95, prec_q99, HW_TN90, HW_TX90, HW_TAVG90
13.585, 14.7366666666667, 17.75, 21.6, 23.215, 1.555, 2.61, 6, 9.36333333333333, 9.815, 8.335, 8.85, 12.2, 14.7316666666667, 15.3575, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.26333333333333, 22, 14.9316666666667
13.585, 14.7, 17.7, 21.4, 23.115, 1.3, 2.5, 5.9, 9.56333333333333, 10, 8.1925, 8.76833333333333, 11.9, 14.7316666666667, 15.415, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.2, 21.8, 14.8316666666667
13.585, 14.5, 17.75, 21.4, 23.015, 1.3, 1.93666666666667, 6, 9.6, 10.03, 8.035, 8.66833333333333, 12.025, 14.75, 15.5575, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.3, 21.5, 14.75
13.685, 14.5366666666667, 17.5, 21.2633333333333, 22.83, 1, 1.7, 6, 9.6, 10.115, 8.0275, 8.71833333333333, 11.9, 14.7133333333333, 15.5575, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.3, 21.4633333333333, 14.7
13.955, 14.6366666666667, 17.5, 21.2, 22.815, 1.285, 2.03666666666667, 5.9, 9.46333333333333, 10, 8.285, 8.85, 11.85, 14.5633333333333, 15.6075, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.2, 21.3, 14.6
13.955, 14.3366666666667, 17.5, 20.8633333333333, 22.615, 1.485, 2, 5.9, 9.46333333333333, 10.115, 8.035, 8.805, 11.775, 14.5633333333333, 15.3875, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.2, 21.2, 14.4816666666667
13.955, 14.3, 17.2, 21.0266666666667, 22.5, 1.485, 2.1, 5.9, 9, 10, 8.0775, 8.63666666666667, 11.6, 14.4816666666667, 15.095, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.1, 20.9, 14.4
13.955, 14.3, 17.05, 20.8633333333333, 22.015, 1.785, 2.17333333333333, 5.6, 9, 9.9, 8.2425, 8.81833333333333, 11.25, 14.3633333333333, 15.0075, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.1, 20.8, 14.3316666666667
13.785, 14.3, 16.85, 20.8633333333333, 21.43, 1.685, 2.1, 5.5, 9, 9.9, 8.035, 8.45, 11.15, 14.2, 14.8725, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9, 20.6633333333333, 14.2
13.6, 14.2, 16.8, 20.2633333333333, 21.2, 1.785, 2.1, 5.4, 8.9, 9.9, 8.035, 8.51833333333333, 11.1, 14, 14.765, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9, 20.3, 14.0316666666667
13.6, 14.1366666666667, 16.8, 20.2633333333333, 21.215, 1.885, 2.23666666666667, 5.3, 8.86333333333333, 9.815, 8.05, 8.56833333333333, 10.95, 13.8133333333333, 14.6575, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9, 20.2, 14
13.585, 14.0366666666667, 16.8, 19.9633333333333, 20.915, 1.5, 2.1, 5.2, 8.8, 9.54499999999999, 7.95, 8.46833333333333, 10.95, 13.6, 14.4, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9, 20.1, 14
13.5, 13.8366666666667, 16.8, 19.8, 20.715, 1.4, 2.1, 5.15, 8.52666666666667, 9.65999999999999, 7.75, 8.4, 10.95, 13.55, 14.4, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9, 20.1, 14
13.5, 13.8366666666667, 16.8, 19.5633333333333, 20.275, 1.485, 2.13666666666667, 5.2, 8.4, 9.43, 7.7925, 8.41833333333333, 11.05, 13.55, 14.4, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9, 20, 13.9366666666667
13.585, 14, 16.75, 19.6633333333333, 20.2, 1.4, 1.93666666666667, 5.2, 8.66333333333333, 9.715, 7.75, 8.21833333333333, 11.05, 13.5816666666667, 14.145, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9, 19.9, 13.8916666666667
13.37, 13.9, 16.5, 19.7, 20.2, 0.9, 1.8, 5.5, 8.86333333333333, 9.715, 7.635, 7.95, 11.1, 13.745, 14.315, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9, 19.8, 13.8
12.7, 13.8366666666667, 16.55, 19.5, 20.515, 0.885, 1.73666666666667, 5.5, 9.1, 10.015, 7.4425, 7.8, 11.075, 13.8316666666667, 14.615, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.90333333333333, 19.8, 13.75
12.7, 13.9733333333333, 16.6, 19.9633333333333, 20.7, 0.785, 1.7, 5.5, 9.3, 10.1, 7.2775, 7.955, 11.25, 14.1316666666667, 14.9075, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.8, 19.7, 13.6566666666667
12.7, 13.8266666666667, 16.6, 19.9733333333333, 20.72, 0.78, 2.05333333333333, 5.8, 9.2, 10.1, 7.12, 8.2, 11.25, 14.05, 14.78, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.8, 19.5233333333333, 13.65
12.775, 13.6166666666667, 16.55, 19.8833333333333, 20.7, 0.775, 2.21666666666667, 5.85, 9.2, 10.35, 7.2625, 8.3, 11.25, 14.1916666666667, 14.7875, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.8, 19.5, 13.6166666666667
12.87, 13.6, 16.5, 19.4933333333333, 20.6, 1.45, 2.30666666666667, 5.5, 9.2, 10.46, 7.72, 8.45333333333333, 11, 14.1433333333333, 14.645, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.84333333333333, 19.4, 13.65
12.865, 13.4966666666667, 16.35, 19.51, 20.6, 1.53, 2.29666666666667, 5.7, 9.00333333333333, 10.1, 7.715, 8.44833333333333, 11.025, 13.7016666666667, 14.35, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.85333333333333, 19.3533333333333, 13.5766666666667
12.7, 13.1866666666667, 16, 18.9, 19.9, 1.68, 2.28666666666667, 5.5, 8.6, 9.31999999999999, 7.63, 8.15, 10.7, 13.4633333333333, 14.09, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.8, 19.2, 13.4816666666667
12.46, 13, 16, 18.9133333333333, 19.68, 1.28, 1.9, 5.2, 8.6, 9.5, 7.3, 8.09333333333333, 10.5, 13.3566666666667, 13.89, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.77333333333334, 19.1, 13.4366666666667
12.4, 13, 16, 18.9133333333333, 19.6, 0.92, 1.7, 5, 8.51333333333333, 9.24, 6.98, 7.89333333333333, 10.45, 13.35, 13.75, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.7, 19, 13.4
12.56, 13, 15.9, 18.9133333333333, 19.6, 0.92, 1.68666666666667, 5.1, 8.51333333333333, 9.2, 6.98, 7.98, 10.4, 13.3, 13.76, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.7, 18.9, 13.35
12.76, 13.3866666666667, 15.8, 19, 19.6, 0.9, 1.58666666666667, 5, 8.6, 9.2, 7.22, 7.98, 10.5, 13.2, 13.85, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.7, 18.8, 13.3
12.8, 13.2866666666667, 15.7, 18.7133333333333, 19.3, 0.8, 1.4, 5.1, 8.51333333333333, 9.38, 7.19, 7.79333333333333, 10.5, 13.15, 13.42, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.7, 18.5133333333333, 13.25
12.9, 13.3, 15.7, 18.5, 19.04, 0.9, 1.48666666666667, 5.3, 8.5, 9.44, 7.38, 7.84333333333333, 10.45, 13.1, 13.35, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.7, 18.5, 13.1566666666667
12.66, 13.1866666666667, 15.6, 18.4, 19, 0.9, 1.4, 5.3, 8.51333333333333, 9.4, 7.28, 7.79333333333333, 10.45, 13.0133333333333, 13.43, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.7, 18.5, 13.15
12.46, 13, 15.7, 18.4133333333333, 18.9, 0.7, 1.3, 5.4, 8.61333333333333, 9.4, 6.98, 7.66666666666667, 10.45, 12.8633333333333, 13.35, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.7, 18.5, 13.1
12.36, 12.8866666666667, 15.7, 18.3133333333333, 18.74, 0.7, 1.57333333333333, 5.3, 8.81333333333333, 9.5, 6.98, 7.54333333333333, 10.45, 13.1066666666667, 13.49, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.7, 18.3133333333333, 13.1
12.26, 12.7, 15.6, 18.1133333333333, 18.74, 0.9, 1.6, 5.7, 9.2, 9.54, 6.98, 7.54333333333333, 10.7, 13.1066666666667, 13.57, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.7, 18.1133333333333, 13.0066666666667
12.26, 12.6733333333333, 15.6, 18.0133333333333, 18.64, 0.66, 1.58666666666667, 5.8, 9.11333333333333, 9.8, 6.8, 7.45, 10.75, 13.1066666666667, 13.55, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.7, 18, 12.95
12.3, 12.6733333333333, 15.1, 18, 18.6, 0.76, 1.77333333333333, 5.8, 9.11333333333333, 9.84, 7, 7.49333333333333, 10.65, 13.1066666666667, 13.5, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.7, 17.9, 12.8566666666667
12.1, 12.4866666666667, 14.9, 17.8266666666667, 18.54, 0.8, 1.77333333333333, 5.8, 8.81333333333333, 9.8, 7.1, 7.44333333333333, 10.55, 13, 13.47, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.7, 17.8, 12.8
11.82, 12.3866666666667, 14.5, 17.6266666666667, 18.6, 0.6, 1.58666666666667, 5.6, 8.61333333333333, 9.54, 7.03, 7.35, 10.2, 12.8, 13.32, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.7, 17.7, 12.8
11.44, 12.3, 14.4, 17.3266666666667, 18.14, 0.3, 1.5, 5.4, 8.6, 9.64, 6.55, 7.23666666666667, 9.9, 12.5833333333333, 13.29, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.7, 17.6, 12.8
10.96, 11.9, 14.3, 17.2, 18.1, 0.26, 1.37333333333333, 5.1, 8.6, 9.54, 5.96, 7.14333333333333, 9.75, 12.4633333333333, 13.29, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.7, 17.6, 12.8
11, 11.7, 14.2, 17.1133333333333, 17.94, -0.04, 0.8, 5, 8.6, 9.64, 5.84, 6.84333333333333, 9.55, 12.2566666666667, 13.33, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.7, 17.4, 12.8
10.96, 11.6866666666667, 14.3, 17.1, 17.8, -0.2, 0.586666666666666, 4.8, 8.61333333333333, 9.8, 5.67, 6.5, 9.45, 12.32, 13.47, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.7, 17.2, 12.5633333333333
10.96, 11.6, 14.4, 16.9, 17.5, -0.2, 0.486666666666666, 4.6, 8.61333333333333, 9.8, 5.53, 6.44333333333333, 9.4, 12.2066666666667, 13.45, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.6, 17, 12.3566666666667
10.82, 11.5866666666667, 14.3, 17, 17.54, -0.36, 0.286666666666666, 4.5, 8.6, 9.8, 5.48, 6.33, 9.35, 12.1133333333333, 13.42, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.6, 16.9, 12.2566666666667
10.7, 11.5866666666667, 14.2, 17, 17.64, -0.36, 0.3, 4.6, 8.6, 9.94, 5.53, 6.33, 9.45, 12.2133333333333, 13.4, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.51333333333333, 16.8, 12.2
10.36, 11.2866666666667, 14.2, 16.9133333333333, 17.6, -0.78, 0.3, 4.7, 8.6, 9.94, 5.48, 6.1, 9.55, 12.2133333333333, 13.4, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.51333333333333, 16.6133333333333, 12.2
10.26, 11.1866666666667, 14.1, 16.6133333333333, 17.5, -0.64, 0.286666666666666, 5, 8.51333333333333, 9.59999999999999, 5.43, 6.1, 9.55, 12.2, 13.32, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.51333333333333, 16.4, 12.15
10.08, 11, 13.8, 16.4133333333333, 17.5, -0.74, 0.186666666666666, 4.9, 8.61333333333333, 9.59999999999999, 5.25, 6.06666666666667, 9.45, 12.35, 13.32, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.51333333333333, 16.3, 12.0566666666667
10.08, 10.9866666666667, 13.8, 16.1266666666667, 17.22, -1, 0.0866666666666664, 4.9, 8.41333333333333, 9.14, 5.23, 5.64333333333333, 9.4, 12.15, 13.16, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.41333333333333, 16.2, 11.9566666666667
10.26, 11, 13.9, 16.1, 16.94, -1, -0.213333333333334, 5.1, 8.4, 9.1, 4.89, 5.81666666666667, 9.25, 12.0133333333333, 12.96, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.4, 16.1, 11.9
10.26, 11, 13.7, 15.8, 16.3, -1, -0.113333333333334, 4.6, 8.4, 9.1, 5.01, 5.99333333333333, 9.1, 11.9133333333333, 12.55, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.4, 16.1, 11.8566666666667
10.16, 11, 13.7, 15.7, 16.3, -1, 0.2, 4.5, 8.4, 9.1, 5.14, 5.99333333333333, 8.9, 11.8, 12.43, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.4, 15.9133333333333, 11.8
10.42, 11.1, 13.6, 15.6, 16.24, -1, 0.159999999999999, 4.6, 8.4, 8.94, 5.14, 5.99333333333333, 8.85, 11.7133333333333, 12.22, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.4, 15.8133333333333, 11.8
10.2, 11, 13.3, 15.6, 16.2, -0.9, 0, 4.6, 8.4, 8.94, 5.26, 6, 8.85, 11.8, 12.17, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.3, 15.6, 11.7066666666667
10.1, 10.4866666666667, 13, 15.1133333333333, 16, -0.62, 0.173333333333333, 4.5, 8.4, 8.84, 5.26, 5.85, 8.75, 11.4566666666667, 11.94, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.3, 15.5, 11.65
9.96, 10.2, 12.9, 15, 16, -0.9, -0.0133333333333336, 4.3, 8.31333333333333, 8.74, 5.08, 5.63, 8.65, 11.4566666666667, 11.8, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.2, 15.3, 11.5
9.7, 10.1866666666667, 12.5, 14.8, 15.46, -1, -0.213333333333334, 4.3, 8.11333333333333, 8.74, 5, 5.38666666666667, 8.45, 11.45, 11.84, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.1, 15.1133333333333, 11.45
9.7, 10, 12.4, 14.6, 15.38, -0.94, -0.213333333333334, 4.2, 8.1, 8.64, 4.98, 5.24333333333333, 8.45, 11.15, 11.84, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.1, 15, 11.3066666666667
9.66, 9.98666666666667, 12.4, 14.7, 15.5, -1.08, -0.3, 4, 8.01333333333333, 8.54, 4.95, 5.2, 8.15, 11.1066666666667, 11.77, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8, 14.9, 11.2
9.6, 9.9, 12.4, 14.7133333333333, 15.5, -1.08, -0.4, 3.9, 7.91333333333333, 8.54, 4.79, 5.2, 8.15, 10.9566666666667, 11.77, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8, 14.8, 11.1066666666667
9.36, 9.8, 12.5, 14.7, 15.5, -1.08, -0.4, 4, 7.81333333333333, 8.34, 4.58, 5.2, 8.25, 10.9566666666667, 11.71, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.8, 14.7, 11
9.1, 9.7, 12.5, 14.7133333333333, 15.5, -0.94, -0.0533333333333346, 3.8, 7.61333333333333, 8.3, 4.33, 5.19333333333333, 8.15, 10.7133333333333, 11.52, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.61333333333333, 14.6, 10.9
9, 9.4, 12.5, 14.8133333333333, 15.44, -1.34, -0.6, 3.6, 7.61333333333333, 8.4, 4.14, 5, 8.15, 10.8566666666667, 11.47, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.51333333333333, 14.6, 10.8
8.36, 9.1, 12.2, 14.6, 15, -1.6, -0.6, 3.4, 7.41333333333333, 8.34, 3.5, 4.73, 7.95, 10.6133333333333, 11.4, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.4, 14.6, 10.6566666666667
8.36, 9.18666666666667, 12.2, 14.5, 15, -2, -0.640000000000001, 3.8, 7.4, 8.11999999999999, 3.33, 4.56666666666667, 7.95, 10.6, 11.37, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.3, 14.5, 10.55
8.52, 9.3, 12.2, 14.5, 15, -1.42, -0.513333333333334, 3.6, 7.3, 8.11999999999999, 3.59, 4.7, 7.95, 10.4066666666667, 11.32, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.3, 14.4, 10.55
8.32, 9.08666666666667, 12.2, 14.3, 14.84, -1.34, -0.513333333333334, 3.8, 7, 7.5, 3.42, 4.6, 8.1, 10.3566666666667, 10.97, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.3, 14.4, 10.4
8.4, 9.07333333333333, 12, 14.3, 14.74, -1.54, -0.726666666666667, 3.6, 7, 7.44, 3.59, 4.6, 7.9, 10.2633333333333, 10.6, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.11333333333333, 14.3133333333333, 10.35
8.4, 9.3, 12.1, 14.3, 14.8, -1.54, -0.713333333333334, 3.9, 7, 7.4, 3.73, 4.6, 8.1, 10.1, 10.72, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7, 14.3, 10.2633333333333
8.72, 9.3, 12.1, 14.1266666666667, 14.8, -1.4, -0.413333333333334, 3.9, 6.9, 7.34, 3.78, 4.64333333333333, 7.95, 10.0066666666667, 10.52, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7, 14.2133333333333, 10.2633333333333
8.6, 9.4, 11.8, 13.7, 14.6, -1.44, -0.413333333333334, 3.9, 6.9, 7.34, 3.78, 4.64333333333333, 7.9, 10.05, 10.55, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7, 14.3, 10.25
8.66, 9.57333333333333, 11.7, 13.7, 14.6, -1.44, -0.5, 4, 7, 7.64, 4.08, 4.95, 7.85, 10.1, 10.63, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.01333333333333, 14.2, 10.2633333333333
8.7, 9.48666666666667, 11.7, 13.6, 14.34, -0.94, -0.0133333333333336, 4, 7, 7.58, 4.46, 5.05, 7.85, 10.1, 10.59, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.1, 14.1, 10.2566666666667
8.6, 9.28666666666667, 11.5, 13.7, 14.3, -0.9, 0, 3.6, 7.01333333333333, 7.78, 4.38, 4.95, 7.5, 10.15, 10.62, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.2, 14.1, 10.25
8.6, 9.18666666666667, 11.4, 13.8133333333333, 14.6, -1.4, -0.326666666666667, 3.3, 7.3, 7.98, 4.25, 4.73666666666667, 7.3, 10.4, 10.81, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.2, 14.1, 10.25
8.38, 8.87333333333333, 11.5, 14.3, 14.7, -1.44, -0.8, 3.2, 7.31333333333333, 8.24, 3.76, 4.54333333333333, 7.3, 10.4, 11.31, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.2, 14, 10.3066666666667
8.3, 8.87333333333333, 11.5, 14.4, 14.8, -1.6, -0.9, 3.3, 7.22666666666666, 8.14, 3.76, 4.44333333333333, 7.4, 10.42, 11.31, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.3, 14, 10.3566666666667
8.22, 8.68666666666667, 11.8, 14.4, 14.8, -1.64, -0.926666666666667, 3.5, 7.41333333333333, 8.14, 3.66, 4.25, 7.5, 10.55, 11.25, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.21333333333333, 14, 10.3566666666667
8.22, 8.87333333333333, 11.9, 14.3133333333333, 14.8, -1.7, -0.813333333333334, 3.8, 7.5, 8.24, 3.66, 4.29333333333333, 7.8, 10.55, 11.16, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.3, 14, 10.4
8.22, 8.87333333333333, 12, 14.1, 14.74, -1.64, -0.6, 4, 7.5, 8.14, 3.6, 4.38666666666667, 8.1, 10.55, 11.02, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.3, 14, 10.4
8.16, 8.87333333333333, 11.9, 14, 14.44, -1.7, -0.426666666666667, 4.2, 7.5, 8.04, 3.6, 4.28666666666667, 8, 10.55, 10.83, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.21333333333333, 14, 10.2566666666667
8.1, 8.7, 11.9, 13.9133333333333, 14.44, -1.84, -0.613333333333334, 4.3, 7.5, 8.24, 3.23, 3.94333333333333, 7.9, 10.5566666666667, 10.97, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.2, 14, 10.25
8.16, 8.87333333333333, 11.7, 14, 14.64, -1.74, -0.4, 4.1, 7.21333333333333, 8.14, 3.23, 4.26666666666667, 7.9, 10.4, 10.83, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.2, 14.1, 10.25
8.16, 8.98666666666667, 11.5, 14, 14.78, -1.6, -0.626666666666667, 4.1, 7.11333333333333, 7.98, 3.46, 4.4, 7.9, 10.4, 10.83, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.3, 14.1, 10.25
8.52, 9.26, 11.4, 13.9, 14.64, -1.48, -0.8, 3.9, 7.11333333333333, 7.84, 3.7, 4.44333333333333, 7.7, 10.2633333333333, 10.69, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.21333333333333, 14, 10.25
8.66, 9.38666666666667, 11.7, 13.9133333333333, 14.74, -1.28, -0.513333333333334, 3.7, 7, 7.4, 3.88, 4.93666666666667, 7.7, 9.91333333333333, 10.52, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.2, 14, 10.2066666666667
8.9, 9.5, 11.7, 13.9133333333333, 14.64, -0.94, -0.4, 3.7, 6.81333333333333, 7.3, 4.4, 4.95, 7.7, 9.85666666666667, 10.47, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.2, 13.9, 10.15
8.86, 9.37333333333333, 11.7, 13.9, 14.4, -0.94, -0.513333333333334, 3.4, 7.1, 7.4, 4.23, 4.88, 7.6, 9.9, 10.5, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.1, 13.9, 10.1
8.66, 9.1, 11.7, 14.0133333333333, 14.84, -1.1, -0.513333333333334, 3.4, 7.11333333333333, 7.74, 4.08, 4.58666666666667, 7.5, 10.0066666666667, 10.54, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.1, 13.9133333333333, 10.1
8.6, 9.08666666666667, 11.7, 14.0133333333333, 14.4, -1.14, -0.7, 3.4, 7.01333333333333, 7.74, 3.99, 4.43, 7.5, 10.0066666666667, 10.6, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7, 14, 10.05
8.6, 9.08666666666667, 11.7, 13.9133333333333, 14.4, -1.24, -0.813333333333334, 3.2, 7.11333333333333, 7.74, 3.86, 4.3, 7.35, 10.1, 10.68, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7, 14, 10.05
8.6, 8.98666666666667, 11.7, 13.8133333333333, 14.58, -1.38, -0.9, 2.7, 7.2, 7.7, 3.86, 4.3, 7.25, 10.0066666666667, 10.54, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.1, 14, 10.05
8.52, 9, 11.7, 13.8, 14.5, -1.5, -1, 3.3, 6.75333333333333, 7.7, 3.86, 4.3, 7.25, 10.0066666666667, 10.64, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.2, 14, 10.1
8.7, 9.3, 11.7, 13.8, 14.5, -1.44, -0.9, 3.3, 6.74, 7.7, 4.08, 4.75, 7.15, 9.95666666666667, 10.85, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.2, 14.0133333333333, 10.1
8.7, 9.4, 11.6, 14.2, 14.84, -1.2, -0.713333333333334, 3.3, 6.42666666666667, 7.78, 4.11, 4.89333333333333, 7.3, 9.85, 10.89, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.1, 14.0133333333333, 10.1
8.3, 9.4, 11.7, 14.2, 14.74, -1.2, -0.513333333333334, 3.2, 7.01333333333333, 8.07999999999999, 3.98, 4.85, 7.4, 10.35, 10.82, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.1, 14.0133333333333, 10.15
7.94, 9.3, 11.7, 14.2133333333333, 15.04, -1.28, -0.7, 3.2, 7.3, 8.4, 3.63, 4.75, 7.5, 10.5, 10.92, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 7.1, 14.0133333333333, 10.1066666666667
7.88, 9.1, 11.7, 14.4, 15.1, -1.78, -0.813333333333334, 2.9, 7.52666666666667, 8.44, 3.38, 4.6, 7.25, 10.6, 10.95, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.82666666666667, 14.1, 10.15
8.28, 9.08666666666667, 11.7, 14.2133333333333, 14.84, -1.9, -1.1, 2.6, 7.31333333333333, 8.2, 3.31, 4.34333333333333, 7.25, 10.5, 10.82, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 14.1, 10.15
8.4, 9.08666666666667, 11.8, 14.0133333333333, 14.64, -1.94, -1.2, 2.5, 7.3, 8, 3.31, 4.34333333333333, 7.1, 10.4, 10.7, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 14.2, 10.15
8.4, 9, 11.8, 14.1133333333333, 14.7, -2, -1.31333333333333, 2.2, 7.2, 7.7, 3.31, 4.38666666666667, 7.15, 10.25, 10.67, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 14.2, 10.15
8.4, 9, 11.6, 14, 14.54, -2, -1.21333333333333, 2.1, 6.7, 7.38, 3.43, 4.28666666666667, 6.95, 10.15, 10.4, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.8, 14.2, 10.2
8.46, 9.08666666666667, 11.6, 14.0133333333333, 14.64, -2, -1.1, 2.2, 6.32666666666667, 7.1, 3.73, 4.4, 6.95, 9.81333333333333, 10.29, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 6.91333333333333, 14.2133333333333, 10.25
