tmax_q5, tmax_q10, tmax_q50, tmax_q90, tmax_q95, tmin_q5, tmin_q10, tmin_q50, tmin_q90, tmin_q95, tavg_q5, tavg_q10, tavg_q50, tavg_q90, tavg_q95, prec_q5, prec_q10, prec_q50, prec_q90, prec_q95, prec_q99, HW_TN90, HW_TX90, HW_TAVG90
16.085, 16.7, 19.5, 23.4, 24.705, 3.685, 4.4, 7, 10, 11.115, 10.7425, 11.25, 13.45, 15.95, 16.7, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.8, 23.2, 15.85
15.4, 16.1, 19.05, 22.7, 23.415, 3.585, 4.23666666666667, 6.9, 9.79, 11.115, 10.285, 10.9183333333333, 13.175, 15.2816666666667, 16.05, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.6, 23.1, 15.65
15.285, 16.0366666666667, 18.6, 22.4, 23.4, 3.17, 4.1, 6.8, 9.5, 11.1, 10.185, 10.6683333333333, 12.825, 15.25, 16.0575, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.6, 22.9, 15.55
15.385, 16.1, 18.5, 22.6266666666667, 23.4, 3, 3.9, 6.8, 9.42666666666667, 10.36, 10.085, 10.6183333333333, 12.65, 15.2316666666667, 16.0575, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.6, 22.9, 15.5316666666667
15.3, 16, 18.45, 22.4633333333333, 23.415, 3, 3.73666666666667, 6.8, 9.5, 10.36, 10.185, 10.5183333333333, 12.6, 15.1316666666667, 15.715, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.6, 22.7, 15.2816666666667
14.97, 15.5366666666667, 18.2, 22.4633333333333, 23.415, 3.185, 3.7, 6.8, 9.5, 10.2, 9.75, 10.4183333333333, 12.65, 15.0633333333333, 15.6575, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.6, 22.5, 15.25
14.685, 15.4366666666667, 17.95, 22.2633333333333, 23.415, 3.285, 3.63666666666667, 6.7, 9.5, 10.1, 9.535, 10.2683333333333, 12.575, 14.9133333333333, 15.5075, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.6, 22.1, 15
14.1, 15.1366666666667, 17.9, 22.0633333333333, 22.915, 3.2, 3.5, 6.4, 9.36333333333333, 10.2, 9.2275, 9.95, 12.4, 14.8316666666667, 15.5075, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.6, 21.8, 14.95
13.785, 14.8, 17.7, 21.6266666666667, 22.915, 2.655, 3.4, 6.4, 9.36333333333333, 10.115, 8.67, 9.605, 12.325, 14.7816666666667, 15.3225, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.5, 21.8, 14.85
13.47, 14.5366666666667, 17.5, 21.1, 22.645, 1.885, 3.03666666666667, 6.1, 9.46333333333333, 10.115, 8.4, 8.9, 12, 14.55, 15.2, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.5, 21.5633333333333, 14.7816666666667
13.47, 14.3366666666667, 17.3, 20.8633333333333, 22.56, 1.77, 2.7, 6.1, 9.7, 10.3, 8.1925, 8.75, 11.875, 14.5816666666667, 15.2375, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.5, 21.1633333333333, 14.6816666666667
13.47, 14.2, 17.45, 20.8633333333333, 22.5, 1.685, 2.3, 6.15, 9.76333333333333, 10.3, 7.9925, 8.53666666666667, 11.875, 14.6, 15.465, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.5, 21.0633333333333, 14.6
13.6, 14.2366666666667, 17.2, 20.8, 22.415, 1.4, 1.9, 6.2, 9.8, 10.3, 7.935, 8.63666666666667, 11.775, 14.5816666666667, 15.4075, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.5, 20.9, 14.55
13.685, 14.3366666666667, 17.05, 20.7633333333333, 22.315, 1.485, 2.3, 6.05, 9.66333333333333, 10.3, 8.17, 8.75, 11.75, 14.4766666666667, 15.4225, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.36333333333333, 20.8, 14.45
13.685, 14.2, 17.05, 20.4, 22.1, 1.7, 2.3, 6.1, 9.66333333333333, 10.3, 7.985, 8.61833333333333, 11.675, 14.4133333333333, 15.315, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.26333333333333, 20.6, 14.3
13.685, 14, 16.85, 20.4, 22.015, 1.7, 2.33666666666667, 6.1, 9.16333333333333, 10.2, 8.1125, 8.52333333333333, 11.425, 14.3316666666667, 15.045, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.2, 20.3633333333333, 14.2316666666667
13.685, 14, 16.6, 20.3, 21.515, 2.085, 2.43666666666667, 5.75, 9.1, 10, 8.2775, 8.76833333333333, 11.2, 14.2, 14.83, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.2, 20.2, 14.2
13.5, 14, 16.5, 20.3, 21, 2, 2.43666666666667, 5.6, 9.1, 10, 8.0425, 8.46833333333333, 11.025, 14.1133333333333, 14.8, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.1, 20, 14.05
13.3, 13.9, 16.5, 19.7, 20.515, 2, 2.5, 5.6, 9, 9.915, 8.0425, 8.5, 11, 13.9, 14.715, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.1, 19.7633333333333, 13.9816666666667
13.3, 13.8366666666667, 16.4, 19.7, 20.615, 2.085, 2.53666666666667, 5.45, 9, 9.815, 8.0425, 8.5, 10.875, 13.6316666666667, 14.6075, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.1, 19.7, 13.9
13.285, 13.8, 16.4, 19.3633333333333, 20.3, 1.885, 2.43666666666667, 5.3, 9, 9.8, 8, 8.46833333333333, 10.8, 13.45, 14.215, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.1, 19.6633333333333, 13.9
13.2, 13.5, 16.4, 19.2, 20.23, 1.6, 2.1, 5.3, 8.5, 9.73, 7.65, 8.255, 10.85, 13.3316666666667, 14.13, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.1, 19.6633333333333, 13.9316666666667
13.2, 13.5, 16.4, 19, 19.73, 1.785, 2.17333333333333, 5.35, 8.5, 9.615, 7.8425, 8.26833333333333, 10.9, 13.395, 14.0575, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.1, 19.5733333333333, 13.8866666666667
13.285, 13.5733333333333, 16.35, 19.0633333333333, 19.7, 1.6, 2.1, 5.4, 8.79, 9.73, 7.6425, 8.15, 10.95, 13.4133333333333, 14.0075, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.1, 19.3833333333333, 13.7916666666667
12.9, 13.5, 16.25, 19.1, 19.7, 1.185, 1.83666666666667, 5.55, 9.1, 9.73, 7.45, 7.96833333333333, 10.95, 13.545, 14.2225, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.1, 19.3, 13.7
12.5, 13.4, 16.3, 19, 20.015, 0.97, 1.83666666666667, 5.5, 9.36333333333333, 10.03, 7.235, 7.8, 10.95, 13.7133333333333, 14.465, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9.1, 19.2, 13.65
12.5, 13.4, 16.3, 19.4633333333333, 20.3, 0.885, 1.83666666666667, 5.5, 9.52666666666667, 10.215, 7.135, 7.85, 10.975, 14, 14.8, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 9, 19.1, 13.5566666666667
12.46, 13.3266666666667, 16.3, 19.4733333333333, 20.3, 0.88, 2.02666666666667, 5.8, 9.3, 10.22, 7.03, 8.05333333333333, 11, 13.9366666666667, 14.76, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.9, 19, 13.4616666666667
12.575, 13.2166666666667, 16.2, 19.4, 20.3, 0.975, 2.2, 5.8, 9.28333333333333, 10.4, 7.125, 8.21666666666667, 10.95, 14, 14.7625, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.9, 19, 13.45
12.67, 13.2, 16.2, 19.0933333333333, 20.3, 1.52, 2.4, 5.6, 9.2, 10.56, 7.635, 8.3, 10.95, 13.9466666666667, 14.54, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.9, 18.9, 13.45
12.6, 13.1966666666667, 16, 19.1, 20.17, 1.595, 2.29666666666667, 5.75, 8.90666666666667, 10.135, 7.6325, 8.24833333333333, 10.875, 13.6516666666667, 14.2175, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.9, 18.8, 13.35
12.4, 13, 15.6, 18.4, 19.3, 1.76, 2.3, 5.6, 8.6, 9.38, 7.56, 8.1, 10.55, 13.35, 13.9, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.9, 18.8, 13.35
12.32, 12.7, 15.6, 18.4, 19.24, 1.26, 1.97333333333333, 5.1, 8.6, 9.57999999999999, 7.13, 7.93666666666667, 10.3, 13.3, 13.7, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.8, 18.6, 13.3
12.2, 12.7, 15.6, 18.4, 19.08, 1.16, 1.8, 5.1, 8.6, 9.24, 6.96, 7.84333333333333, 10.3, 13.1633333333333, 13.65, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.8, 18.5, 13.3
12.4, 12.8733333333333, 15.5, 18.3133333333333, 19.08, 1.16, 1.78666666666667, 5.1, 8.61333333333333, 9.2, 6.96, 7.89333333333333, 10.25, 13.1066666666667, 13.54, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.8, 18.4, 13.25
12.46, 12.9866666666667, 15.5, 18.3133333333333, 19.08, 1.1, 1.7, 5.1, 8.7, 9.2, 7.1, 7.85, 10.3, 13.05, 13.54, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.8, 18.4, 13.1516666666667
12.5, 12.9866666666667, 15.4, 18.2133333333333, 18.8, 1.1, 1.5, 5.3, 8.61333333333333, 9.34, 7.1, 7.8, 10.35, 13.0066666666667, 13.35, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.8, 18.1, 13.1
12.66, 12.9866666666667, 15.3, 18.0133333333333, 18.62, 1.1, 1.58666666666667, 5.4, 8.42666666666667, 9.4, 7.28, 7.84333333333333, 10.35, 12.9, 13.22, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.8, 18.0133333333333, 13.05
12.46, 12.9, 15.3, 18.0133333333333, 18.5, 1.06, 1.58666666666667, 5.4, 8.6, 9.4, 7.08, 7.79333333333333, 10.3, 12.77, 13.47, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.8, 18, 13.0066666666667
12.16, 12.7866666666667, 15.5, 18.1, 18.5, 0.76, 1.3, 5.5, 8.61333333333333, 9.4, 6.79, 7.53, 10.35, 12.7066666666667, 13.39, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.7, 18, 12.95
12.02, 12.5, 15.3, 17.9133333333333, 18.4, 0.76, 1.6, 5.4, 8.91333333333333, 9.5, 6.64, 7.53, 10.3, 12.85, 13.47, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.71333333333333, 17.9, 12.9
12.06, 12.4866666666667, 15.2, 17.9, 18.4, 0.86, 1.6, 5.8, 9.21333333333333, 9.7, 6.64, 7.44333333333333, 10.6, 12.9633333333333, 13.56, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.81333333333333, 17.8, 12.9
12, 12.3866666666667, 15.2, 17.7133333333333, 18.3, 0.7, 1.6, 5.8, 9.11333333333333, 9.7, 6.55, 7.38666666666667, 10.65, 12.9633333333333, 13.47, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.8, 17.7, 12.85
12.06, 12.4, 14.9, 17.6133333333333, 18.2, 0.8, 1.8, 5.9, 9.1, 9.85999999999999, 6.8, 7.44333333333333, 10.6, 12.9566666666667, 13.37, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.8, 17.6, 12.75
11.96, 12.3, 14.6, 17.5133333333333, 18.2, 0.9, 1.8, 5.8, 9, 9.7, 6.98, 7.34333333333333, 10.45, 12.85, 13.35, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.8, 17.4, 12.7066666666667
11.66, 12.2, 14.3, 17.3133333333333, 18.24, 0.76, 1.76, 5.6, 8.9, 9.64, 6.74, 7.3, 10.2, 12.6566666666667, 13.26, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.8, 17.4, 12.7
11.24, 12.0866666666667, 14.2, 17.1, 17.84, 0.6, 1.48666666666667, 5.5, 8.71333333333333, 9.64, 6.4, 7.25, 9.8, 12.3633333333333, 13.19, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.9, 17.3, 12.7
10.9, 11.7866666666667, 14.1, 16.9, 17.8, 0.56, 1.3, 5.1, 8.6, 9.35999999999999, 6.01, 7.14333333333333, 9.55, 12.35, 13.15, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.9, 17.3, 12.7066666666667
10.96, 11.6, 14, 16.9, 17.8, 0.2, 1.08666666666667, 5, 8.62666666666667, 9.64, 5.84, 6.65, 9.45, 12.17, 13.19, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.9, 17.1, 12.7
10.9, 11.6, 14.1, 16.8, 17.4, 0.1, 0.6, 4.9, 8.81333333333333, 9.8, 5.73, 6.48666666666667, 9.4, 12.2133333333333, 13.37, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.8, 16.9, 12.5066666666667
10.9, 11.56, 14.1, 16.7133333333333, 17.3, -0.04, 0.586666666666666, 4.5, 8.71333333333333, 9.84, 5.66, 6.15, 9.3, 12.1566666666667, 13.32, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.71333333333333, 16.8, 12.3066666666667
10.68, 11.2866666666667, 14.1, 16.6133333333333, 17.34, -0.44, 0.386666666666666, 4.4, 8.52666666666667, 9.91999999999999, 5.56, 6.14333333333333, 9.3, 12.1, 13.37, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.6, 16.6, 12.2066666666667
10.2, 11.3, 14, 16.6133333333333, 17.4, -0.44, 0.3, 4.4, 8.7, 10.14, 5.5, 6.14333333333333, 9.3, 12.2066666666667, 13.37, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.5, 16.5, 12.1566666666667
10.16, 11.0866666666667, 13.9, 16.6, 17.34, -0.68, 0.3, 4.9, 8.52666666666667, 9.94, 5.46, 6.03, 9.45, 12.2066666666667, 13.35, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.5, 16.4, 12.1
10.1, 10.9866666666667, 13.9, 16.4, 17.3, -0.6, 0.286666666666666, 5, 8.52666666666667, 9.65999999999999, 5.13, 5.83666666666667, 9.5, 12.12, 13.27, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.5, 16.2133333333333, 12.0566666666667
9.94, 10.7866666666667, 13.6, 16.2266666666667, 17.3, -0.68, 0.2, 4.9, 8.71333333333333, 9.65999999999999, 5.08, 5.75, 9.4, 12.2633333333333, 13.29, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.5, 16.1, 12.0066666666667
9.98, 10.7, 13.6, 16.0133333333333, 16.96, -0.94, 0.173333333333333, 4.9, 8.5, 9.4, 4.97, 5.63, 9.3, 12.05, 13.16, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.5, 16, 11.9
10.1, 10.7866666666667, 13.6, 16.1, 16.62, -1.14, -0.2, 5, 8.5, 9.24, 4.8, 5.73666666666667, 9.1, 12.05, 12.82, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.5, 15.9, 11.9
10.1, 10.7866666666667, 13.5, 15.8, 16.2, -1.24, -0.0266666666666673, 4.6, 8.5, 9.24, 4.8, 5.89333333333333, 8.85, 11.92, 12.63, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.4, 15.8, 11.8066666666667
10.1, 10.8, 13.4, 15.5, 16.14, -1.3, 0.173333333333333, 4.5, 8.41333333333333, 9.24, 4.83, 5.9, 8.8, 11.8, 12.44, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.4, 15.7133333333333, 11.75
10.2, 10.8866666666667, 13.4, 15.3133333333333, 16.1, -1.3, -0.0266666666666673, 4.6, 8.4, 8.84, 4.83, 5.9, 8.75, 11.6566666666667, 12.22, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.4, 15.6, 11.7
10.2, 10.7866666666667, 13, 15.4, 16.1, -1.04, -0.113333333333334, 4.6, 8.4, 8.9, 5.18, 5.88666666666667, 8.75, 11.6566666666667, 12.17, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.3, 15.5, 11.65
10.12, 10.3866666666667, 12.9, 15.1, 15.7, -0.74, 0.0866666666666664, 4.6, 8.31333333333333, 8.9, 5.2, 5.64333333333333, 8.6, 11.5, 11.89, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.3, 15.3, 11.6
9.9, 10.2, 12.6, 14.9, 15.7, -0.88, -0.1, 4.5, 8.21333333333333, 8.74, 5.05, 5.5, 8.6, 11.4066666666667, 11.74, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.2, 15.1, 11.5
9.66, 10.0866666666667, 12.4, 14.8, 15.48, -0.94, -0.2, 4.3, 8.21333333333333, 8.74, 4.86, 5.34333333333333, 8.3, 11.3566666666667, 11.82, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.2, 15, 11.4
9.5, 10, 12.3, 14.6, 15.22, -0.8, -0.113333333333334, 4.2, 8.01333333333333, 8.7, 4.9, 5.2, 8.3, 11.1566666666667, 11.77, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.1, 14.9, 11.3
9.5, 9.98666666666667, 12.3, 14.6, 15.1, -0.94, -0.113333333333334, 4.1, 8.01333333333333, 8.57999999999999, 4.86, 5.2, 8.15, 11.0633333333333, 11.69, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 8.01333333333333, 14.8, 11.2
9.4, 9.8, 12.3, 14.6, 15.04, -1.04, -0.213333333333334, 3.9, 7.9, 8.54, 4.65, 5.15, 8.15, 11.0066666666667, 11.69, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.9, 14.6, 11.15
9.4, 9.7, 12.3, 14.5133333333333, 15.18, -1.04, -0.3, 4, 7.9, 8.5, 4.47, 5.19333333333333, 8.15, 11.0066666666667, 11.69, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.81333333333333, 14.6, 11.0566666666667
9.12, 9.5, 12.4, 14.5, 15.24, -0.92, 0, 3.7, 7.71333333333333, 8.24, 4.26, 5.14333333333333, 8.05, 10.7566666666667, 11.52, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.7, 14.5, 10.9
8.8, 9.38666666666667, 12.3, 14.5, 15.14, -1.14, -0.313333333333334, 3.6, 7.62666666666666, 8.44, 4.05, 4.9, 8.05, 10.9, 11.47, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.6, 14.4, 10.8
8.26, 9, 12, 14.3133333333333, 14.94, -1.42, -0.513333333333334, 3.4, 7.5, 8.34, 3.53, 4.81, 7.8, 10.65, 11.39, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.5, 14.3, 10.6566666666667
8.2, 9, 11.9, 14.3, 14.9, -1.84, -0.6, 3.7, 7.5, 8.24, 3.44, 4.54333333333333, 7.8, 10.5133333333333, 11.32, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.5, 14.3, 10.55
8.36, 9.1, 11.9, 14.3, 14.9, -1.36, -0.413333333333334, 3.6, 7.32666666666667, 8.24, 3.53, 4.68666666666667, 7.8, 10.4566666666667, 11.27, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.31333333333333, 14.2, 10.4566666666667
8.16, 9, 11.9, 14.1133333333333, 14.64, -1.24, -0.5, 3.9, 7.21333333333333, 7.6, 3.5, 4.5, 7.95, 10.4066666666667, 11.12, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 14.2, 10.45
8.26, 8.96, 11.8, 14.1133333333333, 14.6, -1.48, -0.640000000000001, 3.7, 7.2, 7.54, 3.53, 4.39333333333333, 7.85, 10.2633333333333, 10.7, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 14.2, 10.4
8.4, 9.1, 11.9, 14.1133333333333, 14.6, -1.44, -0.613333333333334, 3.9, 7.1, 7.54, 3.6, 4.49333333333333, 7.95, 10.1, 10.82, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.2, 14, 10.35
8.46, 9.1, 11.9, 13.8266666666667, 14.54, -1.24, -0.326666666666667, 3.9, 6.92666666666667, 7.54, 3.78, 4.5, 7.9, 10.0066666666667, 10.6, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 14, 10.35
8.46, 9.08666666666667, 11.7, 13.6, 14.3, -1.34, -0.213333333333334, 3.9, 7.1, 7.54, 3.78, 4.5, 7.9, 10.0566666666667, 10.51, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 14, 10.3066666666667
8.6, 9.3, 11.6, 13.5, 14.3, -1.28, -0.213333333333334, 4.1, 7.21333333333333, 7.64, 3.98, 4.74333333333333, 7.85, 10.2066666666667, 10.66, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 14, 10.35
8.7, 9.3, 11.6, 13.4, 14.02, -0.7, -0.0133333333333336, 4.1, 7.12666666666666, 7.79999999999999, 4.5, 4.89333333333333, 7.85, 10.2, 10.66, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 13.9, 10.35
8.66, 9.18666666666667, 11.4, 13.5, 14.2, -0.64, 0.0866666666666664, 3.8, 7.3, 8.1, 4.53, 4.89333333333333, 7.5, 10.2566666666667, 10.69, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 13.8133333333333, 10.35
8.4, 9, 11.2, 13.64, 14.3, -1.24, -0.213333333333334, 3.6, 7.4, 8.1, 4.06, 4.7, 7.4, 10.45, 10.81, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 13.9, 10.35
8.16, 8.88666666666667, 11.2, 14.2, 14.44, -1.38, -0.413333333333334, 3.3, 7.41333333333333, 8.44, 3.89, 4.55, 7.4, 10.4633333333333, 11.33, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.4, 13.8133333333333, 10.3566666666667
8.16, 8.88666666666667, 11.4, 14.2133333333333, 14.6, -1.38, -0.540000000000001, 3.5, 7.4, 8.34, 3.83, 4.54333333333333, 7.5, 10.5566666666667, 11.33, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.5, 13.8133333333333, 10.4066666666667
8.1, 8.67333333333333, 11.7, 14.2133333333333, 14.6, -1.3, -0.813333333333334, 3.7, 7.61333333333333, 8.4, 3.7, 4.29333333333333, 7.55, 10.6, 11.25, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.4, 13.8133333333333, 10.4066666666667
8.1, 8.67333333333333, 11.8, 14.1, 14.6, -1.3, -0.540000000000001, 4, 7.7, 8.44, 3.7, 4.3, 7.8, 10.5566666666667, 11.22, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.41333333333333, 13.8133333333333, 10.45
8.1, 8.48666666666667, 11.9, 13.9, 14.6, -1.24, -0.213333333333334, 4.3, 7.7, 8.4, 3.64, 4.47333333333333, 8.1, 10.5566666666667, 11.2, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.5, 13.9, 10.45
8.1, 8.6, 11.7, 13.9, 14.18, -1.3, -0.226666666666667, 4.4, 7.7, 8.34, 3.55, 4.3, 8.05, 10.5566666666667, 10.9, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.41333333333333, 13.9, 10.4
7.96, 8.38666666666667, 11.6, 13.8133333333333, 14.18, -1.34, -0.426666666666667, 4.6, 7.7, 8.5, 3.18, 4.04333333333333, 7.95, 10.55, 10.94, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.4, 13.9, 10.3566666666667
7.88, 8.68666666666667, 11.4, 13.9, 14.54, -1.44, -0.313333333333334, 4.4, 7.51333333333333, 8.38, 3.18, 4.3, 7.9, 10.5, 10.87, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.5, 13.9, 10.35
7.88, 8.78666666666667, 11.3, 13.9, 14.6, -1.2, -0.5, 4.3, 7.32666666666667, 8.24, 3.55, 4.63666666666667, 7.85, 10.5, 10.87, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.51333333333333, 13.9, 10.3566666666667
8.2, 8.98666666666667, 11.2, 13.7133333333333, 14.54, -1.22, -0.5, 4.2, 7.31333333333333, 8.07999999999999, 3.64, 4.69333333333333, 7.65, 10.4, 10.74, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.51333333333333, 13.8, 10.35
8.42, 9.08666666666667, 11.4, 13.7133333333333, 14.6, -1.04, -0.313333333333334, 3.9, 7.2, 7.8, 3.84, 4.79333333333333, 7.6, 9.95, 10.55, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.5, 13.8, 10.3066666666667
8.76, 9.3, 11.5, 13.7133333333333, 14.42, -0.7, -0.213333333333334, 4, 7.11333333333333, 7.64, 4.53, 4.89333333333333, 7.6, 9.95, 10.52, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.41333333333333, 13.7, 10.2066666666667
8.66, 9.1, 11.5, 13.6, 14.2, -0.7, -0.3, 3.7, 7.31333333333333, 7.8, 4.3, 4.8, 7.55, 9.95666666666667, 10.57, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.4, 13.7, 10.15
8.56, 8.98666666666667, 11.5, 13.7133333333333, 14.44, -0.74, -0.3, 3.7, 7.41333333333333, 8, 3.9, 4.6, 7.5, 10.0633333333333, 10.64, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.31333333333333, 13.8, 10.15
8.56, 8.9, 11.5, 13.8, 14.24, -0.94, -0.4, 3.7, 7.4, 8.04, 3.8, 4.44333333333333, 7.5, 10.0566666666667, 10.74, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 13.7133333333333, 10.1
8.42, 8.9, 11.5, 13.6133333333333, 14.24, -1.14, -0.513333333333334, 3.5, 7.51333333333333, 8.04, 3.76, 4.4, 7.3, 10.15, 10.84, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.3, 13.7, 10.1
8.2, 8.8, 11.5, 13.6, 14.34, -1.2, -0.613333333333334, 3, 7.51333333333333, 8, 3.76, 4.4, 7.25, 10.0566666666667, 10.61, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.31333333333333, 13.8, 10.1
8.26, 8.9, 11.5, 13.5, 14.34, -1.4, -0.8, 3.6, 6.96666666666666, 8, 3.76, 4.39333333333333, 7.25, 9.95666666666667, 10.69, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.5, 13.7133333333333, 10.15
8.52, 9.08666666666667, 11.5, 13.4133333333333, 14.34, -1.28, -0.713333333333334, 3.6, 6.95333333333333, 8, 3.91, 4.68666666666667, 7.2, 9.90666666666667, 10.92, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.5, 13.7, 10.2
8.36, 9.28666666666667, 11.5, 13.7133333333333, 14.4, -1.2, -0.313333333333334, 3.6, 6.9, 8.04, 4.19, 4.79333333333333, 7.25, 9.9, 10.92, 1.4, 1.9, 10.4, 42.1, 57.495, 88.1, 7.4, 13.7133333333333, 10.1566666666667
