"Description: ","Linear trend statistics"
"Station: ","9423001"
"Latitude: ","-39.1"
"Longitude: ","-72.3833"
"Climpact_version: ","3.2.0"
"Date_of_calculation: ","2024-06-26"
Index,Frequency,StartYear,EndYear,Lower bound,Slope,Upper bound
tnn,DJF,1979,2020,-0.0481481481481481,-0.0222222222222222,0.00625
tnn,MAM,1979,2020,-0.05625,0,0.05
tnn,JJA,1979,2020,-0.0304347826086957,0.00909090909090909,0.0428571428571429
tnn,SON,1979,2020,-0.0214285714285714,0.0133928571428572,0.0423076923076923
tnx,annual,1979,2020,0,0.0333333333333333,0.06
tnx,monthly,1979,2020,-0.00171149144254279,0,0.00194174757281554
tnx,DJF,1979,2020,0,0.0333333333333335,0.0642857142857143
tnx,MAM,1979,2020,-0.0631578947368421,-0.0250000000000002,0.00769230769230766
tnx,JJA,1979,2020,-0.0333333333333332,-0.00322580645161291,0.0230769230769231
tnx,SON,1979,2020,-0.0250000000000001,0,0.025
txn,annual,1979,2020,-0.0409090909090909,-0.01,0.0142857142857143
txn,monthly,1979,2020,-0.00211267605633803,0.000219781281397327,0.00275862068965517
txn,DJF,1979,2020,-0.024,0.0153947368421053,0.0533333333333333
txn,MAM,1979,2020,-0.0107142857142857,0.0258661887694146,0.0565217391304348
txn,JJA,1979,2020,-0.0428571428571429,-0.00954545454545455,0.0153846153846153
txn,SON,1979,2020,-0.0277777777777778,0,0.0285714285714286
dtr,annual,1979,2020,-0.00688062622309198,-0.000233792863717065,0.00867579908675801
dtr,monthly,1979,2020,-0.00120224204987417,0.000300500472340307,0.00178797818606243
dtr,DJF,1979,2020,-0.00810566161948653,0.00563406017680593,0.0182748749211486
dtr,MAM,1979,2020,-2.24014336917359e-05,0.0142344106101222,0.0281866454267888
dtr,JJA,1979,2020,-0.018857182244279,-0.00659036693398545,0.0036532589937608
dtr,SON,1979,2020,-0.0226682596575069,-0.00599628302137267,0.0101282051282051
wsdi,annual,1979,2020,0,0,0
wsdi1,annual,1979,2020,-0.173913043478261,0.0871212121212121,0.391304347826087
csdi,annual,1979,2020,0,0,0
csdi1,annual,1979,2020,-0.409090909090909,-0.118823529411765,0.0909090909090909
txgt50p,annual,1979,2020,-0.107394611042372,0.0571532078482986,0.220518185419898
txgt50p,monthly,1979,2020,-0.00355725932001943,0.00667363518827347,0.0177103099304237
txgt50p,DJF,1979,2020,-0.0997527256378543,0.18201556104685,0.448880169572538
txgt50p,MAM,1979,2020,0.0242226884634438,0.377814335328104,0.712068987049318
txgt50p,JJA,1979,2020,-0.493778593699916,-0.190394612868973,0.152380183851466
txgt50p,SON,1979,2020,-0.394920884692718,-0.109318996415771,0.177006959410408
tx10p,annual,1979,2020,-0.118738595183634,-0.0340211816990968,0.0620495441745024
tx10p,monthly,1979,2020,-0.00198467547012,0,0
tx10p,DJF,1979,2020,-0.164943239294144,-0.0525552895267552,0.0517283660477996
tx10p,MAM,1979,2020,-0.299938805839671,-0.101270711820493,0.0694444444444444
tx10p,JJA,1979,2020,-0.120604947984964,0.0136063206158803,0.147849462365591
tx10p,SON,1979,2020,-0.18911909549203,-0.0415569866570829,0.0784596555642976
tx90p,annual,1979,2020,-0.0478895199910904,0.0296889100509999,0.104767157909371
tx90p,monthly,1979,2020,0,0.000357430187448663,0.00632623950157676
tx90p,DJF,1979,2020,0.0312464875800832,0.170545347198268,0.29791565196758
tx90p,MAM,1979,2020,-0.0100371374084111,0.124599538215496,0.23661741993764
tx90p,JJA,1979,2020,-0.283366428134327,-0.0909910447457436,0.082628305375049
tx90p,SON,1979,2020,-0.164699711513244,-0.0384807953651384,0.0734329923944401
tn10p,annual,1979,2020,-0.124874707651186,-0.0389321114346173,0.0360841964584031
tn10p,monthly,1979,2020,-0.00414095821773158,0,0
tn10p,DJF,1979,2020,-0.167063789923878,-0.0537454974634496,0.0522273425499232
tn10p,MAM,1979,2020,-0.177220230983672,-0.03981339347193,0.0749316248922859
tn10p,JJA,1979,2020,-0.215860719401239,-0.0364143821703871,0.09703645423551
tn10p,SON,1979,2020,-0.124295671109204,0.00808012688421816,0.154369554448233
tn90p,annual,1979,2020,-0.078302012528322,0.00631102201432958,0.10379775030627
tn90p,monthly,1979,2020,0,0,0.00196695515342249
tn90p,DJF,1979,2020,0.015225331023372,0.217766189829613,0.406859344296605
tn90p,MAM,1979,2020,-0.16784683975872,-0.00224721412299509,0.133514531626255
tn90p,JJA,1979,2020,-0.296791677594195,-0.124034995815679,0.0317210545377343
tn90p,SON,1979,2020,-0.186923182595881,-0.0732557235966625,0.0786134504116846
tmge5,annual,1979,2020,-0.482758620689655,-0.0811688311688312,0.3
tmge5,monthly,1979,2020,0,0,0
tmge5,DJF,1979,2020,0,0,0
tmge5,MAM,1979,2020,-0.0111111111111111,0.0277777777777778,0.0714285714285714
tmge5,JJA,1979,2020,-0.141025641025641,-0.0602759622367465,0.0526315789473684
tmge5,SON,1979,2020,-0.0277777777777777,0,0.043010752688172
tmlt5,annual,1979,2020,-0.294117647058824,0.093841642228739,0.46875
tmlt5,monthly,1979,2020,0,0,0
tmlt5,DJF,1979,2020,0,0,0
tmlt5,MAM,1979,2020,-0.0729166666666667,-0.0277777777777778,0.010752688172043
tmlt5,JJA,1979,2020,-0.053763440860215,0.0602759622367465,0.141025641025641
tmlt5,SON,1979,2020,-0.0434782608695652,0,0.0277777777777778
tmge10,annual,1979,2020,-0.222222222222222,0.0889328063241107,0.448275862068966
tmge10,monthly,1979,2020,0,0,0
tmge10,DJF,1979,2020,-0.0392156862745099,0,0.0444444444444445
tmge10,MAM,1979,2020,-0.0158730158730159,0.0698099415204678,0.137254901960784
tmge10,JJA,1979,2020,0,0,0
tmge10,SON,1979,2020,-0.102564102564103,-0.0277777777777778,0.0404040404040404
tmlt10,annual,1979,2020,-0.444444444444444,-0.0889328063241107,0.222222222222222
tmlt10,monthly,1979,2020,-0.00319488817891374,0,0
tmlt10,DJF,1979,2020,-0.0444444444444444,0,0.0384615384615385
tmlt10,MAM,1979,2020,-0.137931034482759,-0.0698099415204678,0.0158730158730158
tmlt10,JJA,1979,2020,0,0,0
tmlt10,SON,1979,2020,-0.0404040404040405,0.0277777777777777,0.102564102564102
txge30,annual,1979,2020,0,0,0.0344827586206897
txge30,monthly,1979,2020,0,0,0
txge30,DJF,1979,2020,0,0,0.0277777777777778
txge30,MAM,1979,2020,0,0,0
txge30,JJA,1979,2020,0,0,0
txge30,SON,1979,2020,0,0,0
txge35,annual,1979,2020,0,0,0
txge35,monthly,1979,2020,0,0,0
txge35,DJF,1979,2020,0,0,0
txge35,MAM,1979,2020,0,0,0
txge35,JJA,1979,2020,0,0,0
txge35,SON,1979,2020,0,0,0
tx95t,NA,1979,2020,-0.0167128027681661,-0.0106540526149153,-0.00500000000000019
hddheat18,annual,1979,2020,-4.86666666666664,-0.853801169590636,2.48653846153847
cddcold18,annual,1979,2020,0.0375000000000001,0.193864468864469,0.365217391304348
gddgrow10,annual,1979,2020,-1.275,0.809600614439324,2.54807692307692
cdd,annual,1979,2020,-0.333333333333333,-0.125,0.111111111111111
cwd,annual,1979,2020,0.0769230769230769,0.215250965250965,0.375
r10mm,annual,1979,2020,-1.29166666666667,-1.07692307692308,-0.76
r10mm,monthly,1979,2020,-0.00735294117647059,-0.00542005420054201,-0.00332225913621262
r10mm,DJF,1979,2020,-0.185185185185185,-0.125,-0.0666666666666667
r10mm,MAM,1979,2020,-0.45,-0.307692307692308,-0.2
r10mm,JJA,1979,2020,-0.529411764705882,-0.363636363636364,-0.171428571428571
r10mm,SON,1979,2020,-0.333333333333333,-0.17445652173913,-0.04
r20mm,annual,1979,2020,-0.888888888888889,-0.684210526315789,-0.5
r20mm,monthly,1979,2020,-0.00350877192982456,0,0
r20mm,DJF,1979,2020,-0.105263157894737,-0.0588235294117647,0
r20mm,MAM,1979,2020,-0.357142857142857,-0.25462962962963,-0.151515151515152
r20mm,JJA,1979,2020,-0.384615384615385,-0.258661887694146,-0.125
r20mm,SON,1979,2020,-0.208333333333333,-0.125,-0.0434782608695652
rx1day,annual,1979,2020,-1.37272727272727,-0.681987577639751,0.118518518518518
rx1day,monthly,1979,2020,-0.0676691729323308,-0.0505000055556173,-0.0340659340659341
rx1day,DJF,1979,2020,-1.46,-0.865450928381963,-0.266666666666667
rx1day,MAM,1979,2020,-1.67916666666667,-0.788443616029823,0.0874999999999999
rx1day,JJA,1979,2020,-0.88,-0.28015873015873,0.308695652173913
rx1day,SON,1979,2020,-2.35789473684211,-1.566,-0.704761904761905
rx5day,annual,1979,2020,-4.08571428571429,-2.60192307692307,-1.2375
rx5day,monthly,1979,2020,-0.127368421052631,-0.0945945945945946,-0.0630952380952384
rx5day,DJF,1979,2020,-2.11428571428571,-1.205,-0.350000000000001
rx5day,MAM,1979,2020,-4.32777777777778,-2.18278985507246,-0.742857142857151
rx5day,JJA,1979,2020,-3.40909090909091,-1.92666666666667,-0.740000000000003
rx5day,SON,1979,2020,-2.98125,-1.92142857142857,-0.775000000000002
prcptot,annual,1979,2020,-35.79,-28.1804987212276,-18.6454545454545
prcptot,monthly,1979,2020,-0.195,-0.136214504150284,-0.0768924302788845
prcptot,DJF,1979,2020,-5.27741935483871,-3.37555555555555,-1.33333333333333
prcptot,MAM,1979,2020,-16.8,-11.0395833333333,-4.58333333333333
prcptot,JJA,1979,2020,-15.9166666666667,-10.0484243697479,-3.34074074074074
prcptot,SON,1979,2020,-8.428,-5.69450431034483,-1.76111111111111
sdii,annual,1979,2020,-0.485745192307692,-0.370237193090398,-0.243690930570702
r95p,annual,1979,2020,-26.95,-18.4254411764706,-8.46451612903226
r99p,annual,1979,2020,-9.91,-5.58333333333333,-0.866666666666667
r95ptot,annual,1979,2020,-1.02829961947966,-0.677879590750967,-0.292955753125872
r99ptot,annual,1979,2020,-0.416485951421999,-0.200623008254116,0
rx3day,annual,1979,2020,-3.09285714285715,-1.82546296296297,-0.559259259259262
rx3day,monthly,1979,2020,-0.105263157894737,-0.0786440245148113,-0.0535714285714289
rx3day,DJF,1979,2020,-1.15490196078432,-0.77833333333334,-0.30555555555556
rx3day,MAM,1979,2020,-2.18148148148149,-1.31194295900179,-0.492592592592596
rx3day,JJA,1979,2020,-1.74333333333334,-0.929682539682543,-0.190476190476188
rx3day,SON,1979,2020,-1.82666666666667,-1.24111111111112,-0.600000000000001
r30mm,annual,1979,2020,-0.636363636363636,-0.470588235294118,-0.307692307692308
r30mm,monthly,1979,2020,0,0,0
r30mm,DJF,1979,2020,-0.0238095238095238,-0.0144927536231884,0
r30mm,MAM,1979,2020,-0.0882352941176471,-0.0555555555555556,-0.0229885057471264
r30mm,JJA,1979,2020,-0.0833333333333333,-0.0512820512820513,-0.0256410256410256
r30mm,SON,1979,2020,-0.05,-0.0333333333333333,-0.018018018018018
tx2tn2,annual,1979,2020,0,0,0
txb2tnb2,annual,1979,2020,0,0,0
spei3,FEB,1979,2020,-0.0608785172129141,-0.0372118724448591,-0.00795109818473496
spei3,MAY,1979,2020,-0.0718822148078274,-0.0498414229931141,-0.0225452317567432
spei3,AUG,1979,2020,-0.0640117341056588,-0.040869350211781,-0.0132718351377739
spei3,NOV,1979,2020,-0.0600362630854696,-0.0372213801413807,-0.00705667007105371
spei6,APR,1979,2020,-0.0786614581503773,-0.0556485450525961,-0.0400656281011374
spei6,OCT,1979,2020,-0.0732270184929515,-0.0541244937354839,-0.0339282868071231
spei12,JUN,1979,2020,-0.0797123157060892,-0.0611028530456032,-0.041416983891273
spei12,DEC,1979,2020,-0.0751763115130911,-0.0572190069288287,-0.0380331144086072
spi3,FEB,1979,2020,-0.0623282906624589,-0.0358677004727964,-0.00853683985799952
spi3,MAY,1979,2020,-0.0685543581735901,-0.0470187275511378,-0.0218144391639716
spi3,AUG,1979,2020,-0.0633637535381117,-0.0400217837057344,-0.0121749660209839
spi3,NOV,1979,2020,-0.0595951119588286,-0.0389428727730999,-0.0121066230812605
spi6,APR,1979,2020,-0.0753360579411342,-0.0535279126294413,-0.0368609498202322
spi6,OCT,1979,2020,-0.0726564802456639,-0.052934856006987,-0.0336075605975087
spi12,JUN,1979,2020,-0.0777249059430894,-0.0588409468870492,-0.0412936217066564
spi12,DEC,1979,2020,-0.0730072381589333,-0.0542787845634156,-0.036156119052757
tmm,annual,1979,2020,-0.00671993911719938,0.00354091564527755,0.0143950918675099
tmm,monthly,1979,2020,-0.00183311238768596,0.000455074929296653,0.00279040404040404
tmm,DJF,1979,2020,-0.005155419602027,0.0149659931744192,0.0306323604710701
tmm,MAM,1979,2020,-0.00709080047789724,0.0131267657600675,0.0333897517589274
tmm,JJA,1979,2020,-0.0236463560334528,-0.0079642932441794,0.0092894265232975
tmm,SON,1979,2020,-0.0219354838709677,-0.00771636338571825,0.00799581839904424
txm,annual,1979,2020,-0.0104330413953146,0.00328485166055342,0.0167267836999982
txm,monthly,1979,2020,-0.00246484698097601,0.000504579339001737,0.00359543010752688
txm,DJF,1979,2020,-0.00400825652841785,0.0199532970737087,0.0389616251781944
txm,MAM,1979,2020,-0.00872939068100358,0.0201077757865391,0.0468578255675029
txm,JJA,1979,2020,-0.0281061394380853,-0.0110339958727055,0.00993800251864768
txm,SON,1979,2020,-0.0312800819252431,-0.0125444166357681,0.0129469086021505
tnm,annual,1979,2020,-0.00642076502732236,0.00264113740141137,0.0118520010744024
tnm,monthly,1979,2020,-0.00144927536231884,0.000290775106904142,0.0020233918128655
tnm,DJF,1979,2020,-0.0038325652841781,0.0120485744943476,0.0257558301913141
tnm,MAM,1979,2020,-0.00834442737668543,0.00645025601638505,0.0223877794845537
tnm,JJA,1979,2020,-0.0210856442180721,-0.00547036222439448,0.0116129032258064
tnm,SON,1979,2020,-0.0143089157706093,-0.00274276079984911,0.00925527678215851
TNgt0,annual,1979,2020,-0.35,0,0.32
TNgt0,monthly,1979,2020,0,0,0
TNgt0,DJF,1979,2020,0,0,0
TNgt0,MAM,1979,2020,-0.0208333333333333,0.0125830959164293,0.0505050505050505
TNgt0,JJA,1979,2020,-0.0909090909090909,0,0.1
TNgt0,SON,1979,2020,-0.05,0,0.03125
